裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
12,台北富邦商業銀行,IKEA敦北店,台北市,台北市松山區敦化北路100號,25.0524298,121.5484124
12,台北富邦商業銀行,八德分行,台北市,台北市松山區八德路三段178號,25.0479437,121.5556833
12,台北富邦商業銀行,三立電視,台北市,台北市內湖區舊宗路一段159號,25.061529,121.578688
12,台北富邦商業銀行,士東分行,台北市,台北市士林區中山北路六段360號,25.1121862,121.5263756
12,台北富邦商業銀行,士林分行,台北市,台北市士林區中正路337號,25.094513,121.522972
12,台北富邦商業銀行,士林區行政中心,台北市,台北市士林區中正路439號,25.0927619,121.5195592
12,台北富邦商業銀行,大同公司,台北市,台北市中山區中山北路三段22號,25.0644028,121.5216114
12,台北富邦商業銀行,大同分行,台北市,台北市大同區重慶北路3段186號,25.0691915,121.5134891
12,台北富邦商業銀行,大同區公所,台北市,台北市大同區昌吉街57號,25.066061,121.5151063
12,台北富邦商業銀行,大安分行,台北市,台北市大安區仁愛路四段37號,25.038279,121.546308
12,台北富邦商業銀行,大安區行政中心,台北市,台北市大安區新生南路二段86號,25.0264198,121.5345108
12,台北富邦商業銀行,大直分行,台北市,台北市中山區明水路602號,25.081627,121.551889
12,台北富邦商業銀行,中山分行,台北市,台北市中山區中山北路二段162號,25.0632225,121.5222899
12,台北富邦商業銀行,中山區行政中心,台北市,台北市中山區松江路367號,25.064444,121.533568
12,台北富邦商業銀行,中心診所,台北市,台北市大安區忠孝東路四段77號,25.0418484,121.547396
12,台北富邦商業銀行,中崙分行,台北市,台北市中山區復興北路6號,25.0480491,121.5436938
12,台北富邦商業銀行,中視新大樓,台北市,台北市南港區重陽路118號,25.0561332,121.5986668
12,台北富邦商業銀行,仁愛分行,台北市,台北市大安區建國南路一段237號,25.0373911,121.53853
12,台北富邦商業銀行,內湖分行,台北市,台北市內湖區成功路三段174巷6號,25.0808892,121.5905836
12,台北富邦商業銀行,內湖洲子街辦公大樓,台北市,台北市內湖區洲子街98號,25.0798777,121.570844
12,台北富邦商業銀行,內湖神通大樓,台北市,台北市內湖區堤頂大道二段187號,25.0776874,121.5691074
12,台北富邦商業銀行,內湖區行政中心,台北市,台北市內湖區民權東路六段99號,25.0693188,121.5890863
12,台北富邦商業銀行,天母分行,台北市,台北市士林區天母東路36號,25.117798,121.532667
12,台北富邦商業銀行,文山區行政中心,台北市,台北市文山區木柵路3段220號,24.98964,121.5700826
12,台北富邦商業銀行,文德分行,台北市,台北市內湖區文德路42號,25.0782408,121.5804029
12,台北富邦商業銀行,木柵分行,台北市,台北市文山區木柵路三段92號,24.988546,121.567155
12,台北富邦商業銀行,世貿一館,台北市,台北市信義區信義路五段5號,25.0332591,121.562324
12,台北富邦商業銀行,北市警局信義分局,台北市,台北市信義區信義路五段17號,25.0330992,121.5676823
12,台北富邦商業銀行,北投分行,台北市,台北市北投區中央北路一段2號,25.1336127,121.5014629
12,台北富邦商業銀行,北投區行政中心,台北市,台北市北投區新市街30號,25.1323774,121.5029288
12,台北富邦商業銀行,北區監理處,台北市,台北市士林區承德路五段80號,25.09448,121.513914
12,台北富邦商業銀行,古亭分行,台北市,台北市中正區羅斯福路三段100號,25.0212038,121.5272474
12,台北富邦商業銀行,台北101分行,台北市,台北市信義區市府路45號,25.0334929,121.564101
12,台北富邦商業銀行,台北101分行,台北市,台北市信義區市府路45號,25.0334929,121.564101
12,台北富邦商業銀行,台北101購物中心,台北市,台北市信義區市府路45號,25.0334929,121.564101
12,台北富邦商業銀行,台北文創,台北市,台北市信義區菸廠路88號,25.0445662,121.5614467
12,台北富邦商業銀行,台北文創誠品,台北市,台北市信義區菸廠路88號,25.0445662,121.5614467
12,台北富邦商業銀行,台北市立聯合醫院 松德院區,台北市,台北市信義區松德路309號,25.0305084,121.5748954
12,台北富邦商業銀行,台北市立聯合醫院??中興院區,台北市,台北市大同區鄭州路145號,25.0509696,121.5093209
12,台北富邦商業銀行,台北市立聯合醫院?仁愛院區,台北市,台北市大安區仁愛路四段10號,25.037512,121.545224
12,台北富邦商業銀行,台北市立聯合醫院?忠孝院區-2,台北市,台北市南港區同德路87號,25.0466039,121.5861594
12,台北富邦商業銀行,台北市立聯合醫院?昆明院區,台北市,台北市萬華區昆明街100號,25.0441899,121.504803
12,台北富邦商業銀行,台北市立聯合醫院?婦幼院區,台北市,台北市中正區福州街12號,25.029082,121.5192681
12,台北富邦商業銀行,台北市立聯合醫院?陽明院區-2,台北市,台北市士林區雨聲街105號,25.1048315,121.5314902
12,台北富邦商業銀行,台北市立聯合醫院和平院區,台北市,台北市中正區中華路二段33號,25.0355293,121.5066832
12,台北富邦商業銀行,台北市議會,台北市,台北市信義區仁愛路四段507號,25.038147,121.5619812
12,台北富邦商業銀行,台北市警察局,台北市,台北市中正區延平南路96號,25.0439111,121.5097688
12,台北富邦商業銀行,台北地下街便民服務站(13號廣場),台北市,台北市中正區市民大道一段100號,25.048704,121.515045
12,台北富邦商業銀行,台哥大學府大樓,台北市,台北市大安區敦化南路2段206號,25.0224805,121.5483674
12,台北富邦商業銀行,台達電-內湖陽光大樓,台北市,台北市內湖區陽光街256號,25.0732489,121.5772245
12,台北富邦商業銀行,台達電台北廠,台北市,台北市內湖區瑞光路186號,25.0741922,121.5778116
12,台北富邦商業銀行,台聚集團總部,台北市,台北市內湖區基湖路39號,25.0794489,121.56491
12,台北富邦商業銀行,台灣高鐵,台北市,台北市南港區經貿二路66號,25.0570938,121.6164733
12,台北富邦商業銀行,市府分行,台北市,台北市信義區市府路1號,25.037531,121.5639969
12,台北富邦商業銀行,市府轉運站1,台北市,台北市信義區忠孝東路五段6號,25.0406332,121.5650073
12,台北富邦商業銀行,市府轉運站2,台北市,台北市信義區忠孝東路五段6號,25.0406332,121.5650073
12,台北富邦商業銀行,民生分行,台北市,台北市松山區民生東路五段163-1號,25.0593151,121.5629083
12,台北富邦商業銀行,民權分行,台北市,台北市中山區民權東路三段37號,25.0625798,121.542313
12,台北富邦商業銀行,永吉分行,台北市,台北市信義區永吉路199號,25.0457148,121.5734747
12,台北富邦商業銀行,永春分行,台北市,台北市信義區忠孝東路5段412號,25.040421,121.5751996
12,台北富邦商業銀行,玉成分行,台北市,台北市南港區忠孝東路六段126號,25.0478361,121.5851413
12,台北富邦商業銀行,石牌分行,台北市,台北市北投區文林北路216號,25.108032,121.514585
12,台北富邦商業銀行,光華數位新天地,台北市,台北市中正區市民大道三段8號,25.0450357,121.5319312
12,台北富邦商業銀行,光寶科技集團總部,台北市,台北市內湖區瑞光路392號,25.0777451,121.571098
12,台北富邦商業銀行,安和分行,台北市,台北市大安區仁愛路四段169號,25.0381583,121.552257
12,台北富邦商業銀行,安和分行,台北市,台北市大安區仁愛路四段169號,25.0381583,121.552257
12,台北富邦商業銀行,安和無人銀行,台北市,台北市大安區仁愛路四段169號,25.0381583,121.552257
12,台北富邦商業銀行,西松分行,台北市,台北市松山區南京東路四段75之1號,25.0518867,121.5535395
12,台北富邦商業銀行,西湖分行,台北市,台北市內湖區內湖路一段240號,25.0821714,121.5656628
12,台北富邦商業銀行,志清大樓,台北市,台北市中山區松江路207號,25.0571884,121.5333608
12,台北富邦商業銀行,和平分行,台北市,台北市大安區復興南路二段236號,25.0252374,121.5432081
12,台北富邦商業銀行,和碩立德一館,台北市,台北市北投區立德路150號,25.12773,121.472493
12,台北富邦商業銀行,和碩立德三館,台北市,台北市北投區立德路150號,25.12773,121.472493
12,台北富邦商業銀行,和碩企業總部,台北市,台北市北投區立功街76號,25.1250089,121.4696585
12,台北富邦商業銀行,延平分行,台北市,台北市大同區延平北路2段69號,25.0558174,121.5117554
12,台北富邦商業銀行,忠孝分行,台北市,台北市大安區忠孝東路四段107號,25.0417523,121.5483089
12,台北富邦商業銀行,明碁電腦公司一,台北市,台北市內湖區基湖路18號,25.0810089,121.564733
12,台北富邦商業銀行,東門分行,台北市,台北市中正區信義路二段265號,25.033832,121.531794
12,台北富邦商業銀行,東湖分行,台北市,台北市內湖區康寧路三段69號,25.0722089,121.6086198
12,台北富邦商業銀行,松山分行,台北市,台北市信義區松山路421號,25.0405637,121.5780536
12,台北富邦商業銀行,松山區行政中心,台北市,台北市松山區八德路4段692號,25.0498767,121.5773162
12,台北富邦商業銀行,松江分行,台北市,台北市中山區松江路200號,25.0573022,121.5328316
12,台北富邦商業銀行,松南分行,台北市,台北市信義區松山路655號,25.0350498,121.5806133
12,台北富邦商業銀行,松德大樓-公共運輸處,台北市,台北市信義區松德路300號,25.0320543,121.574243
12,台北富邦商業銀行,社子分行,台北市,台北市士林區延平北路五段225號,25.0843236,121.5097601
12,台北富邦商業銀行,長安東路分行,台北市,台北市中山區長安東路一段36號,25.048577,121.5265346
12,台北富邦商業銀行,信義分行,台北市,台北市大安區信義路四段299號,25.0333539,121.5553405
12,台北富邦商業銀行,南京東路分行,台北市,台北市中山區南京東路二段139號,25.0522322,121.5356187
12,台北富邦商業銀行,南門分行,台北市,台北市中正區金華街17號,25.0325511,121.5188765
12,台北富邦商業銀行,南港分行,台北市,台北市南港區三重路19之5號,25.0587767,121.6129927
12,台北富邦商業銀行,南港國宅,台北市,台北市南港區福德街373巷27號,25.039488,121.591759
12,台北富邦商業銀行,城中分行,台北市,台北市中正區襄陽路9號,25.0435201,121.5157864
12,台北富邦商業銀行,城東分行,台北市,台北市中山區南京東路二段90號,25.0517536,121.5311831
12,台北富邦商業銀行,建成分行,台北市,台北市大同區南京西路22號,25.0525228,121.5201334
12,台北富邦商業銀行,建國分行,台北市,台北市中山區建國北路二段196號,25.0600843,121.5366108
12,台北富邦商業銀行,建碁公司新湖大樓(紐約傢俱),台北市,台北市內湖區新湖一路128巷15號,25.0598628,121.5772745
12,台北富邦商業銀行,師大分行,台北市,台北市大安區和平東路一段178號,25.026277,121.5294
12,台北富邦商業銀行,桂林分行,台北市,台北市萬華區桂林路52號,25.0378003,121.5043857
12,台北富邦商業銀行,高鐵南港站一,台北市,台北市南港區南港路一段313號,25.0531893,121.6070639
12,台北富邦商業銀行,高鐵南港站二,台北市,台北市南港區南港路一段313號,25.0531893,121.6070639
12,台北富邦商業銀行,國科會,台北市,台北市大安區和平東路二段106號,25.0249151,121.5419694
12,台北富邦商業銀行,國貿局,台北市,台北市中正區湖口街1號,25.0328181,121.5149357
12,台北富邦商業銀行,基隆路分行,台北市,台北市信義區基隆路2段149號,25.026609,121.555525
12,台北富邦商業銀行,捷運管理大樓,台北市,台北市中山區中山北路二段48巷7號,25.0557911,121.5210944
12,台北富邦商業銀行,晨星半導體台北辦公室,台北市,台北市內湖區堤頂大道一段1號,25.0562253,121.574427
12,台北富邦商業銀行,莊敬分行,台北市,台北市信義區莊敬路286號,25.0286819,121.5627865
12,台北富邦商業銀行,許昌街無人銀行,台北市,台北市中正區許昌街17號,25.0458258,121.5168269
12,台北富邦商業銀行,創見-行善廠,台北市,台北市內湖區行善路70號,25.0574378,121.5768152
12,台北富邦商業銀行,創見-總公司,台北市,台北市內湖區行忠路70號,25.0664264,121.5805253
12,台北富邦商業銀行,富邦人壽世貿大樓,台北市,台北市信義區基隆路一段210號,25.0395476,121.5629117
12,台北富邦商業銀行,富邦人壽建北大樓,台北市,台北市中山區建國北路二段238號,25.0614587,121.5366026
12,台北富邦商業銀行,富邦證券陽明分公司,台北市,台北市北投區裕民六路2號,25.1132698,121.517028
12,台北富邦商業銀行,復興中小學,台北市,台北市大安區敦化南路一段262號,25.0394341,121.5484403
12,台北富邦商業銀行,惠普科技大樓,台北市,台北市南港區經貿二路66號,25.0570938,121.6164733
12,台北富邦商業銀行,惠普科技大樓2,台北市,台北市南港區經貿二路66號,25.0570938,121.6164733
12,台北富邦商業銀行,敦化分行,台北市,台北市松山區敦化北路201號,25.05641,121.549903
12,台北富邦商業銀行,敦北分行,台北市,台北市松山區民生東路三段138號,25.057434,121.547124
12,台北富邦商業銀行,敦和分行,台北市,台北市大安區敦化南路二段97號,25.0289307,121.549271
12,台北富邦商業銀行,敦南分行,台北市,台北市松山區敦化南路一段108號,25.0455163,121.5484754
12,台北富邦商業銀行,景美分行,台北市,台北市文山區景文街64號,24.9907059,121.541057
12,台北富邦商業銀行,華碩立功大樓1,台北市,台北市北投區立德路115號,25.1267522,121.4704318
12,台北富邦商業銀行,華碩立功大樓2,台北市,台北市北投區立德路115號,25.1267522,121.4704318
12,台北富邦商業銀行,華碩立功大樓3,台北市,台北市北投區立德路115號,25.1267522,121.4704318
12,台北富邦商業銀行,華碩企業總部1,台北市,台北市北投區立德路15號,25.1247982,121.471475
12,台北富邦商業銀行,華碩電腦公司3(企業總部)2,台北市,台北市北投區立德路15號,25.1247982,121.471475
12,台北富邦商業銀行,瑞湖分行,台北市,台北市內湖區瑞湖街62號,25.073712,121.575546
12,台北富邦商業銀行,瑞湖分行,台北市,台北市內湖區瑞湖街62號,25.073712,121.575546
12,台北富邦商業銀行,萬華分行,台北市,台北市萬華區萬大路482號,25.0198395,121.4973848
12,台北富邦商業銀行,經濟部,台北市,台北市中正區福州街15號,25.0279847,121.5169523
12,台北富邦商業銀行,監理處,台北市,台北市松山區八德路四段21號,25.0485409,121.5589544
12,台北富邦商業銀行,福港分行,台北市,台北市士林區承德路四段310號,25.0896559,121.5184686
12,台北富邦商業銀行,精誠資訊,台北市,台北市內湖區瑞光路318號,25.0765969,121.5735621
12,台北富邦商業銀行,臺北轉運站1F,台北市,台北市大同區承德路一段1號,25.049308,121.5171935
12,台北富邦商業銀行,臺北轉運站3F,台北市,台北市大同區承德路一段1號,25.049308,121.5171935
12,台北富邦商業銀行,臺灣省警專,台北市,台北市文山區興隆路三段153號,24.998033,121.5591642
12,台北富邦商業銀行,銘傳大學校本部,台北市,台北市士林區中山北路五段250號,25.0872814,121.5268849
12,台北富邦商業銀行,緯創內湖辦公室一,台北市,台北市內湖區行善路158號,25.0581115,121.5783022
12,台北富邦商業銀行,衛生福利部,台北市,台北市南港區忠孝東路六段488號,25.0502998,121.5953714
12,台北富邦商業銀行,興隆分行,台北市,台北市文山區興隆路三段69號,25.0001414,121.5564262
12,台北富邦商業銀行,營業部,台北市,台北市中山區中山北路二段50號,25.0560492,121.5222517
12,台北富邦商業銀行,聯合報大樓,台北市,台北市信義區忠孝東路四段555號,25.041617,121.563038
12,台北富邦商業銀行,聯成化學,台北市,台北市南港區南港路一段209號,25.0549941,121.6113302
12,台北富邦商業銀行,聯強國際股份有限公司,台北市,台北市中山區民生東路三段75號,25.058184,121.543883
12,台北富邦商業銀行,聯發科內湖分公司,台北市,台北市內湖區內湖路一段91巷15號,25.0850517,121.5612342
12,台北富邦商業銀行,聯發科行善大樓,台北市,台北市內湖區行善路26號,25.0563962,121.5749691
12,台北富邦商業銀行,臨沂分行,台北市,台北市中正區仁愛路二段61號,25.0384752,121.5301336
12,台北富邦商業銀行,雙園分行,台北市,台北市萬華區西園路二段152號,25.029993,121.496053
12,台北富邦商業銀行,懷生分行,台北市,台北市大安區忠孝東路三段215號,25.0418844,121.5396385
12,台北富邦商業銀行,關渡醫院,台北市,台北市北投區知行路225巷12號,25.1203139,121.4661286
12,台北富邦商業銀行,麗嬰房,台北市,台北市內湖區陽光街321巷60號,25.0716219,121.5770446
12,台北富邦商業銀行,基隆分行,基隆市,基隆市仁愛區仁一路279號,25.128391,121.74729
12,台北富邦商業銀行,IKEA新店店,新北市,新北市新店區中央路157號,24.9723512,121.5307121
12,台北富邦商業銀行,三重分行,新北市,新北市三重區忠孝路二段36號,25.0707381,121.4855073
12,台北富邦商業銀行,三峽簡易型分行,新北市,新北市樹林區學成路541號,24.9459204,121.3803773
12,台北富邦商業銀行,土城分行,新北市,新北市土城區中央路一段100號,24.9884524,121.446687
12,台北富邦商業銀行,中和分行,新北市,新北市中和區景平路696號,25.0019066,121.4969909
12,台北富邦商業銀行,中國紡織,新北市,新北市土城區承天路6號,24.9652344,121.4367332
12,台北富邦商業銀行,北新分行,新北市,新北市新店區北新路一段128號,24.970264,121.5425864
12,台北富邦商業銀行,北新莊分行,新北市,新北市新莊區中華路三段80號,25.0560061,121.4523022
12,台北富邦商業銀行,正義分行,新北市,新北市三重區正義北路279號,25.0704249,121.4952416
12,台北富邦商業銀行,永和分行,新北市,新北市永和區中山路一段1號,25.0101498,121.5142955
12,台北富邦商業銀行,宇瞻科技,新北市,新北市土城區忠承路32號,24.9654283,121.4385371
12,台北富邦商業銀行,汐止分行,新北市,新北市汐止區新台五路一段81號,25.0610692,121.6463513
12,台北富邦商業銀行,宏碁電腦一,新北市,新北市汐止區新台五路一段88號,25.0605492,121.6473738
12,台北富邦商業銀行,宏碁電腦二,新北市,新北市汐止區新台五路一段88號,25.0605492,121.6473738
12,台北富邦商業銀行,林口簡易型分行,新北市,新北市林口區文化三路一段441號,25.0744993,121.367809
12,台北富邦商業銀行,板橋三猿廣場,新北市,新北市板橋區文化路一段360號,25.0236277,121.4687999
12,台北富邦商業銀行,板橋分行,新北市,新北市板橋區文化路一段266號,25.02076,121.466952
12,台北富邦商業銀行,保生分行,新北市,新北市永和區保生路3號,25.0072838,121.5064839
12,台北富邦商業銀行,南勢角分行,新北市,新北市中和區景新街347號,24.9910163,121.5120424
12,台北富邦商業銀行,美麗華球場,新北市,新北市林口區下福路一鄰9號,25.11663,121.298866
12,台北富邦商業銀行,埔墘分行,新北市,新北市板橋區中山路2段143號,25.0165958,121.4753389
12,台北富邦商業銀行,高鐵車站ATM板橋1F.右,新北市,新北市板橋區縣民大道二段7號,25.0147194,121.4634333
12,台北富邦商業銀行,高鐵車站ATM板橋1F.左,新北市,新北市板橋區縣民大道二段7號,25.0147194,121.4634333
12,台北富邦商業銀行,高鐵車站ATM板橋B1F.右,新北市,新北市板橋區縣民大道二段7號,25.0147194,121.4634333
12,台北富邦商業銀行,高鐵車站ATM板橋B1F.左,新北市,新北市板橋區縣民大道二段7號,25.0147194,121.4634333
12,台北富邦商業銀行,得和分行,新北市,新北市永和區得和路407號,24.9992571,121.5257571
12,台北富邦商業銀行,淡水分行,新北市,新北市淡水區中山北路二段223號,25.1866402,121.4440144
12,台北富邦商業銀行,華江分行,新北市,新北市板橋區文化路二段285號,25.0293586,121.4714818
12,台北富邦商業銀行,新北大道分行,新北市,新北市三重區新北大道一段8號,25.0616363,121.4886413
12,台北富邦商業銀行,新店分行,新北市,新北市新店區北新路二段266號,24.9785565,121.542746
12,台北富邦商業銀行,新板分行,新北市,新北市板橋區縣民大道一段288號,25.0102462,121.4610783
12,台北富邦商業銀行,新莊分行,新北市,新北市新莊區新泰路227號,25.03936,121.446101
12,台北富邦商業銀行,新莊棒球場一,新北市,新北市新莊區和興街66號,25.041388,121.446441
12,台北富邦商業銀行,新莊棒球場二,新北市,新北市新莊區和興街66號,25.041388,121.446441
12,台北富邦商業銀行,樹林分行,新北市,新北市樹林區文化街27號,24.9876683,121.4191594
12,台北富邦商業銀行,蘆洲分行,新北市,新北市蘆洲區中正路69號,25.082972,121.4704122
12,台北富邦商業銀行,富邦證券宜蘭分公司,宜蘭縣,宜蘭縣宜蘭市聖後街118號,24.7588042,121.7555299
12,台北富邦商業銀行,羅東分行,宜蘭縣,宜蘭縣羅東鎮興東路286號,24.6845511,121.7706926
12,台北富邦商業銀行,竹科分行,新竹市,新竹市東區關新路186號,24.7873232,121.0197836
12,台北富邦商業銀行,建興儲存科技,新竹市,新竹市東區篤行路8號,24.7694536,121.0221195
12,台北富邦商業銀行,風城分行,新竹市,新竹市建中路168號,24.8034334,120.9963238
12,台北富邦商業銀行,啟碁科技力行六路廠,新竹市,新竹市東區力行六路5號,24.7715735,121.0140268
12,台北富邦商業銀行,富邦證券新竹華信分公司,新竹市,新竹市北區中山路8號,24.8062455,120.9678858
12,台北富邦商業銀行,晶元光電A1,新竹市,新竹市科學園區力行路21號,24.7633099,121.0232019
12,台北富邦商業銀行,晶元光電N2,新竹市,新竹市科學園區力行路10號,24.7730693,121.0251353
12,台北富邦商業銀行,晶元光電N3,新竹市,新竹市科學園區力行五路5號,24.763941,121.019749
12,台北富邦商業銀行,新竹分行,新竹市,新竹市北區中正路141號,24.8087135,120.9668834
12,台北富邦商業銀行,緯創資通,新竹市,新竹市東區新安路7號,24.7816544,120.9981509
12,台北富邦商業銀行,聯發科力行三路,新竹市,新竹市東區力行三路11號,24.771309,121.0211373
12,台北富邦商業銀行,聯發科竹科總部,新竹市,新竹市東區篤行一路1號,24.7722707,121.0232623
12,台北富邦商業銀行,台星科,新竹縣,新竹縣芎林鄉華龍村6鄰176之5號,24.7436708,121.1360316
12,台北富邦商業銀行,竹北分行,新竹縣,新竹縣竹北市文興路二段100號,24.8073116,121.035161
12,台北富邦商業銀行,高鐵六家基地,新竹縣,新竹縣竹北市興隆路五段358巷55號,24.798313,121.0423633
12,台北富邦商業銀行,高鐵車站ATM新竹(2號出口).右,新竹縣,新竹縣竹北市高鐵七路6號,24.8080601,121.0404152
12,台北富邦商業銀行,高鐵車站ATM新竹(2號出口).左,新竹縣,新竹縣竹北市高鐵七路6號,24.8080601,121.0404152
12,台北富邦商業銀行,高鐵車站ATM新竹(4號出口).右,新竹縣,新竹縣竹北市高鐵七路6號,24.8080601,121.0404152
12,台北富邦商業銀行,高鐵車站ATM新竹(4號出口).左,新竹縣,新竹縣竹北市高鐵七路6號,24.8080601,121.0404152
12,台北富邦商業銀行,乾坤科技,新竹縣,新竹縣寶山鄉研發二路2號,24.775045,121.000251
12,台北富邦商業銀行,啟碁科技1,新竹縣,新竹縣寶山鄉科學園區園區二路20號,24.7779346,120.999782
12,台北富邦商業銀行,啟碁科技2,新竹縣,新竹縣寶山鄉科學園區園區二路20號,24.7779346,120.999782
12,台北富邦商業銀行,晨星半導體台元辦公室,新竹縣,新竹縣竹北市台元街18號,24.839528,121.0122595
12,台北富邦商業銀行,晨星半導體竹北廠,新竹縣,新竹縣竹北市台元街26號,24.8415393,121.0127964
12,台北富邦商業銀行,緯創寶山(員工宿舍),新竹縣,新竹縣寶山鄉雙溪村明湖路51巷8弄1號,24.7645678,120.9873315
12,台北富邦商業銀行,聯發科竹北台元園區,新竹縣,新竹縣竹北市台元一街5號,24.8415851,121.018011
12,台北富邦商業銀行,大湳分行,桃園市,桃園市八德區金和路2號,24.9554615,121.2982449
12,台北富邦商業銀行,大溪威斯汀酒店,桃園市,桃園市大溪區日新路166號,24.8822132,121.3264238
12,台北富邦商業銀行,中正分行,桃園市,桃園市桃園區中正路1088號,25.014803,121.2993956
12,台北富邦商業銀行,中壢分行,桃園市,桃園市中壢區中北路二段119號,24.9516501,121.2259497
12,台北富邦商業銀行,友達電子(原廣輝電子),桃園市,桃園市龜山區華亞二路189號,25.0467572,121.3735344
12,台北富邦商業銀行,友達龍潭廠(原廣輝),桃園市,桃園市龍潭區龍科街228號,24.880865,121.1866714
12,台北富邦商業銀行,北中壢分行,桃園市,桃園市中壢區九和二街61號,24.9630704,121.2251626
12,台北富邦商業銀行,台茂娛樂,桃園市,桃園市蘆竹區南崁路一段112號,25.0536603,121.2885645
12,台北富邦商業銀行,台達電中壢一廠,桃園市,桃園市中壢區東園路3號,24.9673834,121.2395072
12,台北富邦商業銀行,台達電中壢一廠2,桃園市,桃園市中壢區東園路3號,24.9673834,121.2395072
12,台北富邦商業銀行,台達電中壢二廠,桃園市,桃園市中壢區南園路4號,24.968735,121.238527
12,台北富邦商業銀行,台達電桃園一廠,桃園市,桃園市龜山區興邦路31-1號,24.9852237,121.3237791
12,台北富邦商業銀行,台達電桃園二廠,桃園市,桃園市龜山區山鶯路252號,24.9858259,121.3269379
12,台北富邦商業銀行,台達電-桃園三廠,桃園市,桃園市桃園區興隆路18號,24.9836142,121.3216429
12,台北富邦商業銀行,台達電桃園五廠,桃園市,桃園市龜山區山鶯路268號,24.9858295,121.3273592
12,台北富邦商業銀行,和碩桃園廠,桃園市,桃園市龜山區興業街5號,24.9881331,121.3287
12,台北富邦商業銀行,南崁分行,桃園市,桃園市蘆竹區忠孝東路20號,25.0454104,121.2949694
12,台北富邦商業銀行,桃園分行,桃園市,桃園市桃園區中華路33號,24.9909024,121.3110428
12,台北富邦商業銀行,桃園火車站,桃園市,桃園市桃園區中正路1號,24.9892245,121.3128926
12,台北富邦商業銀行,神達電腦,桃園市,桃園市龜山區文化二路200號,25.047891,121.375484
12,台北富邦商業銀行,高鐵車站ATM桃園A區(4號出口).左,桃園市,桃園市中壢區高鐵北路一段2號,25.0119007,121.2137003
12,台北富邦商業銀行,高鐵車站ATM桃園B區(5號出口).右,桃園市,桃園市中壢區高鐵北路一段2號,25.0119007,121.2137003
12,台北富邦商業銀行,高鐵車站ATM桃園B區(5號出口).左,桃園市,桃園市中壢區高鐵北路一段2號,25.0119007,121.2137003
12,台北富邦商業銀行,高鐵桃園站五,桃園市,桃園市中壢區高鐵北路一段2號,25.0119007,121.2137003
12,台北富邦商業銀行,高鐵桃園營運中心,桃園市,桃園市中壢區青埔里高鐵北路一段2號,25.0119007,121.2137003
12,台北富邦商業銀行,銘傳大學桃園分校,桃園市,桃園市龜山區大同村德明路5號,24.9844926,121.3423688
12,台北富邦商業銀行,廣明電子,桃園市,桃園市龜山區文化二路188號,25.0491261,121.3743645
12,台北富邦商業銀行,麗翔企業(桃園麗嬰房),桃園市,桃園市蘆竹區海湖村海山中街八號,25.1059334,121.260273
12,台北富邦商業銀行,京元電子,苗栗縣,苗栗縣竹南鎮中華路118號,24.709321,120.924546
12,台北富邦商業銀行,高鐵車站ATM苗栗.右,苗栗縣,苗栗縣後龍鎮校椅里6鄰高鐵三路268號,24.605757,120.8253468
12,台北富邦商業銀行,高鐵車站ATM苗栗.左,苗栗縣,苗栗縣後龍鎮校椅里6鄰高鐵三路268號,24.605757,120.8253468
12,台北富邦商業銀行,富邦證券苗栗分公司,苗栗縣,苗栗縣苗栗市中正路399號,24.5608357,120.822567
12,台北富邦商業銀行,晶元光電N6,苗栗縣,苗栗縣竹南鎮科中路13號,24.7113201,120.9130648
12,台北富邦商業銀行,群聯電子,苗栗縣,苗栗縣竹南鎮群義路1號,24.7191373,120.9110611
12,台北富邦商業銀行,大里分行,台中市,台中市大里區國光路二段188號,24.104577,120.68145
12,台北富邦商業銀行,大雅簡易型分行,台中市,台中市大雅區雅潭路四段837號,24.220877,120.647965
12,台北富邦商業銀行,中港分行,台中市,台中市西區台灣大道二段218號,24.1521315,120.6690084
12,台北富邦商業銀行,北屯分行,台中市,台中市北屯區崇德路三段138號,24.1845891,120.6864328
12,台北富邦商業銀行,北台中分行,台中市,台中市北屯區文心路四段333號,24.1729951,120.6807268
12,台北富邦商業銀行,台中分行,台中市,台中市西區柳川西路二段196號,24.141761,120.674901
12,台北富邦商業銀行,市政分行,台中市,台中市西屯區文心路二段107號,24.1588658,120.6467105
12,台北富邦商業銀行,西屯分行,台中市,台中市西屯區河南路二段363號,24.1715645,120.6447565
12,台北富邦商業銀行,南台中分行,台中市,台中市南屯區文心路一段272號,24.1448271,120.6469564
12,台北富邦商業銀行,高鐵車站ATM台中.1(#2右),台中市,台中市烏日區站區二路8號,24.1115251,120.6158213
12,台北富邦商業銀行,高鐵車站ATM台中.2(#2左),台中市,台中市烏日區站區二路8號,24.1115251,120.6158213
12,台北富邦商業銀行,高鐵車站ATM台中.3(#4B15右),台中市,台中市烏日區站區二路8號,24.1115251,120.6158213
12,台北富邦商業銀行,高鐵車站ATM台中.4(#4B15左),台中市,台中市烏日區站區二路8號,24.1115251,120.6158213
12,台北富邦商業銀行,高鐵車站ATM台中.5(#4B18右),台中市,台中市烏日區站區二路8號,24.1115251,120.6158213
12,台北富邦商業銀行,高鐵車站ATM台中.6(#4B18左),台中市,台中市烏日區站區二路8號,24.1115251,120.6158213
