Name,lat,lng,weight
圓頂,23.13299,120.28432,1
南灣,23.00309,120.26539,1
長榮路五段,23.01311,120.21463,1
臺南大學附中,23.02356,120.25221,1
社頭,22.97585,120.16161000000001,1
佳里國小,23.16311,120.17168999999998,1
中洲寮,23.05837,120.21873000000001,1
二王,23.02115,120.24728999999999,1
瑞復中心,22.98013,120.15666999999999,1
電姬戲院,23.18366,120.24481999999999,1
永昌宮,23.12569,120.15975,1
健康二街口,22.99069,120.17396000000001,1
中正商圈(台灣好行),22.99305,120.19657,1
善化高中,23.130029999999998,120.30035,1
親水公園,22.91897,120.17628,1
富農街口,22.97822,120.23312,1
清水寺,23.03581,120.30524,1
復國一路90巷口,23.00369,120.24595,1
廣護宮,23.00587,120.26705,1
河樂廣場(金華路),22.99377,120.19343,1
虛擬站6,23.05401,120.13946000000001,1
大林國宅,22.97609,120.21278999999998,1
牛稠埔,22.96796,120.34901,1
依仁國小,22.909329999999997,120.26132,1
民德路口,23.003220000000002,120.20376999999999,1
南區健保局,22.99708,120.20641,1
臺南火車站(南站),22.99706,120.21118999999999,1
武聖路口,23.00752,120.18756,1
臺南火車站(南站),22.99706,120.21118999999999,1
佳里興,23.18966,120.18815,1
日新橋,22.963070000000002,120.18951000000001,1
奇美醫院,23.020889999999998,120.22182,1
坐駕里,23.12623,120.29411,1
安平古堡(安北路),23.00283,120.16141999999999,1
新市,23.07698,120.29186000000001,1
中正海安路口,22.992910000000002,120.19601999999999,1
安平漁人碼頭,22.99721,120.16351999999999,1
縣知事官邸,22.99312,120.21176000000001,1
營頂,23.19891,120.18881999999999,1
臺南監獄,22.924139999999998,120.27546000000001,1
鹽埕,22.970470000000002,120.19051,1
民權路口,22.999589999999998,120.18691000000001,1
蓮昭巷,22.89844,120.34475,1
文元寮,23.01536,120.19365,1
東勢,23.162029999999998,120.24731000000001,1
安中路口,23.03772,120.20281000000001,1
綠生活社區,23.12989,120.31971000000001,1
大同國小,23.15567,120.30655,1
大社國小,23.08622,120.31889,1
中洲寮,23.05825,120.21861000000001,1
海佃路三段,23.04893,120.18248,1
郡南里,22.96671,120.19526,1
聖母廟(城安路),23.066689999999998,120.12827,1
永新社區,23.060579999999998,120.29648,1
中華西路二段,23.00531,120.18668999999998,1
鹽田路,23.03485,120.14817,1
文元寮,23.015439999999998,120.19361,1
巴克禮公園,22.97383,120.22198,1
沙崙路口,23.07323,120.21413999999999,1
新化站,23.03594,120.30945,1
