grid,StopUID,AuthorityID,Bearing,City,StationID,StopAddress,StopName,lat,lng
599,TPE130024,004,W,Taipei,3170,景平路162號同向,捷運景平站,24.992238,121.517362
439,TPE12578,004,S,Taipei,1340,復興北路148號同向,捷運南京復興站,25.052454,121.543818
249,TPE55354,004,N,Taipei,50635,中山北路七段27號同向,天母廣場,25.11927,121.53084
474,TPE33244,004,N,Taipei,1755,康定路46號對面,西門國小(臺大醫院北護分院),25.042344,121.502463
650,TPE15067,004,E,Taipei,2415,指南路二段30號同向,政大,24.9878362086283,121.574633255625
190,TPE29220,004,S,Taipei,1165603262,紗帽路14號同向,紗帽橋,25.148101,121.533435
213,TPE44748,004,E,Taipei,50062,中央北路一段184號同向,大業中央北路口,25.135605,121.498029
730,TPE59573,004,W,Taipei,4120,新店市安康路三段578號前,日興市民活動中心,24.948736,121.481227
439,TPE12050,004,N,Taipei,6992,復興南路一段57號,復興南路(中崙里),25.04648056,121.5440095
477,TPE40841,004,N,Taipei,2188,建國南路二段123巷口北側,大安國宅,25.029775296009,121.53800596197
324,TPE58611,004,S,Taipei,580,士商路150號同向,士林高商,25.09423,121.51712
512,TPE193006,004,W,Taipei,4635,西藏路201號對面,萬華國中,25.0294173295767,121.498932407501
477,TPE13402,004,E,Taipei,1000138,仁愛路公車專用道,仁愛大安路口(仁愛醫院),25.03784,121.545738
513,TPE192128,004,S,Taipei,1777,中華路二段398號,南機場公寓,25.028384629531,121.505465333891
360,TPE18446,004,W,Taipei,3465,河邊北街379號同向,河邊北街(慈武宮),25.07583056,121.5020419
601,TPE37910,004,N,Taipei,1000234,羅斯福路六段40號對面候車亭,萬隆,24.99931624,121.5402001
479,TPE39703,004,E,Taipei,3916,忠孝東路五段61號對向(向東),捷運市政府站,25.04100991,121.5668354
213,TPE26134,004,N,Taipei,7239,光明路16號同向(向北),第一銀行,25.1349245246441,121.502548648882
401,TPE22540,004,W,Taipei,8604,民權東路四段100號對向,中華航空,25.06209189,121.5555141
358,TPE153882,004,W,Taipei,15040,長安街48號,延平里,25.0797309,121.4632078
442,TPE13137,004,E,Taipei,50131,永吉路440號同向,永春國小,25.04534354,121.5781869
365,TPE21935,004,E,Taipei,1007,瑞光路498號同向,仁寶大樓,25.07921316,121.5684974
362,TPE13312,004,N,Taipei,10207,承德路四段30號,劍潭國小,25.08106627,121.5227513
479,TPE40936,004,W,Taipei,3927,忠孝東路五段431之2號,捷運永春站(忠孝),25.040967,121.575743
214,TPE57327,004,N,Taipei,7229,公館路145巷口,石門,25.12934,121.505587
643,TPE40625,004,S,Taipei,10059,金城路二段356號同向,清水國小,24.985487,121.462148
362,TPE13910,004,S,Taipei,1000266,中山北路四段67號對面,劍潭,25.0817595131148,121.524712226022
475,TPE45330,004,E,Taipei,1853,愛國西路50-3號同向,小南門(和平院區),25.03630737,121.5085509
564,TPE171689,004,W,Taipei,12221,八分寮2號同向(向南),八分寮,25.0114179020809,121.641907166857
362,TPE12019,004,E,Taipei,1356,北安路47號對向,圓山大飯店,25.0772703676354,121.528167347349
598,TPE192818,004,N,Taipei,10001,新北市中和區連城路29號,連城中和路口,25.001978,121.498554
191,TPE26325,004,N,Taipei,851,菁山路90號同向,陽明山泉,25.139787,121.55124
358,TPE57538,004,N,Taipei,3694,中山二路297號旁同向,蘆洲站,25.07853582,121.4691805
603,TPE17922,004,N,Taipei,2499,木柵路四段23號同向,萬芳路口,24.9934870266137,121.571538681477
366,TPE23641,004,S,Taipei,1103,成功路四段36號同向,湖光市場,25.0817360140354,121.591807350736
364,TPE22917,004,S,Taipei,9435,北安路569-2號,植福宮,25.0808482,121.5482394
440,TPE23657,004,S,Taipei,13109,敦化南路一段上近市民大道四段,市民敦化路口,25.04527113,121.548797
441,TPE125827,004,N,Taipei,4828,松信路105號對面,永吉松信路口,25.0444013098956,121.572136996163
248,TPE41095,004,N,Taipei,334,地標同向,健行新村(東華),25.12051,121.50914
403,TPE21742,004,W,Taipei,8666,民權東路六段78號同向,三民國中,25.06901,121.58556
474,TPE40449,004,E,Taipei,1742,和平西路三段212號同向,中國時報,25.03528635,121.4969389
731,TPE35591,004,N,Taipei,2963,玫瑰路49巷右側候車亭,賓士特區,24.94818,121.49595
479,TPE10975,004,W,Taipei,2149,忠孝東路五段53號同向,捷運市政府站,25.04124,121.56629
515,TPE12492,004,W,Taipei,2304,和平東路二段297號同向,國立臺北教育大學,25.02482681,121.5448151
478,TPE150584,004,W,Taipei,1000107,信義路四段與安和路交叉口,捷運信義安和站(信義),25.033223,121.552849
513,TPE18279,004,S,Taipei,1743,中華路二段430號同向,中華南海路口,25.0273435686053,121.506437964545
287,TPE11213,004,E,Taipei,719,台北市忠誠路一段24號,忠誠公園,25.1039067740372,121.525683877315
327,TPE28315,004,E,Taipei,1000127,北安路與敬業四路口西南側候車亭,美麗華,25.0845384449731,121.558196913178
399,TPE39150,004,S,Taipei,1000155,北市中山北路2段112號前集中式站桿,台泥大樓(馬偕醫院),25.0608309862107,121.522776776113
601,TPE43416,004,N,Taipei,2533,興隆路一段222號同向,憲光公寓,24.999719170953,121.54393655953
514,TPE17230,004,N,Taipei,2230,羅斯福路三段上近羅斯福路244巷同向,台電大樓,25.018486,121.530566
476,TPE148810,004,E,Taipei,2116,信義路二段上近永康街口同向,信義永康街口(捷運東門站),25.033693,121.529727
359,TPE42788,004,S,Taipei,10435,自強路三段116號同向,格致中學(自強路),25.0747990058591,121.487215334702
693,TPE194166,004,S,Taipei,72246,新店區安和路二段115號(向南),光華街口,24.970812,121.518961
399,TPE13766,004,S,Taipei,1233,新生北路三段82之3號同向,民族東路口,25.06731,121.52756
395,TPE22006,004,E,Taipei,1000842,中山路1段7號,新北大道路口,25.061164,121.465274
482,TPE34684,004,E,Taipei,3870,研究院路三段50號對向,研究院路三段,25.0346121838879,121.61448946069
603,TPE56524,004,S,Taipei,2519,秀明路二段114號同向(向南),萬興國小,24.989679,121.576757
442,TPE22624,004,W,Taipei,1063,潭美街139號同向,長壽橋,25.05401775,121.5808207
403,TPE22326,004,W,Taipei,8602,民權東路六段63-15號往西走20公尺同向,民權大橋,25.06702,121.5791
483,TPE58924,004,S,Taipei,4648,舊莊街1段290巷(向南),坑口運動公園,25.0352494716081,121.623579753493
138,TPE151766,004,W,Taipei,180710,文化路65號對面,淡水圖書館,25.17306,121.43792
596,TPE40511,004,N,Taipei,10107,金城路三段231號,變電所,24.98951,121.47102
694,TPE14663,004,W,Taipei,2871,中正路160號同向,中正路口,24.97188,121.541364
603,TPE152030,004,W,Taipei,50671,秀明路二段35號同向,萬壽橋頭(秀明),24.9918633600422,121.574651357565
327,TPE23240,004,W,Taipei,1000695,北安路845號,捷運劍南路站,25.0852714154037,121.554679973632
395,TPE20050,004,E,Taipei,3495,新北市新莊區新北大道二段81號,新北大道中興路口,25.0613446467768,121.468148097399
218,TPE26831,004,N,Taipei,9465,平菁街100巷同向(向北),福德祠,25.1288,121.57465
365,TPE12835,004,E,Taipei,1132,瑞光路192號同向,瑞光路,25.074821,121.577343
476,TPE19373,004,S,Taipei,1987,羅斯福路一段46號同向,捷運中正紀念堂站(羅斯福),25.0309990709643,121.519393611622
559,TPE109830,004,W,Taipei,4163,臥龍街431巷26號對面,黎安里,25.01229,121.56501
398,TPE39442,004,E,Taipei,1000398,民權西路,捷運民權西路站,25.0628480067742,121.51786778882
560,TPE134756,004,E,Taipei,4859,福德坑環保復育公園,福德坑環保復育公園,25.00705406,121.5896326
397,TPE59906,004,S,Taipei,1000651,重新路3段捷運菜寮站A出入口前,捷運菜寮站,25.05914618,121.4903241
602,TPE57974,004,N,Taipei,1000444,興隆路三段333號,興隆山莊,24.990768,121.55919
167,TPE56811,004,N,Taipei,5021,陽明山第二停車場內,陽明山立體停車場(草山行館),25.154639,121.539297
366,TPE57823,004,N,Taipei,3996,方濟中學門口往南53m,方濟中學,25.0768845629687,121.590231346227
475,TPE15417,004,N,Taipei,50736,南寧路50號對向,龍山國中,25.03583407,121.5042542
325,TPE16729,004,W,Taipei,3954,中正路104巷口同向,福林國小,25.0962,121.52976
476,TPE136135,004,S,Taipei,2006,地標同向,開南商工,25.04161112,121.522214
400,TPE11458,004,W,Taipei,4081,民權東路二段上近建國北路二段向西,民權建國路口,25.06248317,121.53746
115,TPE151687,004,S,Taipei,18065,淡海路53號左側,天生國小,25.18123,121.42296
475,TPE11481,004,W,Taipei,3909,和平西路二段102號對向,植物園,25.0308191461524,121.508817752771
599,TPE11406,004,N,Taipei,3161,安平路200號同向,潭墘,24.99948,121.51347
507,TPE151539,004,N,Taipei,30006,中正路787號(向北),捷運丹鳳站,25.028741,121.422375
516,TPE19672,004,N,Taipei,2159,基隆路二段151號同向,喬治商職,25.02628003,121.5549231
402,TPE57222,004,W,Taipei,1000280,行善路35號,行善路,25.05717396,121.5764993
516,TPE45883,004,S,Taipei,1000295,基隆路二段123號對面,三興國小(臨江街觀光夜市),25.028215,121.556522
365,TPE59010,004,S,Taipei,4657,港墘路113號對面,港墘派出所,25.078636,121.57619
514,TPE125286,004,W,Taipei,3943,和平東路一段65號同向,捷運古亭站(和平),25.027036,121.524516
365,TPE180999,004,E,Taipei,1007,瑞光路498號同向,仁寶大樓,25.07921316,121.5684974
476,TPE22178,004,S,Taipei,2196,金山南路二段98號同向,公企中心,25.03064481,121.5265316
440,TPE21548,004,S,Taipei,13109,敦化南路一段上近市民大道四段,市民敦化路口,25.04527113,121.548797
476,TPE54992,004,N,Taipei,6678,北市金山南路2段27號,捷運東門站(金山),25.03280054,121.527155
550,TPE18679,004,N,Taipei,30013,新樹路541號,正豐,25.0074717225583,121.432917999435
475,TPE10800,004,S,Taipei,1926,中華路二段15號對向,聯合醫院和平院區,25.0364933609706,121.506507520259
649,TPE38118,004,E,Taipei,1000553,木新路三段,木新市場,24.98100977,121.5583622
437,TPE22941,004,E,Taipei,2000,襄陽路2號同向,博物館(襄陽),25.04337336,121.5146668
398,TPE41216,004,N,Taipei,8625,涼州路上近重慶路二段同向,涼州重慶路口,25.06066906,121.5135455
601,TPE18004,004,N,Taipei,57710,景文街43號同向,文山二分局,24.9920548778923,121.541402549692
475,TPE17068,004,S,Taipei,1757,西寧南路166號同向,西寧南路,25.03991,121.50604
603,TPE136155,004,N,Taipei,2520,萬壽路27號同向,萬興圖書館,24.98897,121.57697
407,TPE45203,004,S,Taipei,2812,大同路一段327號同向,樟樹灣,25.059228075748,121.638152101611
477,TPE46030,004,E,Taipei,2325,忠孝東路三段100號同向(向東),頂好市場,25.0414709888816,121.546380002806
325,TPE41326,004,W,Taipei,575,中正路439號同向,士林區行政中心(中正),25.0936986773603,121.520293745507
513,TPE54887,004,E,Taipei,3906,和平西路一段104號對向,和平西路一段,25.026752,121.51751
479,TPE12875,004,N,Taipei,4830,松信路209號北側30公尺,富台公園,25.042071,121.57201
397,TPE50723,004,W,Taipei,3388,正義北路215號,三安里,25.0686318968407,121.496081127723
327,TPE16180,004,E,Taipei,1000117,北安路845對面,捷運劍南路站,25.08484,121.555253
405,TPE22746,004,E,Taipei,8530,東湖路128號,東湖國小,25.068103,121.61672
363,TPE129781,004,E,Taipei,1180,北安路486號同向,大直國小,25.07975353,121.5462433
475,TPE150570,004,E,Taipei,1978,羅斯福路一段6號前,捷運中正紀念堂站(勞保局),25.03371811,121.5173064
365,TPE125611,004,E,Taipei,1000698,內湖路一段244號,捷運西湖站,25.0821974042872,121.565884872161
324,TPE15253,004,N,Taipei,36109,社中街143號對向,國泰人壽大樓,25.09057,121.50954
440,TPE22830,004,N,Taipei,2259,敦化南路一段173號同向,捷運忠孝敦化站,25.0430127,121.549174
694,TPE14790,004,S,Taipei,2853,北新路二段11號同向,七張(北新路),24.97141,121.5426501
514,TPE38732,004,W,Taipei,6945,汀洲路二段247號同向,河堤國小,25.0230486091138,121.523149018086
398,TPE42958,004,S,Taipei,8622,重慶北路上近民權西路(捷運大橋頭站1號出口)(重慶北路二段和民權西路口),捷運大橋頭站,25.0633249732882,121.513516380874
399,TPE11815,004,E,Taipei,4098,民權東路一段74號同向,捷運中山國小站,25.06266873,121.5253813
602,TPE17790,004,S,Taipei,1000770,興隆路三段166號,臺灣警察專科學校,24.9982684874929,121.558494894192
601,TPE35531,004,N,Taipei,1000548,羅斯福路六段393號,捷運景美站,24.9923660373449,121.540761674692
559,TPE17585,004,E,Taipei,2495,萬寧街1號同向,萬芳國宅,25.003393,121.565624
399,TPE23252,004,S,Taipei,1000155,中山北路二段,台泥大樓(馬偕醫院),25.0608309862107,121.522776776113
364,TPE27261,004,S,Taipei,1267,明水路585號,明水路二,25.07972,121.55214
441,TPE10210,004,W,Taipei,1000181,永吉路195之1號(向西),國民住宅,25.04566198,121.5737034
287,TPE28304,004,W,Taipei,752,雨聲路99號同向,雨農國小,25.1047,121.53088
322,TPE36242,004,N,Taipei,3468,溪尾街326號同向,慈化公園,25.0851042085456,121.488483238014
399,TPE15426,004,N,Taipei,16264,中山北路三段15之一同向,大同公司(晴光市場),25.064288703668,121.52247219759
444,TPE125386,004,S,Taipei,1650,研究院路一段187號對面,南港水廠,25.049543,121.615625
476,TPE18373,004,S,Taipei,1000396,新生南路公車專用道,捷運忠孝新生站,25.0417081,121.5328273
479,TPE15735,004,W,Taipei,2067,松壽路6號對向,市政府(松壽),25.03601,121.56478
288,TPE39136,004,N,Taipei,749,北市仰德大道1段上(芝蘭新村右側旁),芝蘭新村,25.1072897892355,121.537298719254
516,TPE40065,004,S,Taipei,2111,信安街137號,信安街,25.0234,121.55546
558,TPE17987,004,S,Taipei,2525,福興路29號同向,福興路口,25.00296,121.55102
287,TPE12524,004,E,Taipei,719,台北市忠誠路一段24號,忠誠公園,25.1039067740372,121.525683877315
367,TPE21947,004,E,Taipei,149,民權東路六段266號同向,民權隧道,25.07190837,121.6048395
514,TPE59108,004,N,Taipei,1000050,羅斯福二段,羅斯福和平路口,25.026808,121.522611
362,TPE149087,004,E,Taipei,1356,北安路47號對向,圓山大飯店,25.0772703676354,121.528167347349
408,TPE46171,004,W,Taipei,1001113,新北市汐止區大同路二段523號,汐止,25.0691766561076,121.661689061306
319,TPE36461,004,E,Taipei,3749,民義路一段199號同向,陸光國宅一,25.08875,121.43068
212,TPE41265,004,S,Taipei,53,中央北路三段185號同向,中央北路三段,25.1370484098258,121.482299756251
325,TPE42984,004,E,Taipei,586,中正路298號,士林國中,25.0946048451863,121.52330153373
478,TPE11708,004,W,Taipei,2117,信義路四段上近光復南路同向,信義光復路口,25.0331,121.55813
250,TPE21769,004,N,Taipei,789,忠誠路二段247號同向,啟智學校,25.1173302889076,121.534692981633
602,TPE38066,004,N,Taipei,1000751,辛亥路四段234號,興隆路口(辛亥),25.001741,121.555211
651,TPE198059,004,W,Taipei,1001455,政大一街89-107號(向西),政大和墅社區,24.98528376,121.5818292
248,TPE54761,004,S,Taipei,382,西安街二段359號同向,捷運唭哩岸站二(西安),25.12098,121.50419
320,TPE40095,004,S,Taipei,3672,長安街379號同向,長安街,25.08798117,121.4572506
556,TPE19419,004,W,Taipei,50804,水利路83號同向,福和國中,25.0033491522373,121.52146366371
161,TPE129932,004,N,Taipei,4890,淡水區中正東路二段67號北側,捷運紅樹林站,25.1545914678189,121.459519647256
330,TPE149117,004,E,Taipei,968,成功路四段364號同向,大湖,25.08457726,121.5998376
480,TPE12290,004,S,Taipei,2060,松山路346號,捷運永春站(松山),25.04134,121.577628
402,TPE55744,004,N,Taipei,1000630,塔悠路,塔悠路,25.061248,121.568893
556,TPE30441,004,E,Taipei,1000324,福和路229之2號,福和路,25.00753245,121.5188667
444,TPE198795,004,N,Taipei,50026,研究院路二段108號對向(向北),中研院,25.043422,121.616561
321,TPE40150,004,N,Taipei,50419,長榮路685號同向,長榮路,25.0923306,121.4606387
249,TPE57529,004,N,Taipei,14630,石牌路二段324巷同向,永欣里,25.1218225,121.5236475
649,TPE17468,004,W,Taipei,1000525,忠順街一段,實踐國小,24.98357787,121.5568155
646,TPE21560,004,S,Taipei,2899,安和路二段223巷同向,安和路二段,24.97594788,121.5172232
512,TPE12387,004,S,Taipei,1810,萬大路334號,萬大國小,25.024038,121.500101
363,TPE22706,004,W,Taipei,1000126,北安路528號對面,捷運大直站,25.0799238282333,121.546139731473
434,TPE22004,004,N,Taipei,30050,化成路638號,善導庵,25.05527,121.46607
442,TPE39712,004,E,Taipei,1716,忠孝東路六段150號同向,聯合醫院忠孝院區,25.048227,121.585736
211,TPE25360,004,S,Taipei,1165603257,自強路411號同向,新天母社區,25.13411542,121.465314
440,TPE46133,004,E,Taipei,1560,八德路三段138號同向,美仁里,25.048,121.55415
400,TPE12674,004,W,Taipei,1000329,民權東路三段,民權復興路口,25.06222037,121.5446524
366,TPE22781,004,S,Taipei,1012,成功路三段61號對面南側天橋下候車亭,方濟中學,25.0769684546655,121.590005462341
642,TPE36987,004,N,Taipei,10089,中央路一段233號,日新里,24.98620028,121.4454658
325,TPE17031,004,N,Taipei,7261,文林路76號同向,陽明戲院,25.0874398,121.5260219
249,TPE12460,004,E,Taipei,14619,石牌路二段359號同向,福德廟(石牌),25.12356742,121.5256724
329,TPE28087,004,E,Taipei,1111,金龍路73號同向,貿商三村,25.0850667950708,121.592247709587
514,TPE54989,004,E,Taipei,1165603341,和平東路一段69號對向(向東),捷運古亭站(和平),25.026842,121.523591
368,TPE23626,004,S,Taipei,1000201,康樂街200號,五分埤,25.0762017702812,121.62118809341
482,TPE129810,004,W,Taipei,1686,研究院路三段50號對向,研究院路三段,25.03474253,121.6147203
364,TPE21751,004,W,Taipei,1333,樂群二路128號同向,大直美堤花園三,25.080032815073,121.55565762442
515,TPE27104,004,E,Taipei,2300,和平東路二段134號同向,國立臺北教育大學,25.0246033941802,121.545343325676
399,TPE41894,004,S,Taipei,1000155,中山北路二段110號,台泥大樓(馬偕醫院),25.0608309862107,121.522776776113
552,TPE59444,004,N,Taipei,6187,文化路一段51號同向(向北),萬坪公園,25.013298,121.460871
327,TPE57003,004,W,Taipei,1000695,北安路845號,捷運劍南路站,25.0852714154037,121.554679973632
397,TPE13502,004,N,Taipei,13204,重新路174號同向,捷運菜寮站,25.05907329,121.4905425
372,TPE55110,004,S,Taipei,7634,大同路三段89號同向,崇義高中,25.07733,121.6676204
477,TPE45238,004,S,Taipei,1942,金華街上近新生南路三段同向,金華新生路口,25.03087,121.53346
438,TPE43433,004,N,Taipei,6698,新生北路二段31號,吉林國小,25.05411,121.52765
358,TPE12140,004,W,Taipei,10614,中正北路399號,穀保中學,25.07213746,121.47112
358,TPE36970,004,N,Taipei,3697,中正路6-1號同向,蘆洲監理站(中正路),25.081846,121.471647
145,TPE182049,004,N,Taipei,168,陽金公路竹子湖路口(向北),竹子湖派出所,25.16727,121.5404
444,TPE125382,004,E,Taipei,50124,捷運南港站1號出口前,捷運南港站,25.0521188090441,121.607980679551
480,TPE24097,004,S,Taipei,1000667,松山路580號,松山商職(松山),25.03657648,121.5783351
365,TPE12915,004,W,Taipei,194,內湖路一段217巷同向,治磐新村,25.0830692818289,121.564098538475
603,TPE15541,004,N,Taipei,1001253,萬芳路上,捷運萬芳社區站,24.998788,121.569352
478,TPE40770,004,W,Taipei,2132,公車專用道,信義通化街口,25.03319343,121.5546221
437,TPE39863,004,N,Taipei,16019,重慶北路一段85號同向,圓環(重慶),25.052844,121.514207
363,TPE59062,004,E,Taipei,1180,北安路486號同向,大直國小,25.07975353,121.5462433
367,TPE125625,004,S,Taipei,8524,成功路五段156號對向,大湖公園,25.08280034,121.6051242
516,TPE17753,004,N,Taipei,2035,基隆路二段123號同向,三興國小(臨江街觀光夜市),25.028574,121.557017
650,TPE37890,004,W,Taipei,1000522,木新路,景文中學,24.9841119210195,121.568940442089
283,TPE35273,004,S,Taipei,783,延平北路九段同向,浮線,25.10658744,121.4725103
189,TPE25630,004,N,Taipei,1001318,東昇路49-4號東側,泉源國小宿舍,25.150533,121.525477
330,TPE185954,004,S,Taipei,1165603347,內湖路2段482號對面,捷運內湖站(內湖),25.084374,121.593177
440,TPE21547,004,S,Taipei,1488,八德路三段上近敦化北路同向,八德敦化路口,25.04864,121.54874
474,TPE200291,004,E,Taipei,70030,臺北市艋舺大道297號對面,時報大樓,25.03295,121.49703
555,TPE45349,004,W,Taipei,1000058,永和路一段,自強街口,25.0075863565995,121.514451432086
405,TPE20509,004,S,Taipei,1093,康寧路三段72號同向,明湖國中,25.06996983,121.6116528
483,TPE58807,004,S,Taipei,4648,舊莊街1段290巷(向南),坑口運動公園,25.0352494716081,121.623579753493
327,TPE28799,004,E,Taipei,1008,內湖路一段101號同向,文湖國小,25.0841512660387,121.5615165067
324,TPE11639,004,E,Taipei,739,延平北路六段195號同向,社子派出所,25.08933251,121.5056145
245,TPE58153,004,S,Taipei,1000390,大度路三段,知行路口,25.1229405030539,121.467197293932
325,TPE39078,004,E,Taipei,1000618,北市中正路,士林官邸(中正),25.096324,121.531395
140,TPE189108,004,W,Taipei,74719,新北市淡水區淡金路忠愛街口對面,忠愛街口,25.171575,121.459787
367,TPE20503,004,E,Taipei,967,金湖路175號,美國在臺協會,25.079518,121.599295
513,TPE24264,004,N,Taipei,1000325,重慶南路三段,重慶南路三段(中正橋),25.0242546637841,121.516898839078
557,TPE19938,004,N,Taipei,1990,羅斯福路四段上近舟山路同向,捷運公館站,25.013993,121.535185
556,TPE55466,004,E,Taipei,3010,永利路54號同向,永利路,25.00531696,121.5188661
650,TPE19921,004,W,Taipei,56107,木柵路二段57號同向,木柵,24.9885790493873,121.566361887311
603,TPE15093,004,N,Taipei,2443,新光路二段32號同向,貓纜動物園站,24.9963006246947,121.576314002724
213,TPE56768,004,N,Taipei,7239,光明路16號同向,第一銀行,25.1349245246441,121.502548648882
366,TPE55639,004,N,Taipei,8621,瑞光路104號同向(向北),公館山,25.071952,121.581177
598,TPE40522,004,E,Taipei,1000705,景平路505號,中和區公所(景平路),24.998362,121.499722
248,TPE36256,004,N,Taipei,364,東華路一段540號北側,捷運石牌站(東華),25.11515658,121.5154878
441,TPE22283,004,N,Taipei,50006,三民路29號同向,三民健康路口(西松高中),25.05481494,121.5638473
328,TPE58333,004,N,Taipei,1039,環山路一段同向,西湖國中,25.08577,121.5656
126,TPE155354,004,S,Taipei,20286,重和村三重橋22號,八煙(綠峰溫泉山莊),25.189038,121.588441
248,TPE16820,004,W,Taipei,14626,石牌路二段35號同向,綜合市場,25.11599,121.515625
359,TPE36848,004,E,Taipei,3427,北縣三重市三和路4段364號,幸福戲院,25.07861972,121.4830704
359,TPE10571,004,S,Taipei,3700,三民路34號,鷺江國小(三民路),25.08285,121.47555
