grid,StopUID,AuthorityID,Bearing,City,StationID,StopAddress,StopName,lat,lng
83,TNN7244,008,none,Tainan,7364,台南市西港區中山路199號,西港,23.12177,120.20321
58,TNN7250,008,none,Tainan,7966,台南市麻豆區173縣道,南安業,23.15634,120.24451
65,TNN16391,008,none,Tainan,1172,台南市官田區南181鄉道282號,臺南鴨莊,23.15302,120.34609
52,TNN6104,008,none,Tainan,7828,台南市七股區176縣道,大寮,23.14901,120.14983
234,TNN13776,008,none,Tainan,800,台南市永康區中華路485號,中華、振興路口,23.01105,120.23224
312,TNN15508,008,none,Tainan,3342,台南市龍崎區南屏路,龍崎區公所,22.96332,120.36531
237,TNN16317,008,none,Tainan,8799,台南市永康區文賢街199號,文賢街,23.00946,120.27195
268,TNN8368,008,none,Tainan,1432,台南市安平區建平九街24號,二二八公園,22.99073,120.18259
170,TNN8896,008,none,Tainan,8413,台南市安南區北安路三段626號,清虛宮,23.05288,120.21352
134,TNN4748,008,none,Tainan,3026,台南市新市區民權路,社內東,23.07732,120.28501
360,TNN16298,008,none,Tainan,8549,台南市歸仁區中正南路三段257號,大潭,22.91186,120.27041
285,TNN15096,008,none,Tainan,9139,台南市南區新興路22號,新興國小,22.97887,120.19604
100,TNN4619,008,none,Tainan,3008,台南市善化區南科北路1-1號,台積電,23.11135,120.27653
170,TNN8895,008,none,Tainan,9354,台南市安南區北安路三段779號,培安路口,23.04873,120.21155
277,TNN5305,008,none,Tainan,8128,台南市關廟區關新路一段2號,下湖,22.98535,120.31075
252,TNN22421,008,none,Tainan,0,台南市東區小東路132號,虛擬站[前峰x東豐路],23.00127,120.21459
233,TNN21485,008,none,Tainan,0,台南市北區西門路四段283-339號,虛擬站8[國際城],23.01501,120.20988
194,TNN20311,008,none,Tainan,9040,台南市永康區永安一街108號,桂田酒店,23.04436,120.24289
355,TNN10096,008,none,Tainan,9111,高雄市茄萣區白砂路153-157號,茄萣農會,22.91117,120.18477
209,TNN9066,008,none,Tainan,1030,台南市安南區鹽田路46號,鹽田社區,23.03404,120.14682
269,TNN14159,008,none,Tainan,9204,台南市中西區西門路一段662號,小西門(大億麗緻),22.98853,120.19753
199,TNN4969,008,none,Tainan,2225,台南市新化區中山路211號,新化站,23.03594,120.30945
91,TNN6856,008,none,Tainan,3432,台南市善化區成功路166號,小新里,23.12908,120.31171
252,TNN16647,008,none,Tainan,8975,台南市中西區民族路二段68號,民族路西華南街口,22.99452,120.20945
269,TNN14098,008,none,Tainan,9201,台南市中西區西門路一段420號,台南站,22.98206,120.19775
252,TNN21497,008,none,Tainan,5104,台南市北區北門路二段140號,台南二中,23.00303,120.21341
269,TNN10044,008,none,Tainan,9280,台南市中西區西門路二段103號,西門、友愛街口,22.99224,120.19834
252,TNN21200,008,none,Tainan,9272,台南市北區公園路287號,臺南轉運站,23.00171,120.20901
269,TNN20939,008,none,Tainan,279,台南市南區健康路一段331號,家齊高中,22.98131,120.20118
290,TNN15069,008,none,Tainan,8378,台南市歸仁區中山路三段,南興里,22.96876,120.27751
39,TNN6098,008,none,Tainan,7818,台南市佳里區忠孝路201號,北門高中,23.16691,120.17396
194,TNN8724,008,none,Tainan,8452,台南市永康區仁愛街56號,仁愛街,23.04323,120.23864
234,TNN10437,008,none,Tainan,551,台南市永康區中華路622號,臺南高工,23.01421,120.23041
150,TNN8730,008,none,Tainan,9300,台南市安南區長和路二段12巷121弄,和順國中,23.06881,120.22297
136,TNN4866,008,none,Tainan,7607,台南市新市區南177鄉道1291號,潭頂,23.07719,120.32129
269,TNN10419,008,none,Tainan,9203,台南市中西區西門路一段658號,新光三越新天地,22.98695,120.19774
158,TNN5054,008,none,Tainan,5422,台南市新化區南部橫貫公路,那拔林,23.06802,120.35045
303,TNN16269,008,none,Tainan,385,台南市東區德東街86-90號,大智里活動中心,22.96169,120.23023
286,TNN8915,008,none,Tainan,536,台南市東區大同路二段599號,亞伯大飯店,22.96824,120.21587
252,TNN10528,008,none,Tainan,629,台南市東區勝利路294號成功大學光復校區,勝利路,22.99853,120.21818
252,TNN14110,008,none,Tainan,704,台南市北區西門路三段208號,民德路口,23.00322,120.20411
292,TNN8929,008,none,Tainan,2019,台南市歸仁區中正北路一段,新豐高中,22.97194,120.29559
188,TNN9064,008,none,Tainan,1006,台南市安南區本田路二段,工業三路口,23.03711,120.15323
87,TNN7047,008,none,Tainan,7998,台南市安定區興農路,蘇厝,23.12648,120.25571
164,TNN22111,008,none,Tainan,1981,臺南市安南區城西路二段60巷,城南新綠園,23.05906,120.12301
21,TNN6906,008,none,Tainan,7943,台南市麻豆區中山路,圓環,23.18462,120.24193
135,TNN7351,008,none,Tainan,3415,台南市新市區復興路89號,復興路口,23.08204,120.29551
150,TNN7231,008,none,Tainan,9235,台南市安南區安和路五段4號,和順,23.06346,120.21871
11,TNN7127,008,none,Tainan,8068,台南市麻豆區南57鄉道,北勢寮,23.20959,120.23943
234,TNN20878,008,none,Tainan,514,台南市北區開元路432號,崑山中學,23.01094,120.22554
252,TNN9142,008,none,Tainan,214,台南市中西區中山路73號,中山、民權路口,22.99398,120.20709
287,TNN10322,008,none,Tainan,305,台南市東區崇德路670號,市立醫院,22.96878,120.22759
76,TNN7284,008,none,Tainan,3451,台南市善化區大成路212號,善化高中,23.13012,120.30036
157,TNN4570,008,none,Tainan,5424,台南市新化區南部橫貫公路,台南醫院新化分院,23.06349,120.33553
32,TNN21445,008,none,Tainan,7973,台南市麻豆區興國路31巷3-12號,巷口,23.18017,120.24802
252,TNN21492,008,none,Tainan,9211,台南市中西區成功路1號,臺南火車站(南站),22.99706,120.21119
269,TNN14157,008,none,Tainan,1042,台南市中西區民生路一段78號,中華電信,22.99345,120.20281
252,TNN13707,008,none,Tainan,2202,台南市東區北門路二段28號,臺南公園(北門路),23.00063,120.21308
271,TNN16640,008,none,Tainan,464,台南市東區長榮路三段10巷9號,長榮東寧路口,22.99251,120.22174
287,TNN14341,008,none,Tainan,306,台南市東區崇德路602-604號,崇德十四街口,22.97082,120.22746
91,TNN4711,008,none,Tainan,3449,台南市善化區成功路166號,小新里,23.12916,120.31169
232,TNN20853,008,none,Tainan,1806,台南市北區中華北路一段9號,中華北文賢路口,23.01825,120.19399
345,TNN15264,008,none,Tainan,572,台南市仁德區二仁路一段,嘉南藥理大學,22.92125,120.22471
286,TNN14241,008,none,Tainan,831,台南市南區國民路532巷2號,竹溪寺(大林路),22.97397,120.20659
252,TNN21259,008,none,Tainan,9213,台南市北區公園路287號,臺南轉運站,23.00204,120.20936
252,TNN13768,008,W,Tainan,8850,台南市北區成功路52號,成功路,22.99803,120.20753
237,TNN16109,008,none,Tainan,8574,台南市永康區大灣路218巷1號,大灣,23.00832,120.26844
214,TNN8795,008,none,Tainan,507,台南市永康區縱貫公路317-331號,尚頂里,23.02762,120.22237
61,TNN7366,008,none,Tainan,8059,台南市善化區進學路646號,善化國中,23.14784,120.28808
308,TNN16537,008,none,Tainan,8942,台南市歸仁區182縣道481號,歸仁文化中心,22.96625,120.29816
284,TNN5717,008,none,Tainan,1501,台南市南區新信路15號,安平港,22.97315,120.17765
285,TNN10121,008,none,Tainan,9136,台南市南區新興路241號,南稅三村,22.97668,120.19319
233,TNN11106,008,none,Tainan,9295,台南市北區北門路二段537號,大道新城,23.01041,120.21615
269,TNN6351,008,none,Tainan,9205,台南市中西區西門路二段28號,西門、友愛街口,22.99113,120.19817
198,TNN4965,008,none,Tainan,7778,台南市新化區中正路656號,工務段,23.04502,120.30373
254,TNN16097,008,none,Tainan,296,台南市永康區復興路254號,影劇三村,22.99857,120.24318
101,TNN4638,008,none,Tainan,3459,台南市新市區西拉雅大道,西拉雅公園,23.10267,120.28309
83,TNN5753,008,none,Tainan,7365,台南市西港區中央公路,期美科技公司,23.12667,120.20231
285,TNN10120,008,none,Tainan,9135,台南市南區新興路313巷2-12號,三官廟,22.97566,120.19179
250,TNN20844,008,none,Tainan,1046,台南市中西區中華西路二段,中華西路二段,23.00521,120.18669
176,TNN4730,008,none,Tainan,7775,台南市新市區中華路,永新社區,23.06059,120.29628
270,TNN16015,008,none,Tainan,288,台南市中西區南橫公路21-49號,民生綠園,22.99337,120.20621
28,TNN5914,008,none,Tainan,7374,台南市佳里區興化里佳里興606號,奇美佳里分院,23.18079,120.18355
289,TNN15456,008,none,Tainan,8374,台南市仁德區中山路,義林一街口,22.97044,120.26197
251,TNN6357,008,none,Tainan,326,台南市北區文賢路502巷1-9號,文賢路,23.00666,120.19366
292,TNN8484,008,none,Tainan,2016,台南市歸仁區中正北路一段,新豐高中,22.97198,120.29539
124,TNN6290,008,none,Tainan,9013,台南市安南區公學路七段108號,國聖大橋,23.08021,120.13853
216,TNN4881,008,none,Tainan,6209,台南市永康區中山北路113號,永康,23.02705,120.25949
268,TNN20936,008,none,Tainan,5131,台南市南區中華西路一段189號,文南里,22.98404,120.18621
233,TNN21085,008,none,Tainan,1889,臺南市北區和緯路二段209號,和緯育德路口,23.01216,120.20552
233,TNN10812,008,none,Tainan,9288,台南市北區公園路652號,建成市場,23.00884,120.21023
108,TNN6218,008,none,Tainan,7889,台南市七股區173縣道,七十二份,23.10194,120.16143
287,TNN13970,008,none,Tainan,305,台南市東區崇德路670號,市立醫院,22.96878,120.22759
271,TNN15019,008,none,Tainan,1510,台南市東區東門路二段,東門路,22.98181,120.22842
256,TNN16105,008,none,Tainan,2210,台南市永康區大灣路327號,大灣三街,23.00443,120.26616
171,TNN8734,008,none,Tainan,9304,台南市安南區長和路一段250號,臺灣歷史博物館(長和路),23.05855,120.23215
249,TNN21340,008,none,Tainan,8822,台南市安平區安北路120號,安平蚵灰窯文化館,23.00243,120.16428
249,TNN10261,008,none,Tainan,268,台南市安平區安平路590號,安平國中,22.99854,120.16951
276,TNN15148,008,none,Tainan,2021,台南市歸仁區中正北路二段,富強社區,22.98071,120.29374
65,TNN6942,008,none,Tainan,8037,台南市大內區南181鄉道62號,日新,23.15345,120.34942
234,TNN7312,008,none,Tainan,800,台南市永康區縱貫公路,中華、振興路口,23.01105,120.23224
268,TNN14087,008,none,Tainan,666,台南市中西區永華路一段340號,家樂福,22.98886,120.18761
91,TNN15943,008,none,Tainan,8702,台南市善化區成功路152號,磚窯,23.12863,120.31368
154,TNN4891,008,none,Tainan,3411,台南市新市區中華路88號,新市火車站,23.06795,120.29033
272,TNN16497,008,none,Tainan,436,台南市東區裕文路175號,復興國中,22.98271,120.24076
150,TNN8447,008,none,Tainan,9301,台南市安南區長和路二段77號,安南醫院,23.06449,120.22366
267,TNN17643,008,none,Tainan,1400,台南市安平區光州路88號,億載金城,22.98893,120.16016
282,TNN20566,008,none,Tainan,248,台南市安平區漁光路,漁光分校,22.97782,120.15845
65,TNN6925,008,none,Tainan,8004,台南市大內區南181鄉道62號,日新,23.15318,120.34885
251,TNN10269,008,none,Tainan,276,台南市中西區民生路二段327號,民生路二段,22.99701,120.19067
150,TNN11093,008,none,Tainan,9245,台南市安南區安昌街174巷79弄11號,塭南里,23.06983,120.22072
250,TNN20843,008,none,Tainan,1060,台南市中西區中華西路二段,西湖街口,23.00392,120.18695
288,TNN14294,008,none,Tainan,1555,台南市東區東門路三段153號,富農街口,22.97797,120.23394
232,TNN10286,008,none,Tainan,358,台南市北區文賢路1082-1090號,文元寮,23.01533,120.19361
212,TNN10352,008,none,Tainan,333,台南市安南區海佃路二段34-42號,海東橋,23.03077,120.19035
285,TNN10055,008,none,Tainan,9145,台南市南區金華路一段411號,鹽埕,22.97042,120.19044
253,TNN21901,008,none,Tainan,575,台南市北區勝利路367號成功大學力行校區成功大學,成大醫院(勝利路),23.00277,120.21871
253,TNN20950,008,none,Tainan,575,台南市北區勝利路367號,成大醫院(勝利路),23.00277,120.21871
237,TNN8647,008,none,Tainan,8573,台南市永康區大灣六街83號,大灣,23.00811,120.26833
157,TNN5069,008,none,Tainan,5405,台南市新化區南部橫貫公路,台南醫院新化分院,23.06341,120.33564
228,TNN10966,008,none,Tainan,1028,台南市安南區大眾路381-387號台江國家公園,四草生態文化園區(大眾廟),23.01924,120.13473
117,TNN7353,008,none,Tainan,3417,台南市新市區復興路,佳和公司,23.10041,120.29495
303,TNN20185,008,none,Tainan,1304,台南市東區崇德路986號,保華路,22.95874,120.22759
212,TNN14073,008,none,Tainan,354,台南市安南區海佃路二段5號,海東橋,23.03055,120.19021
155,TNN4647,008,none,Tainan,7774,台南市新市區中華路57號,遠東科技大學,23.06349,120.29491
333,TNN22193,008,none,Tainan,0,台南市東區小東路132號,虛擬站[仁德系統],22.93736,120.25171
317,TNN15320,008,none,Tainan,564,台南市仁德區機場路,空軍臺南基地,22.95131,120.21679
307,TNN15726,008,none,Tainan,1820,台南市歸仁區中正南路一段,崁仔頭,22.96241,120.29069
289,TNN15027,008,none,Tainan,1517,台南市仁德區中山路,慈濟台南分會,22.97065,120.26026
91,TNN6986,008,none,Tainan,3449,台南市善化區成功路166號,小新里,23.12916,120.31169
158,TNN4568,008,none,Tainan,5422,台南市新化區南部橫貫公路,那拔林,23.06802,120.35045
252,TNN10460,008,none,Tainan,656,台南市東區勝利路116號勝利校區成功大學,成大會館,22.99576,120.21822
155,TNN4744,008,none,Tainan,7759,台南市新市區中華路96號,遠東科技大學,23.06477,120.29408
7,TNN5917,008,none,Tainan,7377,台南市佳里區73,營頂,23.19891,120.18882
170,TNN16680,008,none,Tainan,9256,台南市安南區安和路三段165-191號,安順國小,23.04808,120.21836
374,TNN15587,008,none,Tainan,8184,台南市關廟區台19甲線1810號,蓮昭巷,22.89841,120.34476
199,TNN5236,008,none,Tainan,2225,台南市新化區中山路211號,新化站,23.03594,120.30945
311,TNN16769,008,none,Tainan,3347,台南市關廟區中正路637號,關廟轉運站,22.96348,120.33739
289,TNN15077,008,none,Tainan,6208,台南市仁德區中山路591巷2-10號,仁德,22.97162,120.25227
251,TNN6352,008,none,Tainan,9206,台南市中西區西門路二段214號,西門、民權路口,22.99497,120.19939
208,TNN21243,008,none,Tainan,1009,台南市安南區大眾路101巷8號台江國家公園,四草野生動物保護區,23.02668,120.13742
124,TNN6379,008,none,Tainan,9012,台南市安南區公學路六段646號,學東廟,23.07865,120.14367
232,TNN14384,008,none,Tainan,420,台南市北區海安路三段350號,花園夜市,23.00923,120.20002
76,TNN7361,008,none,Tainan,3014,台南市善化區中山路196號,樹人路口,23.13264,120.30008
25,TNN6010,008,none,Tainan,7796,台南市七股區南26鄉道,城子內,23.17924,120.14355
233,TNN11105,008,none,Tainan,9294,台南市北區和緯路一段58號,成功國中,23.00952,120.21448
91,TNN6890,008,none,Tainan,3025,台南市善化區成功路31號,善化啤酒廠,23.12767,120.31719
191,TNN10561,008,none,Tainan,717,台南市安南區安中路一段914號,埤圳邊,23.04449,120.19313
304,TNN15345,008,none,Tainan,1641,台南市東區崇善路1155號,德高國小,22.96241,120.23594
198,TNN22226,008,none,Tainan,5134,台南市新化區中山路786號,保生大帝宮,23.03573,120.29509
155,TNN4930,008,none,Tainan,7759,台南市新市區中華路96號,遠東科技大學,23.06477,120.29408
256,TNN8676,008,none,Tainan,2241,台南市永康區大灣路430-432號,大灣三街,23.00457,120.26622
301,TNN10058,008,none,Tainan,9148,台南市南區金華路一段59-87號,日新橋,22.96273,120.18938
198,TNN4885,008,none,Tainan,7754,台南市新化區中正路669-671號,水利會,23.04165,120.30572
284,TNN6339,008,none,Tainan,1564,台南市南區新信路6-34號,服務中心,22.97329,120.18282
302,TNN10404,008,none,Tainan,530,台南市仁德區大同路三段,仁愛里國泰社區,22.95406,120.21767
143,TNN17634,008,none,Tainan,8607,台南市安南區安中路六段856號,聖母廟(安中路),23.06623,120.12744
22,TNN7196,008,none,Tainan,4082,台南市麻豆區新生北路,麻豆監理站,23.18999,120.24881
248,TNN17267,008,none,Tainan,1588,台南市安平區州平路289號,大員皇冠假日酒店(州平路),22.99991,120.14906
311,TNN16782,008,none,Tainan,3347,台南市關廟區中正路637號,關廟轉運站,22.96348,120.33739
195,TNN4882,008,none,Tainan,3052,台南市永康區中山路381號,永康火車站,23.03842,120.25366
285,TNN10054,008,none,Tainan,9144,台南市南區金華路一段465-467號,日新國小,22.97179,120.19057
234,TNN7332,008,none,Tainan,551,台南市永康區中華路620號,臺南高工,23.01418,120.23035
199,TNN4509,008,none,Tainan,5401,台南市新化區南橫公路77-87號,新化保養廠,23.04369,120.31477
