Name,lat,lng,weight
浪漫貴族,24.95991,121.51083999999999,1
景美國小(景文),24.989105396732203,121.54091839824801,1
明山宮,25.1281732,121.52928329999999,1
西松國小,25.052789999999998,121.56371000000001,1
南京三民路口,25.051543782498804,121.561005793367,1
天母新村,25.12124699952,121.53134848347,1
丹鳳派出所,25.028166,121.414057,1
民生西路口,25.05801,121.51829,1
捷運復興崗站,25.138009138037,121.48494894973,1
天母國小,25.118950713723997,121.52615807606001,1
社子國小,25.08961,121.5028142,1
松友新村,25.037055,121.580964,1
中國科技大學(辛亥),24.999501000000002,121.554092,1
陽明大學(東華),25.119636,121.511973,1
西門國小,25.043299072487997,121.50400338161002,1
士林國中,25.094772,121.522929,1
民權復興路口,25.06222037,121.5446524,1
中興街口,25.0115956,121.51474640000002,1
明安宮,25.10207,121.49608,1
南京敦化路口(小巨蛋),25.052139,121.548768,1
西湖圖書館(湖光教會),25.078723231949,121.578530509275,1
捷運國父紀念館站(忠孝),25.04145,121.55901000000001,1
捷運六張犁站(和平),25.0232432826612,121.553534505165,1
大同街口,25.13898,121.49968999999999,1
南京公寓(捷運南京三民),25.051276,121.564943,1
捷運北投站(北投),25.13225,121.49802,1
聯合醫院(三重院區),25.061288244249802,121.490767288608,1
芝山公園,25.10132,121.53452,1
捷運南京復興站,25.0518859229538,121.544464707353,1
信義國中(松仁),25.02881,121.56846399999999,1
介壽公園,25.00860074,121.46348449999999,1
鵝尾山步道口,25.12874,121.57531999999999,1
中和國稅局,24.998169663018302,121.495123116568,1
復興路,25.08881838,121.47797179999999,1
坑口,25.08890012,121.44219240000001,1
松隆路口,25.04505676,121.5694412,1
思源新北大道路口,25.0593398918798,121.460075717197,1
景文中學,24.9841119210195,121.568940442089,1
北淡水,25.175642,121.441884,1
市民光復路口,25.044387,121.557823,1
捷運士林站(中正),25.095583151413898,121.52662244347201,1
政大清境社區,24.98959656,121.5872624,1
石牌路,25.11352,121.51128999999999,1
稻香市場,25.140587156476002,121.4896690086,1
民生重慶路口,25.056766023685103,121.513825816749,1
木柵市場,24.987971923706898,121.568689314716,1
景美國小(景文),24.989105396732203,121.54091839824801,1
羅斯福浦城街口,25.0224187553298,121.526085861859,1
五分埤,25.0762017702812,121.62118809341001,1
第一銀行,25.134924524644102,121.50254864888201,1
臺北車站(忠孝),25.046530578429604,121.51652326088998,1
捷運景平站,24.992238,121.517362,1
捷運南京復興站,25.052454,121.54381799999999,1
天母廣場,25.11927,121.53084,1
西門國小(臺大醫院北護分院),25.042344,121.50246299999999,1
政大,24.987836208628302,121.574633255625,1
紗帽橋,25.148101,121.53343500000001,1
大業中央北路口,25.135604999999998,121.498029,1
日興市民活動中心,24.948736,121.481227,1
復興南路(中崙里),25.04648056,121.5440095,1
大安國宅,25.029775296009003,121.53800596196999,1
士林高商,25.09423,121.51711999999999,1
萬華國中,25.0294173295767,121.49893240750099,1
仁愛大安路口(仁愛醫院),25.03784,121.54573799999999,1
南機場公寓,25.028384629531,121.505465333891,1
河邊北街(慈武宮),25.07583056,121.5020419,1
萬隆,24.99931624,121.54020009999999,1
捷運市政府站,25.04100991,121.5668354,1
第一銀行,25.134924524644102,121.50254864888201,1
中華航空,25.06209189,121.55551409999998,1
延平里,25.079730899999998,121.46320779999999,1
