grid,StopUID,AuthorityID,Bearing,City,StationID,StopAddress,StopName,lat,lng
124,HSZ291672,12,E,Hsinchu,130178,新竹市武陵路10號,國軍新竹地區醫院,24.815754,120.962591
157,HSZ303610,12,E,Hsinchu,132730,新竹市東區南大路,清大南大校區,24.793652,120.963513
157,HSZ303592,12,S,Hsinchu,130530,新竹市東區寶山路,介壽山口,24.792084,120.975476
125,HSZ291446,12,N,Hsinchu,130476,新竹市中正路332號,中正城北街口,24.81347,120.96342
140,HSZ291657,12,N,Hsinchu,130169,新竹市經國路二段,大鵬新城,24.80329,120.9538
157,HSZ291858,12,W,Hsinchu,130556,新竹市西大路148號,南大路口,24.79688,120.96967
124,HSZ291449,12,N,Hsinchu,130481,新竹市東大路二段632號,士林里,24.82296,120.95839
154,HSZ291561,12,E,Hsinchu,130343,新竹市大庄路56-5號,大同磁器,24.79025,120.92735
155,HSZ302323,12,W,Hsinchu,137882,新竹市育德街135號對面右側（停車場告示牌旁）,香山行政大樓,24.79421,120.94293
159,HSZ291271,12,W,Hsinchu,130236,新竹市光復路二段296號,清華大學,24.79645,120.99747
141,HSZ291235,12,N,Hsinchu,130082,新竹市中正路84號,東門市場,24.80521,120.96964
155,HSZ291552,12,E,Hsinchu,130135,新竹市中華路四段567巷口,金山園,24.7905,120.93407
141,HSZ291665,12,N,Hsinchu,130084,新竹市西大路456號,西門市場,24.80438,120.96385
125,HSZ291412,12,E,Hsinchu,130572,新竹市湳雅街176巷口,鄭厝,24.82126,120.97464
142,HSZ291275,12,S,Hsinchu,130240,新竹市學府路441號巷口對面,學府路口,24.80024,120.98672
125,HSZ291499,12,W,Hsinchu,130326,新竹市北大路22號,田美一站,24.81324,120.97356
158,HSZ291524,12,S,Hsinchu,130534,新竹市高翠路6-1號對面,翠壁岩寺,24.78569,120.98804
124,HSZ291445,12,W,Hsinchu,130478,新竹市東大路二段載熙國小旁,載熙國小,24.81929,120.96261
143,HSZ291692,12,S,Hsinchu,130596,新竹市建功一路49巷,孟竹國宅,24.79953,120.99739
125,HSZ291705,12,E,Hsinchu,130390,新竹市經國路一段776號,國華街口,24.81399,120.97034
141,HSZ293718,12,W,Hsinchu,130112,新竹市中華路二段593號,南門市場,24.79965,120.96791
157,HSZ291511,12,S,Hsinchu,130529,新竹市寶山路29號,竹蓮市場,24.79368,120.97393
138,HSZ291352,12,W,Hsinchu,130425,新竹市延平路二段865巷口,瓦厝,24.81006,120.92426
141,HSZ303601,12,W,Hsinchu,132698,新竹市東區南大路172號,警察宿舍,24.800769,120.974621
141,HSZ295847,12,W,Hsinchu,132992,新竹市南大路378號,竹蓮街,24.79795,120.97011
154,HSZ298910,12,E,Hsinchu,135397,新竹市中華路四段617號,竹興公司,24.78944,120.93201
143,HSZ291732,12,E,Hsinchu,130372,新竹市東美路122-1號,東美路,24.80177,121.00325
155,HSZ293720,12,S,Hsinchu,131842,新竹市牛埔路391號,香山區公所,24.79716,120.9421
141,HSZ291741,12,N,Hsinchu,130082,新竹市中正路84號,東門市場,24.805219,120.969633
188,HSZ298920,12,W,Hsinchu,135405,中華大學側門停車場內,中華大學宿舍,24.7579,120.95015
157,HSZ291522,12,E,Hsinchu,130526,新竹市西大路106號,新竹青果,24.79631,120.9705
142,HSZ291241,12,E,Hsinchu,130206,新竹市光復路二段257號,馬偕醫院,24.79999,120.99036
174,HSZ303847,12,S,Hsinchu,138797,新竹市東區高峰路413號,青峰路口,24.779665,120.981485
154,HSZ291582,12,N,Hsinchu,130349,新竹市牛埔南路171-3號,吉悌,24.79435,120.93248
143,HSZ296984,12,W,Hsinchu,130237,新竹市光復路二段151號對面,光復中學,24.79824,120.99479
141,HSZ296969,12,N,Hsinchu,130082,新竹市中正路90號,東門市場,24.805562,120.96938
140,HSZ291355,12,E,Hsinchu,130442,新竹市中山路257號,西門派出所,24.80168,120.96103
174,HSZ295429,12,N,Hsinchu,132673,新竹市高翠路491號,高峰,24.77763,120.98307
157,HSZ291527,12,S,Hsinchu,130559,新竹市建華街上東南街巷口附近,建華國中,24.794295,120.976229
175,HSZ303836,12,W,Hsinchu,138786,新竹市東區展業一路,同業公會,24.782379,121.002049
142,HSZ302780,12,E,Hsinchu,138107,新竹市東區八德路55號旁,北新竹後站,24.807501,120.984551
105,HSZ291467,12,E,Hsinchu,130512,新竹市東大路三段221、223號中間,苦苓腳,24.83373,120.94743
140,HSZ291320,12,N,Hsinchu,130104,新竹市北大路373號,服務中心,24.80441,120.96084
173,HSZ295488,12,N,Hsinchu,132722,新竹市明湖路666號對面,柴橋,24.774,120.96667
125,HSZ291418,12,S,Hsinchu,130582,新竹市水田街139號,水田尾,24.81632,120.96871
141,HSZ296970,12,S,Hsinchu,130109,新竹市中正路19號,火車站,24.80332,120.9711
141,HSZ291319,12,S,Hsinchu,130106,新竹市西大路429號,西門市場,24.80415,120.96402
125,HSZ291495,12,E,Hsinchu,130313,新竹市北大路61號,曙光女中,24.81231,120.97228
160,HSZ291269,12,W,Hsinchu,130229,新竹市光復路一段440號,科學園區別墅,24.78473,121.014
189,HSZ295469,12,S,Hsinchu,133004,新竹市柴橋路132巷口,深湖,24.77001,120.96642
125,HSZ291489,12,N,Hsinchu,130315,新竹市光華東街18號,田美二站,24.81511,120.97421
159,HSZ291695,12,S,Hsinchu,130597,新竹市建功一路15號,忠貞新村,24.79707,120.99812
155,HSZ291563,12,S,Hsinchu,130144,新竹市牛埔路446號,牛埔,24.79716,120.9421
126,HSZ291713,12,N,Hsinchu,130383,新竹市自由路34號,監理站,24.8114,120.98225
160,HSZ303828,12,N,Hsinchu,138781,新竹市關新路,關新公園,24.78579,121.018911
160,HSZ291224,12,E,Hsinchu,130216,新竹市光復路一段421號,日光燈,24.7841,121.01612
125,HSZ291606,12,N,Hsinchu,130180,新竹市武陵路154號,湳中街口,24.81878,120.96714
125,HSZ291927,12,W,Hsinchu,130162,新竹市武陵路41號,武陵社區,24.81797,120.96595
171,HSZ291554,12,W,Hsinchu,130131,新竹市元培街275巷口,香山坑,24.77846,120.93788
125,HSZ291647,12,S,Hsinchu,130163,新竹市武陵路3號大門邊,國軍新竹地區醫院,24.816356,120.963086
141,HSZ291583,12,S,Hsinchu,130106,新竹市西大路429號,西門市場,24.804145,120.96402
140,HSZ301951,12,W,Hsinchu,137587,新竹市和平路22號,竹光國中,24.80764,120.95585
139,HSZ291357,12,E,Hsinchu,130432,新竹市延平路二段294號對面土地公邊,虎山,24.80752,120.93502
143,HSZ291733,12,W,Hsinchu,130402,新竹市東美路88號對面,東美路,24.80171,121.00359
188,HSZ300149,12,N,Hsinchu,136270,新竹市路邊編號183047號旁對面,東香南街口,24.7620068,120.949913
141,HSZ298892,12,E,Hsinchu,135387,新竹市中央路236號,巨城購物,24.80922,120.97569
176,HSZ303832,12,E,Hsinchu,132251,新竹市東區光復路一段284號,世界高中,24.782108,121.020082
155,HSZ291593,12,E,Hsinchu,130350,新竹市牛埔南路161-1號,德和,24.79594,120.93458
104,HSZ291385,12,S,Hsinchu,130450,新竹市西濱路一段6-2號,港北橋,24.82584,120.92725
104,HSZ291383,12,N,Hsinchu,130454,新竹市延平路三段252號,草厝,24.83332,120.92959
141,HSZ295442,12,N,Hsinchu,132691,新竹市東南街84號對面,東南街口,24.79752,120.97405
125,HSZ291906,12,S,Hsinchu,130603,新竹市中正路223巷口,中正經國路口,24.81163,120.9649
157,HSZ291515,12,E,Hsinchu,130525,新竹市西大路148號,南大路口,24.79714,120.96955
173,HSZ295486,12,N,Hsinchu,132724,新竹市明湖路447號,客運補習班,24.78044,120.96716
106,HSZ291441,12,N,Hsinchu,130483,新竹市東大路三段114號,烏瓦厝,24.83043,120.95551
141,HSZ295872,12,E,Hsinchu,133028,新竹市南大路103號,後站(公園路口),24.80141,120.9758
173,HSZ295493,12,N,Hsinchu,132723,新竹市明湖路566號斜對面,景湖別墅,24.77721,120.96734
187,HSZ298916,12,S,Hsinchu,135401,新竹市玄奘路225巷口對面,韭菜坑,24.76978,120.94722
141,HSZ291526,12,N,Hsinchu,130557,新竹市西大路299號旁,南門市場,24.80114,120.96632
160,HSZ291879,12,E,Hsinchu,130599,新竹市埔頂路149號,埔頂庄,24.79462,121.00902
85,HSZ302510,12,E,Hsinchu,137967,新竹市新港三路,新竹區漁會,24.846392,120.924942
106,HSZ291468,12,S,Hsinchu,130514,新竹市東大路三段106號對面,烏瓦厝,24.83015,120.95508
160,HSZ292083,12,W,Hsinchu,130697,新竹市埔頂路340號對面,慈濟路口,24.79346,121.01501
160,HSZ291709,12,E,Hsinchu,130404,新竹市埔頂路350號對面,慈濟路口,24.79331,121.01515
140,HSZ291566,12,S,Hsinchu,130332,新竹市經國路二段638號,和平橋,24.8012,120.95414
174,HSZ291521,12,N,Hsinchu,130541,新竹市高峰路323號,普天宮,24.78115,120.98062
86,HSZ291480,12,E,Hsinchu,130506,新竹市東大路三段539號,富美宮,24.84044,120.93769
125,HSZ291676,12,W,Hsinchu,130186,新竹市經國路一段644號,經國北大路口,24.8141,120.97466
173,HSZ295503,12,W,Hsinchu,132719,新竹市明湖路1135號,青草湖,24.77083,120.97326
141,HSZ296971,12,N,Hsinchu,130081,新竹市中正路22號,火車站,24.80348,120.97101
173,HSZ295464,12,S,Hsinchu,132709,新竹市明湖路484號,客運補習班,24.78033,120.9673
170,HSZ291559,12,N,Hsinchu,130133,新竹市元培街205號,隘口,24.78274,120.93298
175,HSZ303822,12,E,Hsinchu,132245,新竹市東區新安路3號,新安站,24.78112,121.004406
158,HSZ291864,12,W,Hsinchu,130550,新竹市寶山路310號巷口對面,苗圃,24.78865,120.98193
155,HSZ291530,12,W,Hsinchu,130117,新竹市中華路四段280號,中埔口,24.7938,120.94534
139,HSZ291591,12,E,Hsinchu,130356,新竹市牛埔路247巷口,新東藥廠,24.80003,120.94689
139,HSZ293687,12,S,Hsinchu,131816,新竹市牛埔東路192巷21號對面,中埔里,24.79757,120.94494
125,HSZ291413,12,E,Hsinchu,130574,新竹市湳雅街288號,舊社,24.82335,120.97769
125,HSZ291416,12,E,Hsinchu,130585,新竹市東大路二段文化中心旁,文化中心,24.81174,120.96914
176,HSZ293671,12,E,Hsinchu,131870,新竹市金山街75號旁,金山八街,24.77826,121.02045
141,HSZ291226,12,N,Hsinchu,130195,新竹市民族路16號,火車站,24.80314,120.97176
154,HSZ291576,12,W,Hsinchu,130341,新竹市香北路綜合運動場對面,綜合運動場,24.79243,120.93025
86,HSZ291376,12,E,Hsinchu,130458,新竹市延平路三段526巷口與天府路交接處,上寮,24.83913,120.93422
140,HSZ291325,12,E,Hsinchu,130102,新竹市延平路一段129號,監獄邊,24.80424,120.95727
177,HSZ291250,12,E,Hsinchu,130219,新竹市光復路一段139巷口,關東橋,24.78155,121.02296
143,HSZ302329,12,W,Hsinchu,130377,新竹市千甲路133號,千甲車站,24.80744,121.00222
125,HSZ291421,12,E,Hsinchu,130584,新竹市東大路二段107號,北門國小,24.81436,120.96687
177,HSZ291249,12,E,Hsinchu,130220,新竹市光復路一段33號,關東新村,24.78122,121.02555
104,HSZ291388,12,S,Hsinchu,130461,新竹市延平路三段471號,十塊寮,24.83756,120.93198
124,HSZ291471,12,E,Hsinchu,130518,新竹市東大路二段449號,郵局,24.8205,120.96086
157,HSZ295850,12,S,Hsinchu,132997,新竹市南大路790號,育賢國中,24.78953,120.96598
156,HSZ293709,12,W,Hsinchu,130116,新竹市中華路四段198號對面,中埔,24.79565,120.94948
157,HSZ295489,12,N,Hsinchu,132726,新竹市明湖路400巷對面,御史崎,24.78723,120.96749
174,HSZ291510,12,W,Hsinchu,130537,新竹市高峰路289號,竹泰社區,24.77883,120.98534
141,HSZ291660,12,W,Hsinchu,130191,新竹市中華路二段台電營業處前,火車站,24.80279,120.97277
126,HSZ291680,12,W,Hsinchu,130384,新竹市自由路,三民國中,24.81141,120.97955
174,HSZ303816,12,N,Hsinchu,132239,新竹市東區寶山路452巷8弄,仙宮里活動中心,24.783439,120.989704
141,HSZ291881,12,E,Hsinchu,130331,新竹市中正路113號,市政府,24.807392,120.968101
174,HSZ303844,12,S,Hsinchu,138794,新竹市東區高翠路278號,竹泰社區,24.778966,120.985469
157,HSZ295461,12,E,Hsinchu,132704,新竹市南大路706巷,忠孝社區,24.78955,120.96599
159,HSZ303579,12,S,Hsinchu,138614,新竹市東區光復路二段101號第二綜合大樓對面,第二綜合大樓,24.794098,120.993702
141,HSZ291905,12,S,Hsinchu,130602,新竹市中正路179號,鄭氏家廟,24.809988,120.966001
174,HSZ295422,12,W,Hsinchu,132669,新竹市寶山路452巷8弄13號對面,仙宮里活動中心,24.78374,120.98977
139,HSZ291348,12,E,Hsinchu,130437,新竹市延平路一段453巷口,大鵬二村,24.80505,120.94653
159,HSZ291841,12,W,Hsinchu,130266,新竹市建功路31號,文教新村,24.79671,120.99928
172,HSZ295473,12,N,Hsinchu,133009,新竹市新香街190號(單邊),陽明清境,24.77945,120.9596
159,HSZ291780,12,W,Hsinchu,130308,新竹市建功高幹AE89電桿對面,建功高中,24.79704,121.00174
140,HSZ291298,12,E,Hsinchu,130091,新竹市中和路70號,中和路,24.80135,120.95647
141,HSZ291437,12,N,Hsinchu,130388,新竹市中正路175-1號,鄭氏家廟,24.81023,120.96584
155,HSZ293713,12,W,Hsinchu,130337,新竹市牛埔南路69號,店子口,24.79642,120.94055
207,HSZ298922,12,W,Hsinchu,135407,新竹市五福路二段759-1號,香山轉運站,24.75611,120.95331
159,HSZ291284,12,W,Hsinchu,130253,新竹市大學路往交大叉路口土地公廟（人行道上）,梅竹山莊,24.78955,121.00047
139,HSZ291655,12,W,Hsinchu,130171,新竹市牛埔東路107號對面,聖德宮,24.79771,120.94778
158,HSZ303580,12,N,Hsinchu,138615,新竹市東區光復路二段101號生科館,生科館(人社院),24.789329,120.989681
156,HSZ298904,12,W,Hsinchu,130116,新竹市中華路四段198號,中埔,24.79565,120.94948
122,HSZ291380,12,N,Hsinchu,130447,新竹市延平路二段1420巷口,南油車港,24.82051,120.92794
158,HSZ291866,12,N,Hsinchu,130548,新竹市高翠路6-1號對面,翠壁岩寺,24.78567,120.98817
140,HSZ291584,12,E,Hsinchu,130358,新竹市經國路二段649號,和平橋,24.80144,120.95422
122,HSZ291370,12,N,Hsinchu,130444,新竹市延平路二段1233巷口對面,營房口,24.814,120.92867
159,HSZ291294,12,S,Hsinchu,130307,新竹市金城一路35巷,建功公園,24.79427,121.00258
139,HSZ291568,12,S,Hsinchu,130335,新竹市牛埔路346巷口,明月香榭,24.79896,120.94476
124,HSZ291477,12,E,Hsinchu,130517,新竹市東大路二段519號,樹林頭,24.82149,120.95995
157,HSZ303590,12,E,Hsinchu,130531,新竹市東區寶山路,萬佛寺,24.790131,120.977287
156,HSZ291312,12,S,Hsinchu,130093,新竹市中山路481-2號,警光一村,24.79733,120.95605
141,HSZ295427,12,W,Hsinchu,132661,新竹市南大路130號(單邊),後站,24.80152,120.97568
