grid,StopUID,AuthorityID,Bearing,City,StationID,StopAddress,StopName,lat,lng
112,TAO39027,006,none,Taoyuan,none,none,南竹路口,25.03821,121.28349
148,TAO5073,006,none,Taoyuan,none,none,丹鳳國小(新北大道),25.0236,121.4139
61,TAO3310,006,none,Taoyuan,none,none,長榮空廚,25.06768,121.270721
101,TAO63618,006,none,Taoyuan,none,none,富林,25.03684,121.12325
190,TAO62783,006,none,Taoyuan,none,none,大丘田,24.98903,121.20943
225,TAO4974,006,none,Taoyuan,none,none,三民介壽路口,24.982304,121.307698
266,TAO64064,006,none,Taoyuan,none,none,高榮,24.95863,121.16497
140,TAO2789,006,none,Taoyuan,none,none,南平國民運動中心,25.02074,121.30516
245,TAO12559,006,none,Taoyuan,none,none,三民路口,24.964609,121.204424
296,TAO4958,006,none,Taoyuan,none,none,電信器材場,24.940927,121.251179
312,TAO63275,006,none,Taoyuan,none,none,下王屋,24.922501,121.211738
77,TAO14396,006,none,Taoyuan,none,none,大皇冠社區,25.054744,121.158049
294,TAO59824,006,none,Taoyuan,none,none,金山街口,24.94351,121.2225
99,TAO2347,006,none,Taoyuan,none,none,遠東紡織公司,25.034583,121.086818
332,TAO13950,006,none,Taoyuan,none,none,南勢國小,24.91282,121.21059
107,TAO62616,006,none,Taoyuan,none,none,青埔花墅,25.03182,121.21223
144,TAO63160,006,none,Taoyuan,none,none,舊路橋,25.01703,121.36179
57,TAO14426,006,none,Taoyuan,none,none,中正東路平安路口,25.059856,121.209405
317,TAO64826,006,none,Taoyuan,none,none,八德區公所(三元宮),24.929765,121.284455
137,TAO63652,006,none,Taoyuan,none,none,大竹,25.02422,121.25902
274,TAO14919,006,none,Taoyuan,none,none,新興路口,24.94897,121.28454
91,TAO7032,006,none,Taoyuan,none,none,新世紀,25.048,121.35717
304,TAO2724,006,none,Taoyuan,none,none,富豐里3鄰,24.926097,121.092727
224,TAO5656,006,none,Taoyuan,none,none,利台,24.976897,121.303053
42,TAO64453,006,none,Taoyuan,none,none,大利新村,25.08202,121.28575
140,TAO3717,006,none,Taoyuan,none,none,南平中埔六街口,25.016966,121.295591
225,TAO13008,006,none,Taoyuan,none,none,福豐公園,24.98632,121.31133
188,TAO64146,006,none,Taoyuan,none,none,大崙,24.98902,121.1797
87,TAO5124,006,none,Taoyuan,none,none,南崁,25.04781,121.29188
301,TAO62350,006,none,Taoyuan,none,none,橋仔頭,24.93521,121.328
172,TAO17854,006,none,Taoyuan,none,none,裕元紡織,25.00787,121.35351
105,TAO62708,006,none,Taoyuan,none,none,合隆公司,25.036589,121.180809
370,TAO2270,006,none,Taoyuan,none,none,興中宮,24.88344,121.24072
136,TAO62649,006,none,Taoyuan,none,none,新庄村,25.024379,121.246869
272,TAO5240,006,none,Taoyuan,none,none,連都社區,24.96024,121.25767
419,TAO62291,006,none,Taoyuan,none,none,溪坪,24.81548,121.29638
317,TAO64823,006,none,Taoyuan,none,none,活動中心,24.929828,121.283172
335,TAO892,006,none,Taoyuan,none,none,平東路,24.917757,121.252273
308,TAO13707,006,none,Taoyuan,none,none,幼獅路三段416巷,24.9302,121.15025
224,TAO65292,006,none,Taoyuan,none,none,利台,24.97688,121.30291
206,TAO63968,006,none,Taoyuan,none,none,糠榔,24.97542,121.02713
198,TAO2921,006,none,Taoyuan,none,none,桃園高中,24.999032,121.325969
67,TAO17582,006,none,Taoyuan,none,none,公西,25.06216,121.35982
269,TAO13998,006,none,Taoyuan,none,none,新勢國小(新勢公園),24.95059,121.21687
173,TAO17566,006,none,Taoyuan,none,none,台北囍家社區,25.002295,121.370103
197,TAO1096,006,none,Taoyuan,none,none,中山路,24.993108,121.3089
356,TAO15518,006,none,Taoyuan,none,none,崎頂,24.89814,121.28477
220,TAO1798,006,none,Taoyuan,none,none,啟英高中,24.975142,121.236283
141,TAO3868,006,none,Taoyuan,none,none,鹽庫西街口,25.024577,121.306628
222,TAO13547,006,none,Taoyuan,none,none,雙龍街口,24.98094,121.268523
317,TAO4565,006,none,Taoyuan,none,none,建德長興路口,24.931439,121.281251
211,TAO63843,006,none,Taoyuan,none,none,大嶺頂,24.98528,121.10554
198,TAO1391,006,none,Taoyuan,none,none,成功國宅,24.997406,121.32495
161,TAO44314,006,none,Taoyuan,none,none,領航北民權路口,25.007737,121.202352
222,TAO13538,006,none,Taoyuan,none,none,雙龍街口,24.98113,121.26835
26,TAO17285,006,none,Taoyuan,none,none,公溝,25.085139,121.293292
168,TAO6330,006,none,Taoyuan,none,none,同德環保公園,25.0152,121.2951
139,TAO13385,006,none,Taoyuan,none,none,莊敬路口,25.017813,121.284209
245,TAO2785,006,none,Taoyuan,none,none,懷寧醫院(志廣路),24.961226,121.206706
140,TAO522,006,none,Taoyuan,none,none,巴黎富邑,25.018783,121.304483
61,TAO64318,006,none,Taoyuan,none,none,華夏公司,25.05787,121.26805
191,TAO4496,006,none,Taoyuan,none,none,大江購物中心,25.0012,121.22957
198,TAO4001,006,none,Taoyuan,none,none,萬壽山鶯路口,24.991767,121.322145
330,TAO59795,006,none,Taoyuan,none,none,三龍新村,24.91503,121.18629
199,TAO17793,006,none,Taoyuan,none,none,龜山國中,24.99742,121.33944
351,TAO5293,006,none,Taoyuan,none,none,山子頂,24.899472,121.210879
299,TAO14589,006,none,Taoyuan,none,none,世紀社區,24.94277,121.30074
195,TAO13576,006,none,Taoyuan,none,none,國強一街口,24.99287,121.28782
91,TAO17882,006,none,Taoyuan,none,none,婦幼公園,25.051329,121.359113
368,TAO5320,006,none,Taoyuan,none,none,忠恕家園,24.8876,121.21247
403,TAO62518,006,none,Taoyuan,none,none,草嶺,24.84135,121.28915
278,TAO12827,006,none,Taoyuan,none,none,蚵間里,24.94045,120.99363
165,TAO6935,006,none,Taoyuan,none,none,中興龍安街口,25.01017,121.25715
246,TAO1182,006,none,Taoyuan,none,none,中壢聯合辦公大樓,24.962932,121.229483
247,TAO1652,006,none,Taoyuan,none,none,中福市場,24.968212,121.233734
160,TAO12571,006,none,Taoyuan,none,none,游厝,25.014059,121.178268
198,TAO6475,006,none,Taoyuan,none,none,明碁電腦,24.98819,121.32508
145,TAO17847,006,none,Taoyuan,none,none,西勢湖,25.02487,121.36781
328,TAO13612,006,none,Taoyuan,none,none,天乙藥局,24.90795,121.147283
196,TAO1100,006,none,Taoyuan,none,none,中山育樂街口,24.99211,121.30391
167,TAO5094,006,none,Taoyuan,none,none,十三號坡,25.010455,121.280276
366,TAO1845,006,none,Taoyuan,none,none,龍潭科學園區二,24.886259,121.187752
221,TAO1640,006,none,Taoyuan,none,none,鍾愛社區,24.9808,121.25534
275,TAO14627,006,none,Taoyuan,none,none,過路坡,24.95568,121.29267
271,TAO64722,006,none,Taoyuan,none,none,普仁國小,24.94793,121.24482
245,TAO12557,006,none,Taoyuan,none,none,中壢高中,24.962172,121.211581
313,TAO59836,006,none,Taoyuan,none,none,慈惠堂,24.92101,121.22885
128,TAO15867,006,none,Taoyuan,none,none,東元,25.02141,121.11935
294,TAO13855,006,none,Taoyuan,none,none,北興加油站,24.93922,121.22359
112,TAO16981,006,none,Taoyuan,none,none,大聯邦社區,25.03997,121.28796
108,TAO14420,006,none,Taoyuan,none,none,下埔(五權村),25.034484,121.230601
197,TAO13209,006,none,Taoyuan,none,none,復興中正路口,24.99072,121.3137
330,TAO18352,006,none,Taoyuan,none,none,歡喜莊,24.914491,121.184383
250,TAO6222,006,none,Taoyuan,none,none,國際名邸社區(護國宮),24.9709,121.29002
119,TAO4828,006,none,Taoyuan,none,none,國立體育大學體育館,25.035532,121.38569
323,TAO18224,006,none,Taoyuan,none,none,三元宮,24.912512,121.083918
98,TAO15742,006,none,Taoyuan,none,none,觀音分駐所,25.03643,121.0825
251,TAO13590,006,none,Taoyuan,none,none,龍吟社區,24.967585,121.292316
269,TAO298,006,none,Taoyuan,none,none,祐民醫院,24.95724,121.20394
225,TAO12988,006,none,Taoyuan,none,none,建德國小,24.97755,121.31515
10,TAO64567,006,none,Taoyuan,none,none,國際社區,25.10092,121.23941
245,TAO64237,006,none,Taoyuan,none,none,三民,24.9653,121.20427
56,TAO63640,006,none,Taoyuan,none,none,葉厝,25.065325,121.19258
356,TAO65075,006,none,Taoyuan,none,none,太武,24.902412,121.28408
225,TAO4303,006,none,Taoyuan,none,none,陽明公園站(G06),24.98094,121.30651
237,TAO64023,006,none,Taoyuan,none,none,新明公司,24.974,121.09692
197,TAO3452,006,none,Taoyuan,none,none,復興中正路口,24.990682,121.313609
172,TAO17559,006,none,Taoyuan,none,none,嶺頂,25.001904,121.363272
395,TAO4690,006,none,Taoyuan,none,none,益興,24.86153,121.282628
245,TAO12493,006,none,Taoyuan,none,none,民權路口,24.965966,121.217155
351,TAO6129,006,none,Taoyuan,none,none,永豐市場,24.89643,121.211306
271,TAO64703,006,none,Taoyuan,none,none,普仁國小,24.9478,121.24467
10,TAO14365,006,none,Taoyuan,none,none,萊爾富海口店對面,25.107816,121.24208
110,TAO17180,006,none,Taoyuan,none,none,建國五村,25.03476,121.2518
356,TAO15673,006,none,Taoyuan,none,none,第八公墓,24.90406,121.28462
19,TAO62670,006,none,Taoyuan,none,none,呂厝,25.09144,121.20251
313,TAO14225,006,none,Taoyuan,none,none,關爺南路241巷,24.92157,121.22045
269,TAO63880,006,none,Taoyuan,none,none,青果市場,24.957489,121.20752
47,TAO6427,006,none,Taoyuan,none,none,未來城社區,25.072197,121.3645
270,TAO4058,006,none,Taoyuan,none,none,河川教育中心,24.95507,121.21919
225,TAO39203,006,none,Taoyuan,none,none,三民建國路口,24.98464,121.30735
246,TAO6690,006,none,Taoyuan,none,none,興國市場,24.96171,121.21986
330,TAO18280,006,none,Taoyuan,none,none,埔心後火車站,24.920032,121.18313
113,TAO64618,006,none,Taoyuan,none,none,煉油廠,25.030921,121.30399
112,TAO4611,006,none,Taoyuan,none,none,南竹蘆興街口,25.036712,121.27989
273,TAO44362,006,none,Taoyuan,none,none,仁德公園,24.952989,121.266736
384,TAO4036,006,none,Taoyuan,none,none,雄華,24.87675,121.25391
356,TAO65263,006,none,Taoyuan,none,none,金仙寺,24.894358,121.279565
198,TAO5712,006,none,Taoyuan,none,none,萬壽山鶯路口,24.991747,121.322429
111,TAO64328,006,none,Taoyuan,none,none,蘆竹農會,25.03483,121.27091
355,TAO63454,006,none,Taoyuan,none,none,仁和路口,24.90268,121.27457
270,TAO1190,006,none,Taoyuan,none,none,中壢監理站,24.959933,121.2253
186,TAO64156,006,none,Taoyuan,none,none,陳厝,25.00154,121.15483
148,TAO6255,006,none,Taoyuan,none,none,丹鳳國小,25.0235,121.415
141,TAO1583,006,none,Taoyuan,none,none,永吉新村,25.016607,121.308977
240,TAO551,006,none,Taoyuan,none,none,和泰,24.96779,121.13946
131,TAO63763,006,none,Taoyuan,none,none,十三號坡,25.02309,121.16405
251,TAO39247,006,none,Taoyuan,none,none,忠勇西街站(G05),24.96818,121.30134
312,TAO5196,006,none,Taoyuan,none,none,王屋,24.92048,121.21159
42,TAO3150,006,none,Taoyuan,none,none,捷運山鼻站,25.08036,121.28592
293,TAO63237,006,none,Taoyuan,none,none,非常大地,24.935703,121.215811
225,TAO3189,006,none,Taoyuan,none,none,建國路口,24.985321,121.31104
198,TAO5437,006,none,Taoyuan,none,none,頂興路口,24.993048,121.327403
87,TAO17631,006,none,Taoyuan,none,none,南上路350巷口,25.04576,121.30318
4,TAO17382,006,none,Taoyuan,none,none,海巡署,25.113846,121.27182
224,TAO12973,006,none,Taoyuan,none,none,南豐三街,24.98167,121.30623
168,TAO718,006,none,Taoyuan,none,none,永安溫州街口,25.004728,121.2958
271,TAO224,006,none,Taoyuan,none,none,退輔會,24.949313,121.242757
276,TAO3275,006,none,Taoyuan,none,none,大安社區活動中心,24.957169,121.312826
10,TAO64566,006,none,Taoyuan,none,none,電通館,25.09999,121.23885
270,TAO1711,006,none,Taoyuan,none,none,中央東路,24.956448,121.22551
293,TAO14269,006,none,Taoyuan,none,none,環南路二段,24.94242,121.21134
266,TAO618,006,none,Taoyuan,none,none,電研所,24.95664,121.16703
191,TAO3046,006,none,Taoyuan,none,none,大江購物中心,25.001026,121.22974
210,TAO63804,006,none,Taoyuan,none,none,下後湖,24.98347,121.08866
139,TAO13439,006,none,Taoyuan,none,none,敬三街口,25.020139,121.289633
24,TAO3459,006,none,Taoyuan,none,none,海山大有街口,25.093579,121.267186
251,TAO14692,006,none,Taoyuan,none,none,桃德路安福宮,24.96971,121.29556
415,TAO63380,006,none,Taoyuan,none,none,民治七街,24.82256,121.23602
270,TAO4545,006,none,Taoyuan,none,none,永珍,24.95748,121.222298
233,TAO12772,006,none,Taoyuan,none,none,游屋莊,24.96284,121.0368
276,TAO3482,006,none,Taoyuan,none,none,大安活動中心,24.957167,121.312824
111,TAO17074,006,none,Taoyuan,none,none,南竹路三段99號,25.03296,121.27434
61,TAO6751,006,none,Taoyuan,none,none,八股路口,25.064441,121.26317
270,TAO13934,006,none,Taoyuan,none,none,和平市場,24.94835,121.22135
160,TAO62728,006,none,Taoyuan,none,none,黃厝,25.00797,121.18317
270,TAO2486,006,none,Taoyuan,none,none,老街溪河川教育中心,24.95365,121.21867
133,TAO62845,006,none,Taoyuan,none,none,柴梳崙,25.02642,121.19513
423,TAO3932,006,none,Taoyuan,none,none,萬聖堂,24.80976,121.2614
317,TAO39231,006,none,Taoyuan,none,none,八德國中,24.92921,121.28734
162,TAO12620,006,none,Taoyuan,none,none,青埔高鐵站,25.012103,121.215204
21,TAO1897,006,none,Taoyuan,none,none,沙崙廟,25.09328,121.223717
197,TAO64763,006,none,Taoyuan,none,none,復興橋,24.990933,121.315804
137,TAO6927,006,none,Taoyuan,none,none,廟前,25.02427,121.24855
113,TAO64646,006,none,Taoyuan,none,none,甘蔗園橋,25.03534,121.30209
144,TAO17649,006,none,Taoyuan,none,none,集會所,25.02181,121.36385
109,TAO17056,006,none,Taoyuan,none,none,大新路1018巷211號,25.02914,121.23646
314,TAO5677,006,none,Taoyuan,none,none,供應站,24.92625,121.24568
134,TAO14511,006,none,Taoyuan,none,none,三陽公司,25.020515,121.213856
222,TAO14941,006,none,Taoyuan,none,none,桃園醫院門診中心,24.977221,121.268238
171,TAO17719,006,none,Taoyuan,none,none,龍廷社區,25.003476,121.350418
384,TAO15583,006,none,Taoyuan,none,none,大溪公賣局,24.869522,121.258396
251,TAO14621,006,none,Taoyuan,none,none,桃德路49巷,24.96664,121.2946
76,TAO15800,006,none,Taoyuan,none,none,六合街31號,25.04239,121.13765
76,TAO15794,006,none,Taoyuan,none,none,草漯,25.0477,121.14311
251,TAO15232,006,none,Taoyuan,none,none,永福西街,24.96385,121.29499
225,TAO4204,006,none,Taoyuan,none,none,建國路口,24.98526,121.3116
275,TAO44371,006,none,Taoyuan,none,none,景雲新村,24.959516,121.294795
196,TAO2463,006,none,Taoyuan,none,none,民安路口,24.999537,121.301025
248,TAO1150,006,none,Taoyuan,none,none,日月光公司,24.970157,121.252338
197,TAO13048,006,none,Taoyuan,none,none,紹興街口,24.989464,121.317925
221,TAO6454,006,none,Taoyuan,none,none,甲蟲公園,24.97758,121.25288
99,TAO63507,006,none,Taoyuan,none,none,徐厝,25.041,121.08786
338,TAO62359,006,none,Taoyuan,none,none,永安橋,24.91444,121.29803
199,TAO64756,006,none,Taoyuan,none,none,半嶺,25.0004,121.34755
195,TAO13509,006,none,Taoyuan,none,none,國際路二段,24.994418,121.288091
113,TAO64619,006,none,Taoyuan,none,none,加油站,25.033733,121.302721
80,TAO62703,006,none,Taoyuan,none,none,崙頂,25.04797,121.188445
135,TAO5943,006,none,Taoyuan,none,none,寶聰牧場,25.0277,121.22989
86,TAO1941,006,none,Taoyuan,none,none,南亞(好市多),25.054993,121.282303
168,TAO734,006,none,Taoyuan,none,none,南埔里活動中心,25.006012,121.294084
207,TAO64006,006,none,Taoyuan,none,none,中庄,24.9878,121.041
296,TAO12528,006,none,Taoyuan,none,none,北區健保局,24.937183,121.254811
351,TAO63268,006,none,Taoyuan,none,none,莊敬里,24.901641,121.211458
356,TAO15482,006,none,Taoyuan,none,none,崎頂,24.899,121.28432
251,TAO584,006,none,Taoyuan,none,none,無線電台,24.972024,121.301873
165,TAO171,006,none,Taoyuan,none,none,中福,25.014111,121.253786
101,TAO15777,006,none,Taoyuan,none,none,富林社區,25.03616,121.11767
56,TAO64547,006,none,Taoyuan,none,none,北門口,25.06652,121.198314
87,TAO16969,006,none,Taoyuan,none,none,長榮吉邸,25.04835,121.30123
129,TAO15859,006,none,Taoyuan,none,none,寶蓮寺,25.015897,121.129769
126,TAO63818,006,none,Taoyuan,none,none,美夢成真社區,25.019963,121.092117
249,TAO3362,006,none,Taoyuan,none,none,興仁國小,24.968022,121.262411
317,TAO6504,006,none,Taoyuan,none,none,興豐友聯街口,24.930005,121.290531
8,TAO4896,006,none,Taoyuan,none,none,苗圃,25.098513,121.21477
81,TAO14519,006,none,Taoyuan,none,none,湳子,25.054393,121.207194
196,TAO2464,006,none,Taoyuan,none,none,民安路口,24.999565,121.300821
87,TAO37639,006,none,Taoyuan,none,none,長榮吉邸,25.04822,121.30111
199,TAO4929,006,none,Taoyuan,none,none,德明路口,24.989953,121.344616
251,TAO4419,006,none,Taoyuan,none,none,大義里,24.963674,121.30322
173,TAO6304,006,none,Taoyuan,none,none,東影,25.0112,121.3744
89,TAO17592,006,none,Taoyuan,none,none,員林坑土地廟,25.04573,121.32333
42,TAO17357,006,none,Taoyuan,none,none,長興路三段217號,25.072433,121.277994
287,TAO13682,006,none,Taoyuan,none,none,上田國小,24.937367,121.126
196,TAO682,006,none,Taoyuan,none,none,九崁店,24.998573,121.303353
317,TAO2892,006,none,Taoyuan,none,none,興仁里,24.92718,121.28451
419,TAO62407,006,none,Taoyuan,none,none,溝尾,24.82479,121.2943
199,TAO4870,006,none,Taoyuan,none,none,龜山國中,24.9973,121.3395
386,TAO18147,006,none,Taoyuan,none,none,大溪高中,24.86901,121.2849
62,TAO3441,006,none,Taoyuan,none,none,南山長榮路口,25.057727,121.289152
183,TAO63839,006,none,Taoyuan,none,none,工作站,24.9968,121.10016
119,TAO4249,006,none,Taoyuan,none,none,文青二文藝街口,25.03848,121.38876
248,TAO3358,006,none,Taoyuan,none,none,內壢,24.973809,121.261281
327,TAO60696,006,none,Taoyuan,none,none,水美國小,24.91823,121.13787
199,TAO64757,006,none,Taoyuan,none,none,地磅,24.998115,121.344542
285,TAO2796,006,none,Taoyuan,none,none,民生街375巷,24.94375,121.087783
138,TAO17066,006,none,Taoyuan,none,none,愛國一路,25.02378,121.2624
197,TAO1364,006,none,Taoyuan,none,none,東門國小,24.993721,121.315552
271,TAO4946,006,none,Taoyuan,none,none,普仁國小,24.947853,121.244634
298,TAO14784,006,none,Taoyuan,none,none,富榮,24.94267,121.28758
270,TAO6350,006,none,Taoyuan,none,none,中壢客運中壢總站,24.95326,121.224362
276,TAO14663,006,none,Taoyuan,none,none,建安街,24.95069,121.31964
250,TAO15224,006,none,Taoyuan,none,none,茄苳路,24.9678,121.27967
55,TAO14398,006,none,Taoyuan,none,none,桃禧航空城酒店,25.062067,121.175718
171,TAO17868,006,none,Taoyuan,none,none,龍廷社區,25.00344,121.35042
293,TAO63235,006,none,Taoyuan,none,none,平鎮區公所,24.942872,121.216729
298,TAO14707,006,none,Taoyuan,none,none,崙子,24.93493,121.28761
356,TAO63321,006,none,Taoyuan,none,none,建漢公司,24.89876,121.28134
57,TAO1896,006,none,Taoyuan,none,none,海豐,25.057043,121.215331
244,TAO64234,006,none,Taoyuan,none,none,三座厝,24.97336,121.19888
138,TAO63554,006,none,Taoyuan,none,none,八股坡,25.018679,121.26699
332,TAO805,006,none,Taoyuan,none,none,南京路口,24.91639,121.209648
127,TAO15872,006,none,Taoyuan,none,none,金湖村七鄰,25.01717,121.10675
196,TAO1114,006,none,Taoyuan,none,none,中山中平路口,24.99115,121.291857
81,TAO62610,006,none,Taoyuan,none,none,湳子,25.05449,121.20716
246,TAO64438,006,none,Taoyuan,none,none,新街,24.961841,121.227411
196,TAO13109,006,none,Taoyuan,none,none,府前郵局,24.99266,121.30017
248,TAO1480,006,none,Taoyuan,none,none,大學校園,24.963857,121.25278
76,TAO15795,006,none,Taoyuan,none,none,草漯國小,25.04558,121.14286
275,TAO1238,006,none,Taoyuan,none,none,大湳市場,24.95918,121.296848
317,TAO3972,006,none,Taoyuan,none,none,八德教養院,24.93179,121.284948
270,TAO5309,006,none,Taoyuan,none,none,中壢國中,24.9495,121.2181
112,TAO17013,006,none,Taoyuan,none,none,大聯邦社區,25.03992,121.28803
101,TAO15826,006,none,Taoyuan,none,none,富林,25.0369,121.12319
197,TAO3446,006,none,Taoyuan,none,none,復興中正路口,24.990682,121.313609
266,TAO620,006,none,Taoyuan,none,none,一真宮,24.95068,121.16581
139,TAO64298,006,none,Taoyuan,none,none,富國起毛廠,25.01786,121.28413
293,TAO14113,006,none,Taoyuan,none,none,宋屋國小,24.94174,121.20557
303,TAO18231,006,none,Taoyuan,none,none,水塔,24.930333,121.07269
157,TAO64085,006,none,Taoyuan,none,none,後庄,25.00479,121.13947
100,TAO15830,006,none,Taoyuan,none,none,溪底,25.03565,121.11078
196,TAO13264,006,none,Taoyuan,none,none,莒光街口,24.99538,121.30311
56,TAO63567,006,none,Taoyuan,none,none,大園舊站,25.06393,121.19688
35,TAO2083,006,none,Taoyuan,none,none,下厝,25.076935,121.180375
163,TAO12618,006,none,Taoyuan,none,none,青昇宮(青埔王公廟),25.01447,121.222102
270,TAO6470,006,none,Taoyuan,none,none,第一市場,24.955503,121.220118
112,TAO17012,006,none,Taoyuan,none,none,花都,25.03889,121.29003
135,TAO62592,006,none,Taoyuan,none,none,民生社區,25.017416,121.217995
241,TAO330,006,none,Taoyuan,none,none,雙塘屋,24.96236,121.15793
315,TAO64814,006,none,Taoyuan,none,none,基安二村,24.93308,121.25576
68,TAO5493,006,none,Taoyuan,none,none,長庚醫院,25.059682,121.367869
335,TAO63328,006,none,Taoyuan,none,none,官路缺,24.91924,121.25388
87,TAO63114,006,none,Taoyuan,none,none,南崁,25.047746,121.291878
317,TAO2894,006,none,Taoyuan,none,none,崙子路口,24.933179,121.28646
371,TAO15686,006,none,Taoyuan,none,none,員林路三段一五五巷口,24.88028,121.26181
225,TAO13076,006,none,Taoyuan,none,none,德仁醫院,24.98423,121.3184
322,TAO60657,006,none,Taoyuan,none,none,山葉機車,24.92027,121.05594
270,TAO1422,006,none,Taoyuan,none,none,中壢公車站,24.954197,121.22372
87,TAO17334,006,none,Taoyuan,none,none,婦幼館,25.050675,121.293752
412,TAO65357,006,none,Taoyuan,none,none,湳溝,24.831906,121.30561
195,TAO13530,006,none,Taoyuan,none,none,文學苑社區,24.98865,121.27831
200,TAO17949,006,none,Taoyuan,none,none,幸美街66號,24.99619,121.35553
222,TAO12514,006,none,Taoyuan,none,none,桃園醫院門診中心,24.977221,121.268238
256,TAO12758,006,none,Taoyuan,none,none,王厝店,24.95889,121.01369
67,TAO919,006,none,Taoyuan,none,none,憲訓中心,25.060992,121.36191
335,TAO63356,006,none,Taoyuan,none,none,官路缺,24.91937,121.2538
356,TAO4643,006,none,Taoyuan,none,none,埔頂八街口,24.90627,121.2776
164,TAO12650,006,none,Taoyuan,none,none,坑缺,25.006867,121.246982
91,TAO6839,006,none,Taoyuan,none,none,坪頂,25.055565,121.356895
178,TAO64002,006,none,Taoyuan,none,none,西濱路口,24.98905,121.03023
270,TAO4143,006,none,Taoyuan,none,none,中央延平路口,24.956948,121.224095
86,TAO17343,006,none,Taoyuan,none,none,南亞公司,25.054921,121.282433
223,TAO6226,006,none,Taoyuan,none,none,國聖一街,24.98521,121.28861
45,TAO17296,006,none,Taoyuan,none,none,赤塗崎腳,25.07034,121.32608
295,TAO12536,006,none,Taoyuan,none,none,龍興國中,24.938069,121.235727
294,TAO59827,006,none,Taoyuan,none,none,崩坡下,24.93845,121.22387
169,TAO5088,006,none,Taoyuan,none,none,寶山街口,25.01282,121.31841
372,TAO63449,006,none,Taoyuan,none,none,頂好新城,24.887827,121.270059
196,TAO6941,006,none,Taoyuan,none,none,中山三民路口,24.99248,121.3052
98,TAO15885,006,none,Taoyuan,none,none,文化中正路口,25.03292,121.0828
373,TAO18179,006,none,Taoyuan,none,none,大溪區公所,24.8804,121.28731
315,TAO898,006,none,Taoyuan,none,none,忠貞國小,24.922215,121.250962
156,TAO64204,006,none,Taoyuan,none,none,活動中心,25.00344,121.12677
197,TAO3242,006,none,Taoyuan,none,none,桃花園飯店,24.989883,121.31097
113,TAO17009,006,none,Taoyuan,none,none,光明郵局,25.03899,121.29312
111,TAO17211,006,none,Taoyuan,none,none,南竹路三段99號,25.032903,121.274181
84,TAO3328,006,none,Taoyuan,none,none,建國十九村,25.043635,121.251366
47,TAO62915,006,none,Taoyuan,none,none,南勢國小,25.07536,121.35933
307,TAO59772,006,none,Taoyuan,none,none,彭厝,24.92275,121.13285
196,TAO13018,006,none,Taoyuan,none,none,桃園市政府,24.99184,121.30177
141,TAO5082,006,none,Taoyuan,none,none,公園都市,25.0157,121.31676
311,TAO14202,006,none,Taoyuan,none,none,八角塘,24.92136,121.19501
292,TAO64894,006,none,Taoyuan,none,none,高山下,24.94231,121.19073
195,TAO13463,006,none,Taoyuan,none,none,文中路口,24.995109,121.283841
417,TAO62240,006,none,Taoyuan,none,none,新村,24.82552,121.26432
