NAME,ADDRESS,CAR_NUM,MOTOR_NUM,lat,lng
小叮噹科學主題樂園停車場,新豐鄉上坑段225號,532.0,150.0,24.883260999999997,120.9790281
Times竹北市文愛街停車場,竹北市翰林836號,32.0,0.0,24.8346871,120.9933678
六福主題樂園停車場,關西鎮拱子溝段120號,2275.0,910.0,24.808257,121.18405
Times竹北市勝利三街停車場,竹北市大學段169號,21.0,0.0,24.8346871,120.9933678
富宇天空樹室內地下停車場,竹北市莊敬段546號,39.0,0.0,24.8185102,121.02083259999999
道禾一地下停車場,竹北市自強段302號,154.0,0.0,24.8171079,121.02294509999999
道禾二平面停車場,竹北市自強段167號,41.0,0.0,24.8346871,120.9933678
巨人社區停車場,竹北市莊敬段269號,62.0,0.0,24.8185102,121.02083259999999
打里摺．大榆二社區附設停車場,竹北市永興段481號,35.0,0.0,24.8346871,120.9933678
竹北新國停車場,竹北市新國段824號,19.0,0.0,24.840850600000003,120.9990483
國賓大悅社區停車場,竹北市莊敬段657號,73.0,0.0,24.8346871,120.9933678
南門機械停車場,新竹市中華路二段545之1號,150.0,0.0,24.499926,120.9685
民富機械停車場,新竹市少年街49巷10號,240.0,0.0,24.8066436,120.9558649
府後地下停車場,新竹市府後街42號,296.0,0.0,24.8074048,120.96984340000002
東大陸橋停車場-中央站,新竹市東大路橋下,216.0,0.0,24.803373800000006,120.9676926
東大陸橋停車場-中華站,新竹市東大路橋下,146.0,0.0,24.8060889,120.973653
演藝廳廣場停車場,演藝路與東大路口,107.0,0.0,24.812441,120.9679929
明志書院停車場,新竹市西大路317號,610.0,800.0,24.801574,120.9656909
赤土崎地下停車場,新竹市建中路2號,602.0,210.0,24.7992646,120.99397
停七停車場,新竹市西大路41號,106.0,0.0,24.7952213,120.9718141
振興陸橋停車場,新竹市振興路橋下,85.0,45.0,24.795846,120.964994
牛埔地下停車場,新竹市牛埔路387號,312.0,200.0,24.7974574,120.9430906
北區行政大樓停車場,新竹市國華街,100.0,112.0,24.816261,120.97038899999998
停九停車場,東門街與東門街34巷口,28.0,58.0,24.804239000000006,120.973765
綜合體育場地下停車場,體育街50號,439.0,203.0,24.8024105,120.9790821
科學工業園區跨越光復路聯外道路橋下雙層化停車場新建工程,光復路上園區門口,96.0,0.0,24.788233,121.008306
東大路橋下-機車停車場,東大路橋(中華路至鐵道段),0.0,50.0,24.803759,120.974994
東光路停車場,新竹市東光路橋下,49.0,0.0,24.8084083,120.9829248
新竹漁港停車場,東大路四段尾,1036.0,0.0,24.8465769,120.924746
育德(停十)停車場,新竹市育德街牛埔東路275巷口,105.0,0.0,24.7947084,120.9427879
關東市場,關東路23巷內,67.0,0.0,24.7832888,121.0197396
稅務大樓停車場,中央路112號,100.0,156.0,24.8061682,120.9686129
新竹火車站後站停車場-汽車,後火車站,800.0,0.0,24.801703,120.974155
新竹火車站後站停車場-機車,後火車站,0.0,1800.0,24.8009091,120.9721437
頂竹圍地下停車場,竹蓮街20號,182.0,0.0,24.7973462,120.9705155
武陵停車場,武陵路73巷,57.0,0.0,24.8188112,120.9651959
武陵路高架橋下,陸橋下空間,199.0,0.0,24.8241694,120.9704971
新科國中地下停車場,光復路1段89巷,467.0,0.0,24.7787796,121.02316090000002
青草湖停車場,明湖路1075巷,68.0,0.0,24.774109600000006,120.9683727
停一機車停車場,中華路二段與信義街交叉口,0.0,180.0,24.8020789,120.96958899999998
湳雅街平面臨時停車場,光華國中後門旁空地,51.0,0.0,24.819229,120.972512
台溪平面停車場,新竹市中華路三段客雅溪橋旁,35.0,0.0,24.7972203,120.9493718
景觀橋下平面停車場,新竹市中華路四段旁景觀橋下,38.0,0.0,24.7951596,120.9482437
新莊臨時平面停車場,新竹市新莊街129巷內,106.0,0.0,24.7877827,121.016066
敬軍、金城一(原燦坤賣場旁)及金城二(原竹人幼稚園)臨時平面停車場,光復路二段100號旁、金城路一段35巷11之12號旁及金城路二段12號對面,195.0,50.0,24.7926584,121.0019457
明湖公園路外小型車停車場,青草湖風景區煙波飯店對面,44.0,0.0,24.77473,120.967863
延平停車場,新竹市延平路159巷旁,104.0,0.0,24.8043464,120.952092
新竹經國路停車場,新竹市北區經國路二段150號,16.0,0.0,24.7943971,120.937067
新竹關新一街停車場,新竹市東區關新一街13號,17.0,0.0,24.7858134,121.013396
新竹民主經國停車場,新竹市東區經國路一段479巷3號,14.0,0.0,24.8136015,120.9677177
新竹中山路停車場,新竹市北區中山路180號,30.0,0.0,24.80441,120.955784
寶雅新竹光復路店停車場,新竹市東區光復路一段560號,7.0,0.0,24.7871603,121.001581
新竹關新東路停車場,新竹市東區關新一街15號,17.0,0.0,24.7839066,121.0103936
新竹關新路停車場,新竹市東區關新路63巷1號,10.0,0.0,24.7861427,121.0180505
大新竹場,新竹市公道五路二段469號,30.0,0.0,24.80454,120.994296
新竹公道五場,新竹市公道五路二段105號,35.0,0.0,24.7889364,121.0121536
