NAME,ADDRESS,CAR_NUM,MOTOR_NUM,lat,lng
文昌街停車場,桃園市八德區文昌街111巷與文昌街111巷28弄口號,25,0,24.9528853,121.2962033
楊梅天成停車場,桃園市楊梅區中山北路一段356號,153,85,24.9089106,121.1572076
台灣聯通仁海宮停車場,中壢區延平路211號,7,0,24.961651,121.22796
Times中壢長沙路停車場,中壢區長沙路16號,59,0,24.9486457,121.229302
中壢中平站,中壢區興南段中壢老小段222-27號,11,0,24.978938,121.221409
全方位停車場永安站,桃園市桃園區中路三段42號,63,0,25.001919,121.287392
富山中壢龍岡停車場,中壢區石頭段162號,10,0,24.949375,121.236972
桃園市立圖書館龍潭分館暨鄧雨賢台灣音樂紀念館停車場,中興路680號,71,71,24.8705537,121.2226096
助安168桃園蘆竹停車場,桃園市蘆竹區建國路15號,49,0,25.0372676,121.3001184
京都停車場,桃園市大園區春德路188號,159,0,25.0166638,121.2128251
兒十四地下停車場,桃園市大園區菓林里7鄰福德路68巷45號,38,0,25.0754482,121.2577765
公二地下停車場,桃園市八德區福國北街220號,51,0,24.9629953,121.2966174
大忠地下停車場,桃園市八德區大忠街141號,332,0,24.9580921,121.3007926
和雲八德介壽路停車場,桃園市八德區介壽路二段34號,23,0,24.9571075,121.2989276
佳升停車場,桃園區有恒段436號,39,0,25.031509,121.295511
長興停車場,長興街二段與介壽路720巷旁號,83,0,24.9057351,121.2837367
南門公園地下停車場,桃園市桃園區三民路3段260號,345,615,24.9911328,121.3062624
新富段停車場,桃園市平鎮區環南路二段290號,115,0,24.9401272,121.2148315
台灣聯通桃園五福停車場,桃園市蘆竹區五福六路56巷27弄26號,71,0,25.0552642,121.2954281
Times 平鎮惠州街,桃園市平鎮區惠州街14巷1號,38,0,24.9169538,121.2078808
禮頓企業有限公司長庚站停車場,桃園市龜山區文昌一街47巷15號,13,0,25.0586887,121.3692666
桃園市立游泳池停車場,桃園市桃園區中平路34號,38,0,24.9884004,121.2925038
Times八德東勇二路停車場,桃園市八德區東勇二路33號,24,0,24.9672761,121.3059141
桃園客家文化館停車場,中正路三林段500號,91,0,24.8454699,121.234544
Times龜山復興南路,桃園市龜山區復興南路106巷32號,23,0,25.0545758,121.374962
平鎮國民運動中心,桃園市平鎮區中庸路18號,69,0,24.9134993,121.2094153
Times桃園莊敬路二段停車場,桃園區和平段529號,60,0,24.9934099,121.2969674
GLORIA OUTLETS華泰名品城停車場(三期),桃園市中壢區春德路169號,1097,0,25.0150845,121.2141377
博客停車場開發股份有限公司家樂福經國場,桃園市桃園區經國路369號,1134,395,25.0159488,121.3050123
Times桃園龍安街停車場,桃園區江南段91-4號,17,0,24.991927,121.280035
Times桃園民富二街停車場,桃園區三元段794號,21,0,25.0047871,121.2957829
台灣聯通文化七停車場,桃園市龜山區文化七路186號,7,0,25.0517347,121.3677272
台灣聯通大華停車場,桃園市龜山區文化七路206巷16弄21號,12,0,25.0513263,121.3683833
全聯龜山中興停車場,桃園市龜山區新樂街36號,31,0,24.9928799,121.3357187
泉欣企業社壢新營業所,桃園市平鎮區廣泰路35號,26,0,24.9473508,121.2057215
奉化停車場,桃園市蘆竹區河底段734號,90,0,25.0784359,121.2969674
南順停車場,桃園市蘆竹區河底段283號,45,0,25.0630809,121.2805707
龍平停車場,中壢區龍江路62號,91,0,24.9316393,121.2571879
成昮停車場,文化七路54巷與文東五街57巷交叉路口處(興華段1141號,33,0,25.0511896,121.3621903
Times八德廣興二路第2停車場,桃園市八德區廣興二路與中正北路口號,18,0,24.9329699,121.2841568
全方位停車場藝文站,桃園區中正路1066號,84,0,25.0136796,121.299962
全方位停車場南平站,桃園區新埔七街102號,88,0,25.020542,121.301442
文化七停車場,桃園市龜山區文七三路33號,13,0,25.059771,121.363859
興國(二)停車場,中壢區老街溪段4號,101,0,24.9721514,121.2053963
昇捷建設停車場,同德段41號,100,0,25.0222542,121.2947988
Times龜山文化三路第2,桃園市龜山區文化三路373號,23,0,25.0553388,121.3662104
Times龜山文化三路,桃園市龜山區文化三路373號,67,0,25.0553388,121.3662104
草漯第一停車場,桃園市觀音區大觀路二段176之2號,40,6,25.0460191,121.1409999
石頭燒肉附設停車場,桃園市八德區金和路7號,56,0,24.9552596,121.2974206
桃園經國轉運站停車場,桃園區經國路801號,0,180,25.0290383,121.3004851
創新停車場,桃園市平鎮區中正一路6號,46,0,24.9262925,121.2555606
大林一站停車場,桃園市桃園區大林路93號,83,0,24.9869977,121.3128103
台灣聯通龜山興華停車場,桃園市龜山區文化三路106之1號,49,0,25.0566582,121.3643208
文化七停車場,桃園市龜山區文七三路33號,33,0,25.059771,121.363859
經國停車場,經國二路230號,43,0,24.810087,120.960919
金德路停車場,桃園市楊梅區金德路6號,0,74,24.9150222,121.1459187
Times桃園藝文二街停車場,桃園市桃園區藝文二街58號,32,0,25.0153545,121.3001813
台灣聯通中壢廣州停車場,中壢區廣州路77號,8,0,24.9511424,121.2300568
青埔站前停車場,中壢區青平段32號,143,238,25.0676077,121.1962336
Times桃園莊敬路一段,桃園市桃園區莊敬路一段211-1號,19,0,25.0248717,121.2992983
正好停民族站,桃園市平鎮區民族路二段193巷10號,13,0,24.9562462,121.2038051
義勇停車場,八德區義勇街3號,8,0,24.96419,121.3006699
中山停車場,桃園市桃園區西湖里中山路358號,10,0,24.9926374,121.304905
桃園榮總停車場,桃園市桃園區成功路3段100號,224,354,25.0043796,121.325243
正好停新富站,桃園市平鎮區新富一街與新富三街交叉口號,41,0,24.9427641,121.2146852
小檜溪停車場,桃園市桃園區青溪三路與朝陽街交叉口停車場號,125,0,25.0045945,121.3113277
馥裕東勇停車場,八德區國道二號,44,0,24.9752524,121.2964489
水汴頭平面停車場,桃園區經國一路112號,119,231,25.029909,121.2993761
Times中壢福安二街停車場,中壢區福安二街82號,23,0,24.9682198,121.2317597
Times八德長興一路停車場,八德區長興一路與廣興二路口號,232,0,24.9330997,121.2824995
Times中壢環西路二段停車場,中壢區環西路二段91號,15,0,24.9637119,121.208972
豐義楊梅區金華街停車場,桃園市楊梅區金華街39號,53,0,24.9099764,121.1431087
Times龜山文化七路停車場,桃園市龜山區文化七路206巷100弄與182巷交叉路口處(興華段886-1號,40,0,25.0503009,121.3697788
轉運站二,桃園市龜山區文化段8號,84,0,25.0199092,121.3655989
中信停車場,桃園市桃園區中山路904巷88號,68,0,24.992597,121.287608
Times八德中路街2停車場,桃園市八德區中路街21號,33,0,24.9615891,121.2940698
中北三七三停車場,中壢區中北路二段373巷5弄巷底號,44,0,24.95406,121.2306845
Times龜山文昌三街停車場,桃園市龜山區文昌三街12號,10,0,25.0581821,121.3686565
驛鑫交通股份有限公司林口文化二站,桃園市龜山區文化二路60號,11,0,25.0564187,121.3672715
Times龜山文化三路第3停車場,桃園市龜山區文化三路638號,17,0,25.0504674,121.3704109
正好停正光站,桃園市桃園區正光路與正光路86巷口旁號,31,0,24.9951741,121.2958852
創新停車場貿東站,桃園市平鎮區貿東路18巷旁號,49,0,24.9274611,121.2537462
渴望會館西側停車場,桃園市龍潭區渴望路與渴望二路交叉路口號,41,0,24.839635,121.183915
正好停文化站,桃園市平鎮區廣德街78巷37號,38,0,24.9548249,121.204084
永吉豐有限公司中壢青埔場,中壢區青雲路108號,125,0,25.0146319,121.21962
南崁聯停車場,蘆竹區仁愛路一段26號,72,0,25.0508452,121.2948186
中壢復興平面停車場,中壢區長樂街110號,48,0,24.97402,121.249806
桃園市觀音區新坡多功能場館停車場,桃園市觀音區新坡里5鄰新生路76巷8弄1號,29,0,25.014199,121.1368417
中路二號基地社會住宅地下停車場,桃園區中成里17鄰力行路288巷1號,170,395,24.9997319,121.297405
全方位停車場文中站,桃園市桃園區文中路65號,52,24,24.9958504,121.293242
Times優衣庫楊梅中山北路店,桃園市楊梅區中山北路二段345號,70,0,24.9120352,121.1754533
桃園市蘆竹國民運動中心停車場,桃園市蘆竹區仁愛路一段49號,70,171,25.0510962,121.2943591
應安168桃園一停車場,桃園市吉林路36號,90,24,24.9884514,121.3152472
Times楊梅金山街停車場,桃園市楊梅區金山街與新農街318巷口號,80,0,24.9093986,121.1558167
桃園市龜山區文昌停車場,桃園市龜山區文昌二街76號,119,0,25.0563574,121.3699415
桃園市龜山區復興北停車場,桃園市龜山區復興北路81號,23,0,25.0581013,121.3705811
桃園市大溪國小運動中心地下停車場,桃園市大溪區仁愛路2號,77,45,24.8840381,121.2854919
龍潭停一公有停車場,新北市板橋區雙十路二段47巷19號,95,0,25.0255828,121.4755563
廣金企業社,桃園市平鎮區廣仁里廣南路65巷5號,58,0,24.9419428,121.2081554
中豐停車場,桃園市平鎮區新富里中豐路170號,60,0,24.9446219,121.216826
百里亭有限公司龜山萬壽停車場,桃園市龜山區中和路126號,44,0,24.9968346,121.3435725
東門溪停車場,桃園市桃園區復興路51號,0,232,24.9908728,121.3161919
龍潭艾瑪特停車場,龍潭區中正路106號,45,0,24.8674835,121.2157728
大園公有零售市場停車場,桃園市大園區忠孝三街19號,53,0,25.0657786,121.1989074
溢冠停車場,大園區青峰段312號,100,11,25.0492632,121.193945
桃園三民停車場,桃園市桃園區青溪二路與春日路旁空號,121,0,25.0037605,121.3130876
鹿過停車場榮民站,桃園市中壢區榮民路323號,71,0,24.963084,121.262092
七和二停車場,中壢區七和一街103號,103,0,24.9637686,121.226272
七和一停車場,中壢區慈惠三街158巷4號,121,0,24.9649789,121.2267406
超營收費停車場,桃園市桃園區中山路1496巷旁號,99,0,24.9771242,121.267881
Times龜山復興北路停車場,桃園市龜山區復興北路94號,11,0,25.0578005,121.3704904
Times楊梅萬大路停車場,桃園市楊梅區萬大路116巷32號,72,0,24.9100345,121.1772897
市十三停車場,桃園市龜山區復興南路26巷23號,133,0,25.056301,121.371788
停十八停車場,桃園市龜山區文化二路與文二一街交叉口(公西段727號,122,125,25.0611403,121.3644895
公十二停車場,桃園市龜山區湖邊路與復興街交叉口(文化段12號,473,338,25.0635094,121.3664831
龍潭停二公有停車場,桃園市龍潭區北龍路242號,134,100,24.8672847,121.216555
文三興華停車場,桃園市龜山區大湖里文化三路78巷19弄1-2號,16,0,25.057452,121.362448
假日花市停車場,桃園市桃園區壽山路190號,80,70,24.9959057,121.3250395
全聯春德停車場,桃園市大園區領航北路三段199號,34,0,25.0174263,121.212352
文小二停車場,桃園市桃園區慈文路與文中二路交叉口號,483,222,25.0007092,121.2898193
正光停車場,中壢區正光街146號,20,0,24.959869,121.2038754
懷寧醫院附設停車場,中壢區志廣路119號,150,59,24.9614439,121.2054961
永發停車場,中壢區永發路與公園路口號,146,18,25.0054865,121.2040063
雙嶺停車場,中壢區民族路六段與松信路口號,116,79,24.9602252,121.1636769
顏新停車場,蘆竹區桃園街8號,10,0,25.0428653,121.2935231
桃園文中停車場,桃園市桃園區中路二段317號,28,0,25.001919,121.287392
社子陂埤停車場,平鎮區東安段50-3號,46,0,24.917755,121.250224
正好停福州站,中壢區福州路243號,11,0,24.948969,121.23486
文東五停車場,桃園市龜山區文東五街117巷30號,32,0,25.0509987,121.362488
桃園市大園區農會本會停車場,桃園市大園區中正東路103號,39,0,25.062865,121.201668
桃園市大園區農會三和停車場,桃園市大園區三石里福德路8鄰1號,50,0,25.074384,121.258996
勝利停車場,中壢區青雲路與青山路交叉口(青昇段417號,145,0,25.0138103,121.2203549
