NAME,ADDRESS,CAR_NUM,MOTOR_NUM,lat,lng
臺南南一停車場,臺南市東區民族路一段與民族一街路口(育樂段857、860地號),15,0,22.994189,120.215399
寶立成停車場,臺南市東區中華東路2段22巷14弄西側,4,0,22.987912,120.232912
噗噗車棧,臺南市安平區臺南市安平區安平路712號,8,0,22.999682,120.164522
竑穗北安停車場,臺南市北區臺南市北區北安路一段145號旁,14,0,23.017262,120.208961
盛川停車場,臺南市永康區臺南市永康區中華路829號旁(大橋車站前),0,68,23.019417,120.224546
Times中華西和緯停車場,臺南市中西區臺南市中西區和緯路四段305號,13,0,23.006439,120.186493
大億麗緻酒店收費停車場,臺南市中西區西門路1段660號B3-B4,198,0,22.988343,120.198262
承莉善化停車場,臺南市善化區臺南市善化區中山路377號,96,0,23.131771,120.291398
東門停車場,臺南市東區臺南市東區東門路一段187號旁,23,0,22.987678,120.215782
石門國民小學停車場,臺南市安平區安平路700號,14,0,22.999626,120.166319
烏山頭水庫風景區停車場,臺南市官田區嘉南里68-2號,302,5,23.207948,120.363147
台灣聯通台南小北停車場,臺南市北區臺南市北區西門路4段111號(北區小北段1889、1889-2地號),83,191,23.009112,120.206828
康利福停車場,臺南市永康區臺南市永康區奇美醫院第五醫療大樓旁(永康區頂南段793~797、801地號),104,0,23.019532,120.221671
走馬瀨農場停車場,臺南市大內區二溪里唭子瓦60號,137,10,23.136501,120.429929
麻豆新樓醫院附設停車場,臺南市麻豆區苓子林20號,114,361,23.180225,120.232857
捷美停車場,臺南市安平區臺南市安平區金華段35-12地號,29,0,22.99246,120.17142
于媽媽停車場,臺南市永康區臺南市永康區勝學路226號對面,27,0,23.00628,120.23109
品億商行停車場,臺南市永康區永和段48(部分)、51、55(部分)地號土地(忠孝路與中山南路316巷路口東北側),0,0,23.015162,120.242686
文創停車場,臺南市東區北門路二段22號旁,49,117,23.000201,120.213009
嘟嘟房台南康樂友愛站,臺南市中西區臺南市中西區康樂街94號旁空地,55,0,22.992852,120.194627
台灣聯通台南大東停車場,臺南市東區臺南市東區長榮路1段223號旁空地,157,0,22.985222,120.218129
關子嶺風景特定區白河水庫停車場,臺南市白河區仙草里1-18號,29,9,23.333585,120.458797
成大醫院汽機車停車場,臺南市北區小東路35號,423,485,23.001557,120.218078
俥亭康樂街停車場,臺南市中西區臺南市中西區康樂街195號旁,15,0,22.994673,120.194782
玉井區農會停車場,臺南市玉井區臺南市玉井區中正路139號,90,0,23.125309,120.462051
東門三多停車場,臺南市東區臺南市東區東門路3段226巷內,177,0,22.976081,120.235277
台灣聯通台南安中停車場,臺南市安南區臺南市安南區怡安路2段535巷6弄4號對面空地,46,0,23.043979,120.195405
順民族停車場,臺南市中西區民族路2段81號,27,0,22.994521,120.209264
新興停車場,臺南市南區臺南市南區聖南街83號旁,7,0,22.979458,120.190458
嘉年華購物中心停車場,臺南市仁德區仁愛里1211號,710,391,22.946418,120.221417
奇美博物館P1,臺南市仁德區臺南市仁德區文華路二段62號(奇美博物館正門南側),81,0,22.934484,120.221216
奇美博物館P2,臺南市仁德區臺南市仁德區文華路二段62號(奇美博物館正門北側),185,0,22.934484,120.221216
奇美博物館P3,臺南市仁德區臺南市仁德區文華路二段62號(文華路虎山橋旁),63,309,22.937478,120.224646
俥亭中華東路停車場,臺南市東區臺南市東區中華東路2段311號旁,17,0,22.981901,120.230742
詮營股份有限公司台南（一）收費處,臺南市歸仁區武東段241地號(高鐵橋下-歸仁八路與歸仁十路間),186,0,22.928577,120.284453
永固便利停車新凱旋停車場,臺南市東區臺南市東區東光路一段與凱旋路交叉口空地,296,0,22.993337,120.229790
竑穗水交社停車場,臺南市南區臺南市南區興昌路南側空地,187,0,22.976226,120.199062
曾文水庫風景區停車場,臺南市楠西區密枝里70號,145,8,23.210457,120.496897
虎頭埤風景區附設停車場,臺南市新化區新化區中興路42巷36號(新化段王公廟小段1090-11地號),53,8,23.027103,120.335162
新光三越百貨股份有限公司台南西門分公司停車場,臺南市中西區西門路1段658號,1515,0,22.986936,120.199802
福吉停車場,臺南市南區臺南市南區健康路2段198巷,19,0,22.982099,120.192090
臺南萬年二街停車場,臺南市南區臺南市南區萬年二街與萬年五街交叉路口,94,0,22.932832,120.188612
臺南萬年六街停車場,臺南市南區臺南市南區萬年六街與萬年一街交叉路口,149,0,22.932032,120.184744
臺南萬年五街停車場,臺南市南區臺南市南區萬年五街與萬年七街102巷交叉路口,136,0,22.931939,120.189090
南科停車場,臺南市善化區臺南市善化區善新段299地號,48,18,23.110159,120.302812
新光三越百貨股份有限公司台南西門分公司二館停車場,臺南市中西區永福路1段189號地下4樓,212,0,22.987969,120.200007
永康區農會停車場,臺南市永康區中正南路635號,12,7,23.025496,120.255012
頑皮世界股份有限公司停車場,臺南市學甲區臺南市學甲區三慶里頂洲75-25號,220,64,23.283586,120.208742
思源停車場,臺南市安南區臺南市安南區安和路四段101巷,15,0,23.053088,120.217740
竑穗安平停車場,臺南市安平區臺南市安平區安平路40巷,5,0,22.998437,120.185882
台糖長榮酒店（台南）第二停車場,臺南市東區臺南市東區中華東路三段401號(竹篙厝段4064地號),137,0,22.973090,120.220453
助安168台南高鐵停車場,臺南市歸仁區臺南市歸仁區歸仁十路旁高鐵高架橋下（武東段69地號）,114,0,22.926631,120.285428
日月亭五妃廟停車場,臺南市中西區臺南市中西區南門路237巷4號對面,61,0,22.983251,120.204714
Times台南府連路停車場,臺南市中西區臺南市東區府連路(龍泉段565地號),21,0,22.986130,120.217316
Times台南海安路一段停車場,臺南市中西區臺南市中西區海安路一段(保安段313地號),14,0,22.989340,120.195295
Times台南永康中正路停車場,臺南市永康區臺南市永康區中正路148巷,43,0,23.031200,120.253589
五都停車場高鐵台南站,臺南市歸仁區台南高鐵特定區歸仁八路與武當路交叉口,414,16,22.927922,120.283697
宏益停車場,臺南市永康區臺南市永康區中山路411號旁,0,193,23.037419,120.254003
五福停車場,臺南市永康區臺南市永康區五福街（南新段450-1、476-2地號）,43,0,23.013346,120.233846
竑穗富北停車場,臺南市北區臺南市北區富北街(北門派出所後方),9,0,22.998071,120.211587
芝凡企業社停車場,臺南市新市區臺南市新市區富林路（新北段105、105-1地號）,28,0,23.080612,120.290995
德安百貨本館停車場,臺南市東區中華東路3段360號,372,0,22.973847,120.220684
Times台南民生路第2停車場,臺南市中西區臺南市中西區民生路2段59號旁,20,0,22.994870,120.197546
竑穗建業停車場,臺南市中西區建業街58號,44,0,22.987918,120.205482
竑穗華平停車場,臺南市安平區臺南市安平區建平七街(金華段139地號),22,0,22.989477,120.174311
詮營股份有限公司台南(二)收費處停車場,臺南市永康區臺南市永康區中華路893巷(頂南段463、708地號),18,21,23.019082,120.223875
台灣聯通台南忠義停車場,臺南市中西區忠義路2段177號旁(觀音段718、726、727、728地號),13,0,22.996748,120.204157
台灣聯通台南樹林停車場,臺南市中西區樹林街二段290號西側空地（建興段6000-6地號）,24,0,22.986522,120.201384
助安168台南善化停車場,臺南市善化區臺南市善化區文賢街25號旁空地(善文段559、561地號),26,0,23.130592,120.293599
博客停車場開發股份有限公司燦坤鹽行場,臺南市永康區臺南市永康區中正北路45號旁(鹽新段1122、1123地號),4,0,23.041635,120.239120
臺南市永華國民運動中心停車場,臺南市中西區臺南市中西區中華西路二段30號(環河段2550地號),81,115,22.989636,120.188200
竑穗中醫安南停車場,臺南市安南區臺南市安南區長和路二段66號(長和段865、865-1、866地號),190,0,23.064159,120.223784
台灣聯通台南安平停車場,臺南市安平區臺南市安平區健康路三段(漁光段48-13、95-2地號),164,0,22.984427,120.163343
廷勝停車場,臺南市北區臺南市北區開元路485巷內(開元段588-35、588-78地號),7,0,23.010761,120.224502
泰豐停車場,臺南市仁德區中洲里307-2號,0,152,22.904892,120.252826
及泰衛民二停車場,臺南市中西區臺南市中西區衛民街78號旁空地(青年段225、240地號),7,0,22.993046,120.209807
歐特儀股份有限公司CARIN和緯站停車場,臺南市北區臺南市北區和緯路2段30號旁空地(正興段761、761-2、761-3、762、763、766、766-1、766-2、738地號),47,0,23.011260,120.209752
安怡停車場,臺南市安南區臺南市安南區安中路1段560巷25號旁(怡中段1010、1011、1011-1地號),11,0,23.041486,120.200338
新東安臨時停車場,臺南市東區臺南市東區東安路32號(光明段575、576、577地號),96,0,22.991875,120.226227
Times台南永康永二街（月租）停車場,臺南市永康區臺南市永康區永二街258號旁(二王段1226、1228地號),23,0,23.018016,120.250224
五都停車場車寶貝站,臺南市歸仁區臺南市歸仁區歸仁八路與高鐵二路交叉路口(武東段261-1地號),135,0,22.927101,120.281072
Times台南忠義府前停車場,臺南市中西區忠義路一段96號旁空地,17,0,22.988064,120.202056
Times台南U.I.JHotelHostel停車場,臺南市中西區臺南市中西區友愛街115巷5號,29,0,22.990889,120.199656
新營醫院停車場,臺南市新營區臺南市新營區信義街73號(民治段359地號),67,0,23.308246,120.313372
永康奇美醫院第三停車場,臺南市永康區臺南市永康區中正南路52巷82弄內(頂南段905、939、940、947、961地號),146,0,23.019841,120.218857
人上人停車場,臺南市東區長榮路2段60號(東安段247及655地號),25,0,22.988114,120.219378
文慧停車場,臺南市關廟區花園一街80號旁(北花段994地號),3,0,22.961623,120.336446
新光三越百貨股份有限公司台南中山分公司停車場,臺南市中西區中山路162號,268,0,22.994518,120.209903
華成停車場,臺南市安平區臺南市安平區育平9街22巷(金華段54-20、54-21地號),3,0,22.995908,120.175054
高雄榮總臺南分院停車場,臺南市永康區臺南市永康區復興路427號旁(永中段479、480、487、488、497地號),88,90,22.997604,120.240179
台南都會公園文賢停車場,臺南市仁德區臺南市仁德區文華路二段62號(公園段230~234地號等5筆土地),687,215,22.936676,120.228188
臺南文南路停車場,臺南市南區臺南市南區文南路128號旁(正義段674、674-1、674-2、674-3、674-4、674-5地號),8,0,22.985316,120.190104
臺南市美術館停車場,臺南市中西區臺南市中西區忠義路二段1號(臺南市美術館2館B1、B2),562,209,22.989990,120.200950
竑穗華平二站停車場,臺南市安平區臺南市安平區華平路515號旁(金華段51-7地號),17,0,22.994064,120.175394
嘟嘟房台南安平運河站,臺南市安平區臺南市安平區運河路11號對面(安億橋旁),94,0,22.998742,120.162539
高雄榮總臺南分院機車停車場,臺南市東區臺南市東區精忠段153-2地號(高雄榮總台南分院對面),0,78,22.998010,120.239819
土虱堀停車場,臺南市永康區臺南市永康區永大一路307號對面（文化段135地號）,21,0,23.015416,120.253798
德根停車場,臺南市永康區臺南市永康區文化街235巷3弄(大灣段6594、6594-1、6594-2、6594-3、6594-4、6594-5地號),16,0,23.014770,120.255979
新日進停車場,臺南市永康區臺南市永康區永和街與永和街100巷路口（永二段187、188、189、191地號）,38,0,23.017993,120.255046
Times台南文化二街停車場,臺南市東區臺南市東區文化二街(仁和段1290、1293、1293-1地號),58,0,22.977948,120.232590
安富農停車場,臺南市東區臺南市東區自由路三段155巷30號旁(虎尾寮段500-4、500-5、500-6、500-15、500-16、500-17地號共6筆土地),46,0,22.981307,120.236274
麻豆市五停車場,臺南市麻豆區臺南市麻豆區中正路80號,89,0,23.186097,120.249837
奇美醫療財團法人佳里奇美醫院停車場,臺南市佳里區臺南市佳里區興化里606號（興化段349、349-1、349-2、350、350-1、351、351-1、376、381、382地號),145,0,23.182910,120.183744
成功路停車場,臺南市中西區忠義路2段237號旁(觀音段577、580、581、582地號),25,0,22.998212,120.204623
台南西門二停車場,臺南市中西區西門路一段430號旁,17,0,22.982328,120.197710
臺南站前永發停車場,臺南市東區臺南市東區北門路二段（育樂段6022-1地號）,0,138,22.998037,120.212468
科技部南部科學園區管理局台南科學園區第二期標準廠房附屬地下停車場,臺南市新市區臺南市新市區南科三路17號等地下1樓（新科段135地號）,212,0,23.097548,120.281881
鹽水觀光美食城停車場,臺南市鹽水區臺南市鹽水區康樂路56號（後厝段551、553地號）,17,0,23.319485,120.268819
南風村停車場,臺南市東區中華東路1段92號地下二樓,115,0,22.995468,120.234068
鈦興停車場,臺南市中西區健康路1段390巷地下室,44,0,22.981965,120.198724
Times台南忠義路二段停車場,臺南市中西區臺南市中西區忠義路二段（觀音段416地號）,14,0,22.997749,120.204697
竑穗東寧停車場,臺南市東區東寧路85號(東寧段231-4、231-5、232-3與232-5等4筆地號),66,0,22.991764,120.222546
阿福停車場,臺南市永康區臺南市永康區永勝街近文化路口（大灣段6562-1、6563-3地號）,12,0,23.015346,120.255115
中華路停車場,臺南市新營區臺南市新營區中華路5號空地（民權段69地號）,8,0,23.305048,120.315582
台灣聯通台南崇明停車場,臺南市東區臺南市東區崇明五街31號旁（竹篙厝段2089、2089-6地號）,7,0,22.979940,120.216825
助安168台南衛民停車場,臺南市中西區臺南市中西區衛民街67號,26,0,22.992878,120.210159
奇美醫療財團法人柳營奇美醫院,臺南市柳營區太康村201號,296,0,23.290288,120.325346
張瑞祥停車場,臺南市永康區臺南市永康區永大一路（大灣段6448、6448-1、6448-2地號）,13,0,23.017060,120.256840
阿卡停車場,臺南市中西區臺南市中西區中山路164巷(廣慈段140、140-1地號),0,197,22.995177,120.210320
TIMES台南金華路三段停車場,臺南市中西區金華路三段233號北側空地(康樂段331地號土地),22,0,22.995221,120.193372
阿凡達停車場,臺南市中西區臺南市中西區海安路二段306號旁（普濟段311地號）,17,0,22.999153,120.198312
鴻茂停車場,臺南市歸仁區臺南市歸仁區高鐵12路近中正南路2段93巷口（武東段62-2、62-3地號）,7,0,22.925583,120.277310
龍昇停車場,臺南市歸仁區臺南市歸仁區歸仁大道與歸仁五路交叉路口（武東段130-2、131地號）,154,0,22.929313,120.284886
中正停車場,臺南市中西區中正路313號旁(府前段1269等地號),92,0,22.993467,120.195252
盛川永康停車場,臺南市永康區臺南市永康區臺鐵永康站旁（四維段48、49、50、51、52地號）,0,61,23.038187,120.253387
盛川大橋停車場,臺南市永康區臺南市永康區臺鐵大橋站附近（六甲頂段519地號）,0,35,23.019721,120.224587
玖鑫物業管理顧問有限公司玖鑫停車場,臺南市東區臺南市東區中華東路一段66、68、70號地下2樓,95,0,22.99667,120.23412
竑穗國泰置地停車場,臺南市中西區臺南市中西區和意路1號B1~B3、B5~B7(南門段1054、1055、1057地號),785,1111,22.988295,120.199559
臺南新營後站停車場,臺南市新營區臺南市新營區後火車站旁(新營段15、30-3地號),14,91,23.305807,120.323518
煙波大飯店停車場,臺南市中西區臺南市中西區永福路1段269號B1~B2（南門段704地號）,121,103,22.989209,120.199897
第五醫療大樓獎勵增設停車空間停車場,臺南市永康區臺南市永康區中華路901號第五醫療大樓1F、B1、B2（北區康祥段1、1-3、2地號）,50,0,23.018818,120.221598
噗噗車棧-富農店,臺南市東區臺南市東區富農街一段131巷25弄(富農段911地號),38,0,22.981733,120.233745
全聯台南開元停車場,臺南市北區臺南市北區開元路153號,12,0,23.006991,120.219087
FOCUS停車場,臺南市中西區中山路166號,241,0,22.995827,120.21034
竑穗西華停車場,臺南市北區西華街36號(公園段267地號),15,0,22.999530,120.210705
尖山埤江南渡假村停車場,臺南市柳營區旭山里60號,313,0,23.266749,120.392637
百創中洲停車場,臺南市仁德區臺南市仁德區臺鐵中洲站旁（中洲東段1086地號）,0,103,22.904451,120.252904
五都停車場高鐵台南五站,臺南市歸仁區臺南市歸仁區歸仁十路與武當路口西北側(武東段264地號）,267,79,22.926118,120.283402
育平健康停車場,臺南市安平區臺南市安平區健康路三段與育平路交叉路口（金華段109地號）,298,0,22.985336,120.166445
五福二停車場,臺南市永康區臺南市永康區五福街（南新段466、466-1、467(部分)、467-1、476-1地號）,25,0,23.013050,120.233097
五都停車場高鐵台南三站,臺南市歸仁區武當路與高鐵大道交叉口（武東段268地號）,59,39,22.925039,120.283806
Times台南崇明三街停車場,臺南市東區臺南市東區崇明三街近崇德路口（竹篙厝段1994、1994-33地號）,6,0,22.981051,120.217600
Times台南東和路停車場,臺南市東區臺南市東區東和路93號對面（光明段6091地號）,10,0,22.998558,120.227979
永華國平停車場,臺南市安平區臺南市安平區永華路二段與國平路交叉口（金華段93、93-1地號）,261,0,22.990799,120.170810
嘟嘟房成大勝利站停車場,臺南市東區臺南市東區大學路2號成大校友會館B1至B3,254,761,22.995921,120.218704
永固便利停車台南一站停車場,臺南市東區臺南市東區中華東路二段75號旁（虎尾寮段371-27、371-22地號）,29,0,22.986293,120.233525
Times台南文平路停車場,臺南市安平區臺南市安平區文平路545號旁（金華段5-1、5-2、5-40地號）,28,0,22.996401,120.178989
衛生福利部臺南醫院收費停車場,臺南市中西區臺南市中西區中山路125號,253,460,22.995136,120.20891
HotelA聖禾大飯店停車場,臺南市中西區臺南市中西區西門路二段23號B1~B2,34,50,22.990961,120.197537
地王停車場,臺南市中西區臺南市中西區民權路4段232號旁（成光段1504、1505、1509地號）,27,0,22.999237,120.179904
億載金城停車場,臺南市安平區臺南市安平區光州路3號（金城段41地號）,38,0,22.988582,120.160021
楠西區都市計畫停二立體停車場,臺南市楠西區臺南市楠西區民生路12號,38,96,23.176599,120.485910
台灣聯通台南裕農停車場,臺南市東區裕農路375號旁(新東段77，78，79地號),139,0,22.987197,120.229929
新營區三民路站前停車場,臺南市新營區臺南市新營區三民路與三民路8巷交叉口（民族段706地號）,79,428,23.307545,120.321039
TIMES寶雅台南永康停車場,臺南市永康區中華路106號,13,0,23.002719,120.235188
Times台南民族路二段停車場,臺南市中西區臺南市中西區民族路2段149號旁（中山段500地號部份）,5,0,22.995079,120.207371
噗噗車棧-中華店,臺南市永康區臺南市永康區中華路103號旁(兵南段254、263地號),101,0,23.001708,120.234861
新光三越(股)機車停車場,臺南市中西區北門路1段123巷56號,0,128,22.994817,120.210246
麗新大酒店停車場,臺南市永康區臺南市永康區中正北路222號,83,0,23.041484,120.245021
嘟嘟房臺南建平站停車場,臺南市安平區臺南市安平區建平七街418號旁（金華段141-5、141-6、141-17地號）,13,0,22.989297,120.176000
竑穗東興停車場,臺南市東區臺南市東區東興路(光明段428-2、428-3地號),36,0,22.991125,120.228695
奇美醫療財團法人奇美醫院停車場,臺南市永康區中正南路52巷(頂南段598~602、604、607-1、607-2、608、610~615、616-1、617-1、618~620、798、799、802~805地號等26筆土地),231,861,23.020665,120.221036
嘟嘟房台南安平古堡2站停車場,臺南市安平區臺南市安平區王城路（古堡段2000地號）,96,0,23.003085,120.157412
永固東寧停車場,臺南市東區臺南市東區東光路與東寧路口（東光段1002、1003地號）,316,1057,22.990386,120.231433
興來停車場,臺南市永康區臺南市永康區永二段1225、1225-27地號,48,0,23.017729,120.251141
六藝復興停車場,臺南市東區臺南市東區自由路三段376號旁（虎尾寮段480-57地號）,25,0,22.981940,120.237316
新長越民權路停車場,臺南市中西區臺南市中西區民權路2段254號空地（新美段578地號）,14,0,22.996007,120.200376
竑穗永福停車場,臺南市南區臺南市南區健康路1段近永福路口（鹽埕段1-656、1-657、169-2、168-53、168-3、169-43地號）,31,0,22.981218,120.200060
Times燦坤台南永華二店停車場,臺南市安平區臺南是安平區永華路二段35號,9,0,22.989024,120.185767
博客停車場開發股份有限公司台南轉運站停車場,臺南市北區臺南市北區公園路291號（北華段21、131地號）,229,449,23.001679,120.209027
博客停車場開發股份有限公司燦坤海佃場,臺南市安南區臺南市安南區海佃路1段329號,146,0,23.026049,120.191006
成功大學大學路地下停車場,臺南市東區大學路1號,124,0,22.996864,120.221853
大林路111巷公有停車場(停11),臺南市南區大林路111巷、大同路2段482巷72弄中間,28,0,22.974261,120.21202
安平港鯤鯓站臨時免費公有停車場,臺南市南區安平港聯外道路(四鯤鯓碼頭管制站前),85,13,22.966607,120.16586
黃金海岸停車場,臺南市南區西濱公路182.5公里處(黃金海岸旁),336,0,22.935294,120.1761
舉喜堂路外停車場(廣停S7),臺南市南區明興路1087巷,13,0,22.929536,120.18607
公園路兵配場臨時路外公有停車場,臺南市北區公園路(兵工配件場),374,226,23.001884,120.20911
停2立體停車場,臺南市新市區環東路1段與南科二路,417,70,23.096305,120.284649
管理局地下停車場,臺南市新市區環東路1段與南科三路,402,467,23.101229,120.282238
管理局戶外平面停車場,臺南市新市區環東路1段,227,46,23.102632,120.283831
社區中心停車場,臺南市新市區大順七路與大順三路,121,144,23.102632,120.283831
西拉雅廣場(公8)停車場,臺南市新市區南科五路,98,153,23.104160,120.282885
廣停4停車場,臺南市新市區南科五路與環東路2段,463,135,23.104160,120.282885
停6停車場,臺南市新市區環西路1段,83,51,23.277554,120.320535
停4停車場,臺南市新市區南科三路與南科南路,71,36,23.098677,120.280100
停8停車場,臺南市新市區南科三路與環西路1段,313,207,23.098490,120.274981
霞客湖停車場,臺南市新市區環西路2段,78,87,23.104551,120.274499
成功里福安公園臨時免費公有停車場,臺南市北區北成路、北成路186巷、372巷間,19,36,23.021012,120.20759
停一,臺南市新市區曼陀林路(新晶43-1、新晶45-1),86,0,23.094786,120.254409
停六,臺南市新市區紫楝路(新晶69-1),148,46,23.101349,120.268310
停八,臺南市新市區曼陀林路(新晶23-2、新晶26-0),338,21,23.102496,120.254588
停九,臺南市新市區堤塘港路(新晶77-1),114,24,23.095249,120.264296
廣停2停車場,臺南市善化區南科七路與三抱竹路,189,252,23.107428,120.269678
南科七路路側停車場,臺南市善化區南科七路,20,85,23.108519,120.271250
公2停車場,臺南市善化區環西路2段,10,292,23.111104,120.270228
停14停車場,臺南市善化區北園一路,85,164,23.123184,120.267339
廣停3停車場,臺南市善化區南科七路與環東路2段,534,512,23.112047,120.280970
公5停車場,臺南市善化區南科八路與環東路2段,57,36,23.116299,120.280436
停20停車場,臺南市善化區環東路2段,188,70,23.117845,120.279399
停1,臺南市柳營區工一路南側(義士段114地號),134,52,23.283375,120.357482
停2,臺南市柳營區環園東路東側(光洋旁)(義士段182地號),151,32,23.277730,120.361661
