FactoryName,Addr,lat,lng,MiddleIndustry,DetailIndustry,Material,ProductName
國泰樹脂工業股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山中街９１號,25.1100826,121.265694,化學材料業,塑膠原料製造業,,丙烯酸酯樹脂、醇酸樹脂、矽胺基樹脂、環氧樹脂
毅達拉鍊有限公司,桃園市大園區埔心里２２鄰埔心９６號１樓,25.0969849,121.19501499999998,其他製造業,拉鍊及鈕扣製造業,,其他製品、拉鍊頭、拉鍊
煜總企業有限公司,桃園市大園區埔心里１９鄰埔心８８之１號１樓,25.096202899999998,121.195641,塑膠製品業,其他塑膠製品製造業,,果汁瓶、化粧瓶
百穗工業有限公司桃園廠,桃園市大園區沙崙里１２鄰中央路２６５之１號,25.0977,121.22375500000001,塑膠製品業,其他塑膠製品製造業,,塑膠製品
銓昱電機工程有限公司,桃園市大園區竹圍里成功街３７號１樓,25.1014843,121.23944099999999,機械設備業,其他通用機械設備製造業,,各種機械零件
亞哥建材工業股份有限公司,桃園市大園區竹圍里１１鄰海方厝３－１號,25.09976,121.238518,金屬製品業,金屬建築組件製造業,,其他金屬、建築組件
瑋霖有限公司桃園廠,桃園市大園區竹圍里海方厝３２之２號,25.0994949,121.240128,紡織業,染整業,鐵板、鋼線、樹脂、染料、助劑,布匹染
國際置地股份有限公司,桃園市大園區竹圍里海方厝３２之２號１樓,25.0994949,121.240128,紡織業,其他紡織品製造業,紗,織布業
竹林化學科技股份有限公司,桃園市大園區竹圍里２鄰竹圍街５之２號１樓,25.1031418,121.244225,化學製品業,塗料、染料及顏料製造業,,塗料
永儲股份有限公司桃園廠二廠,桃園市大園區海口里田寮５之２０號,25.1074181,121.24710800000001,電子零組件業,未分類其他電子零組件製造業,,倉儲
良機實業股份有限公司桃園廠,桃園市蘆竹區海湖里海山路二段２９１號,25.10639,121.25715600000001,非金屬礦物製品業,玻璃纖維製造業,,玻璃纖維製品、塑膠容器
廣明實業股份有限公司,桃園市蘆竹區海湖里海山路二段２１１號,25.1040764,121.25886499999999,化學材料業,化學原材料製造業,,化學材料
美和紙布股份有限公司,桃園市蘆竹區海湖里海山路二段１４９號,25.10299,121.259026,紡織業,不織布業,,高效率空氣過濾不織布
鼎榮濾材科技有限公司桃園廠,桃園市蘆竹區海湖里海山路二段１４９之２號,25.1028728,121.259026,其他製造業,其他未分類製造業,,濾布、過濾材料
台灣耐力股份有限公司蘆竹廠,桃園市蘆竹區海湖里２鄰海山中街７號,25.106237399999998,121.258873,機械設備業,輸送機械設備製造業,,輸送設備
鵝牌興業有限公司桃園廠,桃園市蘆竹區海山路二段３９７號,25.1080914,121.25560800000001,金屬製品業,金屬建築組件製造業,,鋁門窗
鵝牌實業股份有限公司,桃園市蘆竹區海湖里海山路二段３９９號１樓,25.1082516,121.25549299999999,金屬製品業,未分類其他金屬製品製造業,,防盜氣密窗
高丞實業股份有限公司,桃園市蘆竹區海湖里海山東街４５號,25.1079044,121.25694299999999,紡織業,染整業,,印染整理
遠通氣密窗有限公司蘆竹廠,桃園市蘆竹區海湖里海山西路１之１號,25.108421300000003,121.254967,金屬製品業,金屬建築組件製造業,,金屬建築結構及組件
仲申砂心有限公司蘆竹廠,桃園市蘆竹區海湖里海山東街１５號,25.108060000000002,121.257278,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,砂心、小五金零件
麗嬰房股份有限公司桃園二廠,桃園市蘆竹區海湖里海山中街８號,25.105934100000002,121.260277,紡織業,紡織製成品製造業,,嬰童衣著類及服飾品
華膳空廚股份有限公司桃園廠,桃園市蘆竹區海湖里海山路二段１５６巷２２號,25.103994399999998,121.26094099999999,食品及飼品業,未分類其他食品製造業,,中餐（餐盒），西點
惠國電子有限公司二廠,桃園市蘆竹區海湖里海山中街１９號,25.1068954,121.259781,電腦電子及光學品業,其他電腦週邊設備製造業,,電腦週邊設備及零組件
立善志環保工程有限公司,桃園市蘆竹區海湖里海山東街１３巷２號,25.1088657,121.257248,非製造業,非製造業,,廢資源回收物
義鎧科技股份有限公司桃園二廠,桃園市蘆竹區海湖里海山中街５０號,25.106893499999998,121.260551,化學材料業,化學原材料製造業,,化學材料
翊昌股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山東街４１號１樓、２樓、３樓,25.1082745,121.259171,機械設備業,其他通用機械設備製造業,,通用機械加工
偉斯企業股份有限公司,桃園市蘆竹區海湖里海山中街５１之１號２樓,25.1071911,121.26037600000001,化學製品業,未分類其他化學製品製造業,,黏結劑
漢第實業股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山中街５１號１樓,25.1071911,121.26037600000001,其他運輸工具零件業,自行車零件製造業,,塑膠製品，自行車及其零件
日馳企業股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山中街５１號２樓、３樓、４樓、５樓、６樓、７樓、Ｂ１,25.1071911,121.26037600000001,其他運輸工具零件業,自行車零件製造業,,齒盤、前後變速器、變速把手
偉赫股份有限公司桃園廠,桃園市蘆竹區海湖里海山中街５１－１號（１樓、３樓）,25.1071911,121.26037600000001,金屬製品業,其他金屬加工處理業,,銦金屬加工
瞻航國際物流股份有限公司,桃園市大園區竹圍里航翔路５號３樓之４,25.0968323,121.254875,電子零組件業,半導體封裝及測試業,,電子零組件加工（ＩＣ）
海盜船科技股份有限公司,桃園市大園區竹圍里航翔路５號５樓之１、之２、之３、之４、之５、之６、之７、之８、之９、之１０,25.0968323,121.254875,電子零組件業,未分類其他電子零組件製造業,,電子零組件
裕隆行國際運通股份有限公司自由貿易港分公司,桃園市大園區竹圍里航翔路５號７樓之３,25.0968323,121.254875,電腦電子及光學品業,視聽電子產品製造業,,數位音樂播放器（ＭＰ３）、數位相機、監視器材
永昌工業社,桃園市蘆竹區海湖里海湖東路２３巷９號,25.1014729,121.261948,紡織業,針織布業,,針織布
環球水泥股份有限公司海湖石膏板廠,桃園市蘆竹區海湖里海山中街１８號,25.1068363,121.261581,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,石膏板
永儲股份有限公司桃園廠三廠,桃園市大園區海口里國際路三段９３２號,25.108923,121.249352,電子零組件業,未分類其他電子零組件製造業,,倉儲
明基材料股份有限公司海湖廠,桃園市蘆竹區海湖里中圳街１７巷１９弄１０號,25.1021557,121.26296200000002,電子零組件業,其他光電材料及元件製造業,,雕刻輪
威勝捲門企業有限公司,桃園市蘆竹區海湖里中圳街１７巷１７號,25.1028881,121.263054,機械設備業,其他金屬加工用機械設備製造業,,自動捲門專用零件
鑫舜股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山中街３２號,25.107601199999998,121.26178700000001,紡織業,染整業,,紗製造加工（印染整理）
智晟實業股份有限公司桃園廠,桃園市蘆竹區海湖里中圳街１７８號,25.108915300000003,121.26063500000001,紡織業,染整業,,布類染整，整理，樹脂加工
坤福電線電纜有限公司,桃園市蘆竹區海湖里中圳街１７巷１９弄１１號,25.1023083,121.26323700000002,電力設備業,電線及電纜製造業,,電線、電纜
正鑫工業有限公司,桃園市蘆竹區海湖里中圳街１７巷１８號,25.1034546,121.26331299999998,金屬製品業,未分類其他金屬製品製造業,,汽機車零件．機械零件．模具．五金等
創翌興業有限公司,桃園市蘆竹區海湖里中圳街１７巷１９弄７號,25.10264,121.263329,金屬製品業,其他金屬加工處理業,,矽鋼片
台灣朋和股份有限公司,桃園市蘆竹區海湖里中圳街１８０號,25.1092339,121.26037600000001,塑膠製品業,塑膠膜袋製造業,,ＯＥＭ空白中膠膜１８０ｍｍ、ＯＥＭ空白下膠膜９０ｍｍ、２０１８起司火腿蛋７０Ｍ、２０１８紐奧良風味鮮蔬烤雞７５Ｍ
台灣佑能工具股份有限公司,桃園市蘆竹區濱海里１４鄰中圳街１８０號,25.1092339,121.26037600000001,機械設備業,未分類其他專用機械設備製造業,,ＰＣＢ鑽頭
永潤食品股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山中街７１號,25.1078758,121.261772,食品及飼品業,未分類其他食品製造業,,餐盒食品，飯糰，手捲，壽司，糕點
東利瀝青股份有限公司,桃園市蘆竹區海湖里中圳街１２０之１號,25.106884,121.262474,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,瀝青、混凝土
金怡合企業股份有限公司桃園廠,桃園市蘆竹區海湖里中圳街１７巷１６號,25.103525199999996,121.263428,機械設備業,輸送機械設備製造業,,空橋設備、輸送帶設備
冠信模具股份有限公司,桃園市蘆竹區海湖里中圳街１７巷１５號,25.103132199999997,121.2635,金屬製品業,金屬模具製造業,,金屬手工具及模具，其他金屬製品，金屬加工用機械設備，其他專用機械設備，通用機械設備
權暐企業股份有限公司,桃園市蘆竹區海湖里海山中街２６號,25.1061077,121.26299999999999,汽車及零件業,汽車零件製造業,,其他金屬製品、其他機械、模具製造、汽車及其零件（鐵板沖壓成
智晟實業股份有限公司二廠,桃園市蘆竹區海湖里中圳街１８２號,25.10983,121.25988000000001,紡織業,染整業,,布類染整，整理，樹脂加工
三友塑膠泡棉有限公司,桃園市蘆竹區海湖里中圳街１７巷１３號,25.1032,121.263626,塑膠製品業,塑膠外殼及配件製造業,,塑膠製品、塑膠泡棉
富聯企業有限公司,桃園市蘆竹區海湖里海山東街４８５號,25.1037674,121.26813500000002,塑膠製品業,其他塑膠製品製造業,,塑膠容器
金佳興針織有限公司,桃園市蘆竹區坑口里７鄰後壁厝９４－６號,25.102067899999998,121.27001200000001,紡織業,針織布業,,胚布
耕亞企業有限公司,桃園市蘆竹區海湖里海湖東路２３９巷７號,25.1041527,121.26834099999999,金屬製品業,金屬表面處理業,鋁,鋁板
融忻精密實業有限公司,桃園市蘆竹區海湖里海湖東路３１５號１樓,25.104566600000002,121.270187,汽車及零件業,汽車零件製造業,,汽車零件
台灣默瑞建材股份有限公司,桃園市蘆竹區坑口里７鄰後壁厝９４－７號,25.101863899999998,121.269608,非金屬礦物製品業,水泥及混凝土製品製造業,,空心磚．混凝土（地）磚
和彩有限公司,桃園市蘆竹區坑口里海湖東路２９２巷４１號,25.10323,121.271133,紡織業,人造纖維梭織布業,,梭織布、水織布
正昌創新股份有限公司,桃園市蘆竹區坑口里海湖東路２９２巷４１號３樓,25.10323,121.271133,紡織業,人造纖維梭織布業,,紡織品買賣、製造
燦通企業股份有限公司,桃園市蘆竹區海湖里海湖東路２１２號,25.1020927,121.26837900000001,金屬製品業,金屬建築組件製造業,,防火鋼板門、金屬門窗
燦通企業股份有限公司二廠,桃園市蘆竹區海湖里海湖東路２１２號,25.1020927,121.26837900000001,金屬製品業,金屬建築組件製造業,,防火門
宇邦企業有限公司,桃園市蘆竹區海湖里海湖東路２３９巷９號,25.1043415,121.26818100000001,機械設備業,其他通用機械設備製造業,,機械製造
余東電機工業股份有限公司蘆竹廠,桃園市蘆竹區坑口里７鄰後壁厝９４之３號,25.1017933,121.27030900000001,電力設備業,其他電力設備及配備製造業,,電力機械器材、高低壓變壓器、電抗器、穩壓器
融忻精密實業有限公司二廠,桃園市蘆竹區海湖里海湖東路３１５之１號,25.10485,121.270187,汽車及零件業,汽車零件製造業,,汽車零件
銳煬油壓機械有限公司,桃園市蘆竹區坑口里７鄰後壁厝９４之５號,25.101587300000002,121.270233,機械設備業,其他金屬加工用機械設備製造業,,金屬加工用機械、專用生產機械、通用機械設備、其他機械
豐煬油壓機械有限公司,桃園市蘆竹區坑口里７鄰後壁厝９４之５號,25.101587300000002,121.270233,機械設備業,未分類其他專用機械設備製造業,,金屬加工用機械、專用生產機械、通用機械設備、其他機械
融忻企業社,桃園市蘆竹區海湖里海湖東路３４９之１及３１５之２號,25.1050758,121.270187,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,紙容器（餐盒）
鑫利工業有限公司,桃園市蘆竹區海湖里海湖東路２１０巷６號,25.1014843,121.26812,金屬製品業,其他金屬加工處理業,,傳動軸
帥斯家飾企業有限公司蘆竹廠,桃園市蘆竹區海湖里海湖東路２３９巷２１號,25.104936600000002,121.267693,家具業,木製家具製造業,,家具
豪紳纖維科技股份有限公司蘆竹廠,桃園市蘆竹區海湖里海湖東路２１０巷１２號,25.10151,121.266869,紡織業,紡織製成品製造業,纖維原料、紗、布,針織成衣、服飾品、其他紡織製品、測試儀器醫療布
泰鑽實業有限公司,桃園市蘆竹區海湖里海山東街４２１號,25.105047199999998,121.26671599999999,石油及煤製品業,石油及煤製品製造業,,乳化瀝青
新中宏橡膠科技股份有限公司,桃園市蘆竹區海湖里１鄰中圳街１８巷２０號,25.1048679,121.26649499999999,橡膠製品業,其他橡膠製品製造業,,其他橡膠製品（丁基再生膠）
亮德有限公司,桃園市蘆竹區坑口里後壁厝８８之１３號,25.1005611,121.27125500000001,家具業,其他非金屬家具製造業,,板材加工（非金屬家具）
優渥實木傢俱股份有限公司,桃園市蘆竹區坑口里後壁厝８８之１３號,25.1005611,121.27125500000001,家具業,木製家具製造業,,傢俱
台灣歐德傢俱股份有限公司蘆竹廠,桃園市蘆竹區坑口里後壁厝８８之１３號,25.1005611,121.27125500000001,家具業,其他非金屬家具製造業,,非金屬家具，金屬家具
騰德有限公司,桃園市蘆竹區坑口里後壁厝８８之１３號,25.1005611,121.27125500000001,家具業,木製家具製造業,,非金屬傢俱
勝楓興業有限公司,桃園市蘆竹區海湖里中圳街１８巷１８號,25.1047573,121.2663,金屬製品業,其他金屬加工處理業,,金屬加工處理
旭隆實業股份有限公司,桃園市蘆竹區海湖里海山東街４２１巷２５號,25.105764399999998,121.266975,汽車及零件業,汽車零件製造業,,汽車保桿
大洋塑膠工業股份有限公司桃園三廠,桃園市蘆竹區海湖里２１鄰海湖東路３７５號及海湖東路２３９巷６６號,25.106481600000002,121.26813500000002,化學材料業,塑膠原料製造業,,塑膠粒
振雁機械工程股份有限公司蘆竹廠,桃園市蘆竹區７鄰後壁厝８８之９號,25.1005478,121.271774,機械設備業,其他通用機械設備製造業,,通用機械設備、鍋爐等
原緯興業股份有限公司蘆竹廠,桃園市蘆竹區海湖里海山東街４１９號,25.105620000000002,121.266624,機械設備業,其他通用機械設備製造業,,機械零件
竹瑞企業社,桃園市蘆竹區坑口里７鄰後壁厝８８－１９號１樓,25.1003513,121.27163700000001,金屬製品業,未分類其他金屬製品製造業,,滾輪．傳動軸．花紋輪．油壓缸
建新理化廠股份有限公司蘆竹廠,桃園市蘆竹區海湖里海湖５１之１４號,25.1061344,121.26716599999999,紡織業,其他紡織品製造業,,植毛布（胚布底，不織布底），植毛紙
信翼企業有限公司蘆竹廠,桃園市蘆竹區海湖里海湖東路１７３巷１９號,25.1016884,121.26602199999999,金屬製品業,其他金屬加工處理業,鍍材、鋼材、鐵材,鍍鋅鋼捲
浤鎰股份有限公司,桃園市蘆竹區海湖里中圳街１８巷１２號,25.1044788,121.26581599999999,化學材料業,化學原材料製造業,,硫酸鋁
群寶科技股份有限公司海湖廠,桃園市蘆竹區海湖里海山東街３９８號,25.1053238,121.26608999999999,化學製品業,未分類其他化學製品製造業,,其他化學製藥
上特力股份有限公司蘆竹廠,桃園市蘆竹區海湖里中圳街１０號,25.1032047,121.26531999999999,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽
大洋塑膠工業股份有限公司桃園廠,桃園市蘆竹區海湖里２１鄰海湖東路３７５號,25.106475800000002,121.27186599999999,化學材料業,塑膠原料製造業,,塑膠粉、塑膠粒
大洋塑膠工業股份有限公司桃園二廠,桃園市蘆竹區海湖里２１鄰海湖東路３７５號,25.106475800000002,121.27186599999999,化學材料業,塑膠原料製造業,,水性ＰＵ樹脂
紀泰電線電纜股份有限公司,桃園市蘆竹區坑口里７鄰後壁厝８８之１５、之１６號,25.10122,121.273048,電力設備業,電線及電纜製造業,銅、ＰＶＣ料,電線、電纜製造
惠國電子有限公司,桃園市蘆竹區海湖里海山中街１３巷１６號,25.099453,121.270073,電腦電子及光學品業,其他電腦週邊設備製造業,,電腦週邊設備及零組件
義芳化學工業股份有限公司桃園廠,桃園市蘆竹區海湖里海湖東路３７７號,25.1065121,121.27193500000001,化學材料業,化學原材料製造業,,ＮＡＯＨ、ＨＣＬ、Ｈ２、ＣＬ２、ＫＯＨ、Ｋ２ＣＯ３、化學藥品
谷川林國際有限公司,桃園市蘆竹區坑口里後壁厝８８之１８號１樓,25.10013,121.27204099999999,家具業,木製家具製造業,,木製櫃
谷綠林股份有限公司蘆竹廠,桃園市蘆竹區坑口里後壁厝８８之１８號２樓,25.10013,121.27204099999999,家具業,木製家具製造業,,木製櫃
鑫威汽車工業股份有限公司,桃園市蘆竹區海湖里海湖東路１５１號,25.1016216,121.265518,汽車及零件業,車體製造業,,大客車車身打造、車輛配件維修
將溢機械工程有限公司蘆竹廠,桃園市蘆竹區坑口里７鄰後壁厝８８之１０號,25.1000061,121.271965,金屬製品業,鍋爐、金屬貯槽及壓力容器製造業,,金屬容器、鍋爐、機械設備
金昇昌工業股份有限公司,桃園市蘆竹區海湖里中圳街９號,25.1026974,121.26511399999998,基本金屬業,銅材軋延、擠型及伸線業,,銅線、銅條、銅錠
義鎧科技股份有限公司桃園廠,桃園市蘆竹區海湖里２１鄰海湖東路３７９號,25.106720000000003,121.271851,化學材料業,化學原材料製造業,,化學材料
濟緯實業股份有限公司,桃園市蘆竹區海湖里中圳街１６號,25.103603399999997,121.26483200000001,化學材料業,化學原材料製造業,,化工原料（ＮＡＯＵ、ＨＬ、ＫＯＨ）
協和興機械股份有限公司,桃園市蘆竹區海湖里中圳街１８巷９號,25.1046314,121.265045,金屬製品業,其他金屬加工處理業,,鋼板組裝、機架焊接
富正機械有限公司,桃園市蘆竹區海湖里中圳街１８巷９號１樓,25.1046314,121.265045,機械設備業,其他通用機械設備製造業,,鋼板組裝、機架焊接
郡政科技有限公司,桃園市蘆竹區海湖里海山東街３９３號,25.1059914,121.265656,基本金屬業,銅材軋延、擠型及伸線業,,銅條
泰運針織有限公司,桃園市蘆竹區海湖里中圳街１８巷５號１樓,25.1042538,121.26473200000001,紡織業,其他紡織品製造業,,針織布、織布
五福氣體有限公司,桃園市蘆竹區坑口里１０鄰後壁厝９５之３號,25.1006527,121.26554099999998,化學材料業,化學原材料製造業,,乙炔
億來製網股份有限公司,桃園市蘆竹區海湖里海山東街４１３號,25.1062641,121.2658,機械設備業,其他通用機械設備製造業,,鋼網
連甸股份有限公司桃園廠,桃園市蘆竹區坑口里後壁厝９５之２號,25.1002235,121.26570900000002,塑膠製品業,其他塑膠製品製造業,,園藝灑水器
鎮邦企業有限公司,桃園市蘆竹區海湖里中圳街１８巷１號,25.104129999999998,121.264473,金屬製品業,金屬模具製造業,,鋼材加工、模具、機械零件、金屬加工用、機械、專用生產機械
安泰紙器股份有限公司蘆竹廠,桃園市蘆竹區海湖里中圳街１７巷１號,25.103578600000002,121.26423600000001,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,瓦楞紙板、平板,紙容器
豐溢機械有限公司蘆竹廠,桃園市蘆竹區海湖里中圳街１８巷７弄２號,25.1051846,121.264626,機械設備業,其他通用機械設備製造業,切削刀具、滑道油,機械零件加工
銓閎有限公司蘆竹廠,桃園市蘆竹區坑口里後壁厝８８之７號,25.09937,121.272552,家具業,其他非金屬家具製造業,,１０７年無生產
立貝鈦科技股份有限公司,桃園市蘆竹區海湖里中圳街１９號,25.1038952,121.264168,機械設備業,其他金屬加工用機械設備製造業,,金屬加工用機械處工
順鈦實業有限公司蘆竹廠,桃園市蘆竹區海湖里中圳街２１號,25.1038952,121.264168,金屬製品業,金屬鍛造業,,汽機車零件，六角螺帽，特殊鍛品
鈺昇五金有限公司,桃園市蘆竹區海湖里海山東街４１１號,25.10666,121.26548000000001,機械設備業,其他通用機械設備製造業,,廢鐵、機械設備底座零件
鈺欣五金有限公司蘆竹廠,桃園市蘆竹區海湖里海山東街４１１號,25.10666,121.26548000000001,基本金屬業,未分類其他基本金屬製造業,,廢五金
安勛有限公司,桃園市蘆竹區坑口里南山北路二段２１９巷１號,25.100668,121.274124,其他製造業,玩具及遊戲機製造業,,益智玩具製造組裝
泰鎰鑄造工業股份有限公司海湖廠,桃園市蘆竹區海湖里中圳街１８巷７弄８號,25.1053352,121.26442,機械設備業,紡織、成衣及皮革生產用機械設備製造業,,紡織機械零件及其它機械鑄件之鑄造
冠順科技有限公司,桃園市蘆竹區坑口里三德街１２８號,25.0983658,121.270729,金屬製品業,其他金屬加工處理業,,金屬加工處理
邦帝科技實業有限公司,桃園市蘆竹區坑口里後壁厝８８之８號,25.099041,121.27249099999999,化學材料業,化學原材料製造業,,二氧化碳
翔冠企業有限公司蘆竹廠,桃園市蘆竹區海湖里中圳街３０號,25.104715300000002,121.264046,機械設備業,其他金屬加工用機械設備製造業,,擠型機配件加工
協誠工業股份有限公司,桃園市蘆竹區坑子口段海湖小段６４之２２、６４之４５７、６４之４５８、６４之２３８５地號,25.105958899999997,121.264496,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,瀝青，混凝土
陞佳科技股份有限公司,桃園市蘆竹區海湖里中圳街１７巷８號,25.1036873,121.2637,化學材料業,塑膠原料製造業,,未列名塑膠製品１８４１０４３聚酯粉末、１８４１０４６尼龍粉末
利龍工業有限公司,桃園市蘆竹區海湖里中圳街１８巷７弄３３號,25.1051483,121.264046,基本金屬業,鋼鐵鑄造業,,鋼鐵、銑品
欣昌塑膠股份有限公司,桃園市蘆竹區海湖里２０鄰海湖北路３６號,25.1080513,121.272247,塑膠製品業,其他塑膠製品製造業,,工業用保利龍
文來金屬工業股份有限公司桃園廠,桃園市蘆竹區坑口里南山北路二段２９０號（含２９２號）,25.1023216,121.2753,金屬製品業,其他金屬加工處理業,,矽鋼片、進出口買賣裁剪
振益油漆工程有限公司,桃園市蘆竹區坑口里南山北路二段２０６號,25.1005859,121.274658,化學製品業,塗料、染料及顏料製造業,,其他機能塗料
