FactoryName,Addr,lat,lng,MiddleIndustry,DetailIndustry,Material,ProductName
章晟企業有限公司,高雄市阿蓮區中路里中路１６３號,22.8969612,120.28901699999999,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽
卸福企業社,高雄市阿蓮區中路里中路７３之４號,22.8903675,120.293449,汽車及零件業,汽車零件製造業,,汽車零件，機車及其零件
信興機械工程股份有限公司,高雄市阿蓮區中路里中路７７之１２號,22.8903675,120.293449,金屬製品業,鍋爐、金屬貯槽及壓力容器製造業,,金屬容器
雙聖興業有限公司,高雄市阿蓮區中路里中路９號,22.890376999999997,120.294922,金屬製品業,未分類其他金屬製品製造業,,電器零件：麥克風插座及插頭、銅管
宏昱興企業有限公司,高雄市阿蓮區中路里中路９之６６號,22.890376999999997,120.294922,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽
永翔企業社,高雄市阿蓮區中路里中路９之１８號,22.890007,120.29484599999999,機械設備業,其他金屬加工用機械設備製造業,,機械設備加工製造
詠勝昌股份有限公司阿蓮廠,高雄市阿蓮區中路里中路９之１號,22.890007,120.29484599999999,汽車及零件業,汽車零件製造業,,汽機車零件（矽膠變壓線）、高壓線、電木棒
合宏興業股份有限公司,高雄市阿蓮區中路里中路９之２２號,22.890007,120.29484599999999,電力設備業,配線器材製造業,,防爆金屬管件
品葉股份有限公司,高雄市阿蓮區中路里中路９之５０號,22.890007,120.29484599999999,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽
佳聖企業社,高雄市阿蓮區中路１之３０號,22.8942032,120.300491,汽車及零件業,汽車零件製造業,,點火斷續器
晉弘強化塑膠企業行,高雄市阿蓮區中路里中路２９５－１０號,22.897447600000003,120.301224,塑膠製品業,其他塑膠製品製造業,,ＦＲＰ桶
侑城股份有限公司,高雄市阿蓮區中路里中路７４之１５號,22.888198899999995,120.29308300000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
聯豐生物科技股份有限公司,高雄市阿蓮區中路７４之５號,22.8881836,120.29338100000001,食品及飼品業,動物飼品製造業,黃豆,動物飼料發酵豆粉
尚展螺絲企業有限公司二廠,高雄市阿蓮區中路里中路１４８之３９號,22.8946819,120.3013,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
高林農貿股份有限公司湖內廠,高雄市湖內區環球路７３６之１號,22.8813381,120.250755,食品及飼品業,調味品製造業,,其他食品
誼晟生物科技股份有限公司,高雄市湖內區中山路一段１５０號,22.8803272,120.250648,食品及飼品業,動物飼品製造業,,礦物精、維生素、優多益
承昌鎢鋼製品有限公司高雄廠,高雄市湖內區民生街１２５之３號,22.8786049,120.24861100000001,金屬製品業,未分類其他金屬製品製造業,,其他金屬
亨剛精密工業有限公司湖內廠,高雄市湖內區民生街１２７號,22.8785954,120.248566,金屬製品業,其他金屬加工處理業,,鋁板裁剪
盈騰有限公司,高雄市湖內區湖東里民生街２１６號１樓,22.878458,120.24717700000001,食品及飼品業,未分類其他食品製造業,,洋蔥
鈦佳材料有限公司,高雄市湖內區民生街１３１－１號,22.8782177,120.248993,電子零組件業,其他光電材料及元件製造業,,壓合機買賣，光學膠加工
冠真企業有限公司,高雄市湖內區民生街１３１之３號,22.8782,120.24865700000001,食品及飼品業,製茶業,,綠茶粉
久隆食品廠,高雄市湖內區民生街１３１之２號,22.8782024,120.248772,食品及飼品業,未分類其他食品製造業,,冷凍蛋餅皮
國信食品股份有限公司高雄廠,高雄市湖內區大湖里中山路一段４４７巷２號,22.884462399999997,120.244408,食品及飼品業,乳品製造業,,發酵乳（乳酸菌飲料）、調味乳
聯富紙器股份有限公司湖內廠,高雄市湖內區湖內里民生街１３５號,22.8781776,120.2481,紙漿、紙及紙製品業,瓦楞紙板及紙容器製造業,,加工紙、紙容器
圭信企業股份有限公司,高雄市湖內區大湖里中山路一段２７８號,22.8859062,120.245438,金屬製品業,金屬熱處理業,,廢鋅、鋁錠、廢鐵、廢銅、不銹鋼
東源紙業股份有限公司湖內廠,高雄市湖內區湖內里民生街１３３號,22.87779,120.24819199999999,紙漿、紙及紙製品業,紙板製造業,,加工紙、紙容器
詮鑫工業股份有限公司,高雄市湖內區民生街１３３－１號,22.8777885,120.24819199999999,其他運輸工具零件業,機車零件製造業,,機車零件加工
台灣通力電梯股份有限公司高雄廠,高雄市湖內區民生街１２５之１號,22.877660000000002,120.24933600000001,機械設備業,其他通用機械設備製造業,,電梯
台灣立川實業股份有限公司高雄分廠,高雄市湖內區中山路一段２８７號,22.88661,120.24481200000001,金屬製品業,金屬彈簧及線製品製造業,鐵材,釘書針（建築裝潢用）
長輝事業股份有限公司,高雄市湖內區湖內里中山路一段１１０號,22.877924,120.251915,食品及飼品業,動植物油脂製造業,,黃豆粉、高蛋白豆粉、黃豆原油、精製大豆沙拉油
恩典工業有限公司,高雄市路竹區環球路６２３巷８、１０號,22.880570000000002,120.25438700000001,機械設備業,其他通用機械設備製造業,,機械設備加工
台灣立川實業股份有限公司高雄廠,高雄市湖內區湖內里中山路一段２８９號,22.8869286,120.24472,金屬製品業,金屬彈簧及線製品製造業,鐵線、膠水、鋼線、工業用釘,封箱針，木工針，釘書針，不銹鋼釘
耀上有限公司路竹廠,高雄市路竹區甲南里環球路６１６號,22.882598899999998,120.255692,金屬製品業,螺絲、螺帽及鉚釘製造業,,壁虎管、壁虎塞子
盛詮工業股份有限公司,高雄市湖內區湖東里中山路一段８３號,22.8759155,120.250648,金屬製品業,金屬模具製造業,,模具
盛詰科技股份有限公司,高雄市湖內區湖東里中山路一段９３巷５８號,22.8759,120.25095400000001,金屬製品業,金屬模具製造業,,其他模具
昌奕塑膠實業有限公司,高雄市湖內區中山路一段８１號,22.87572,120.2507,塑膠製品業,塑膠膜袋製造業,,ＰＥ袋
穎達企業社,高雄市湖內區大湖里民族街３巷１３號,22.8870659,120.24205800000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲，螺帽加工
盛發企業工廠,高雄市路竹區甲南里環球路６０１號,22.88091,120.2568,其他製造業,其他未分類製造業,,人造木炭
興河實業社,高雄市湖內區大湖里民族街３巷６弄８號,22.8874474,120.24218799999998,其他運輸工具零件業,自行車零件製造業,,自行車及其零件
梅子工場有限公司,高雄市湖內區中山路一段９１巷３８弄１６號,22.8752632,120.25163300000001,食品及飼品業,未分類其他食品製造業,,珍珠粉圓
冠汯企業有限公司,高雄市路竹區環球路４５５號,22.880249,120.263893,汽車及零件業,車體製造業,,車體製造
宇順車業有限公司,高雄市路竹區環球路４５７號,22.880110000000002,120.26383200000001,汽車及零件業,車體製造業,,車體製造
環球水泥股份有限公司大湖石膏板廠,高雄市路竹區環球路４６１之２號,22.880879999999998,120.25918600000001,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,石膏板
利永環球科技股份有限公司高雄路竹電子廠,高雄市路竹區環球路４６１號,22.880879999999998,120.25918600000001,電子零組件業,未分類其他電子零組件製造業,,超薄型壓力感測元件等
環球水泥股份有限公司大湖預拌混凝土場,高雄市路竹區甲南里環球路４６１之１號,22.880879999999998,120.25918600000001,非金屬礦物製品業,預拌混凝土製造業,,預拌混凝土
金鉤有限公司,高雄市路竹區甲南里環球路４６１之１１號,22.87755,120.25827,金屬製品業,螺絲、螺帽及鉚釘製造業,,鑄件
油機工業股份有限公司新園廠,高雄市路竹區環球路９２號,22.87956,120.27571100000002,機械設備業,金屬切削工具機製造業,,立式ＣＮＣ車床、臥式ＣＮＣ車床
峻峯企業社,高雄市路竹區甲北里環球路２４２之１號,22.880245199999997,120.27356699999999,金屬製品業,金屬模具製造業,,沖具加工
雙㠦企業有限公司,高雄市路竹區甲北里環球路１５０巷３５１號,22.8869514,120.274406,機械設備業,其他通用機械設備製造業,,五金零件
順和實業社,高雄市路竹區甲北里環球路１５０巷２５１弄１１９號,22.8846188,120.27215600000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽加工
順曜企業社,高雄市路竹區甲北里環球路２０１之１０號,22.878995899999996,120.27303300000001,金屬製品業,金屬刀具及手工具製造業,,金屬手工具及模具
震南鐵線股份有限公司新園廠,高雄市路竹區環球路５６、５８、６０、６２、６６號,22.8793774,120.2929,基本金屬業,鋼鐵伸線業,,螺絲、鐵線
慈陽科技工業股份有限公司,高雄市路竹區竹園里環球路６８號,22.879751199999998,120.291183,化學材料業,化學原材料製造業,,氧化鋅．再製鋅錠
萬燦機械有限公司,高雄市路竹區竹園里新生路３３４巷７１號,22.8775921,120.295837,金屬製品業,螺絲、螺帽及鉚釘製造業,,不鏽鋼螺絲
重懋機械有限公司,高雄市阿蓮區中路里中路７２之５號,22.888208399999996,120.29503600000001,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品
鈜信興業有限公司,高雄市路竹區新生路３３４巷７７號,22.8768425,120.296043,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
尚文企業有限公司,高雄市阿蓮區中路里１之１６號,22.8883953,120.29583000000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽
博航企業社,高雄市路竹區竹園里新生路３３４巷８２號,22.8764744,120.295906,金屬製品業,其他金屬加工處理業,,不銹鋼管、不銹鋼套管
英鈿工業股份有限公司,高雄市路竹區環球路２８號,22.877946899999998,120.298576,金屬製品業,螺絲、螺帽及鉚釘製造業,,其他金屬製品，汽車零件
大豪模具企業社,高雄市路竹區新生路３３４巷１６８號,22.87643,120.297836,金屬製品業,金屬模具製造業,碳化鎢鋼,模具
中天農業科技股份有限公司,高雄市路竹區環球路２７－１號,22.8769188,120.298805,機械設備業,其他通用機械設備製造業,,機械零件
詠勝昌股份有限公司阿蓮二廠,高雄市阿蓮區中路里中路９－１號,22.8891544,120.297592,汽車及零件業,汽車零件製造業,,汽機車零件（矽膠變壓線）、高壓線、電木棒
鋐誠模具有限公司,高雄市路竹區竹園里新生路１９４巷８０號,22.874607100000002,120.293777,金屬製品業,金屬模具製造業,,其他機械
農生企業股份有限公司路竹廠,高雄市路竹區竹園里環球路２１號及３１巷８１弄１１號,22.8777313,120.299828,食品及飼品業,動物飼品製造業,,動物飼料
台力橡膠股份有限公司一廠,高雄市阿蓮區石安里石安２３０之６７、６８號,22.8838348,120.31235500000001,橡膠製品業,工業用橡膠製品製造業,,黏鋁橡膠華司、黏鐵橡膠華司
奇樺科技股份有限公司分廠,高雄市阿蓮區港後里崙頂５０之４８號,22.880256699999997,120.31197399999999,橡膠製品業,工業用橡膠製品製造業,,橡膠華司
台北氧氣股份有限公司高雄廠,高雄市阿蓮區港後里崙頂６４號,22.8778324,120.30824299999999,化學材料業,化學原材料製造業,,液氧、液氮、液氬、氫氣等
鏜安企業有限公司,高雄市阿蓮區中路里中路１之２２號,22.8843861,120.302551,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲，螺帽，鉚釘
嘉立樺木業有限公司,高雄市阿蓮區石安里石安２２９之２６號,22.88756,120.308342,木竹製品製造業,製材業,,木製材
富弘木業有限公司,高雄市阿蓮區港後里崙頂２２－１６號,22.882228899999998,120.313286,木竹製品製造業,合板及組合木材製造業,,合板貼面
見華實業股份有限公司,高雄市阿蓮區港後里崙頂路２２之１號,22.8805923,120.31299999999999,機械設備業,流體傳動設備製造業,,攻牙機等
見華實業股份有限公司一廠,高雄市阿蓮區港後里崙頂２７之１８號,22.880291,120.31294299999999,機械設備業,金屬切削工具機製造業,,攻牙機等
侑耕企業社,高雄市阿蓮區港後里崙頂７０之２１號,22.8785477,120.31208799999999,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
見華實業股份有限公司二廠,高雄市阿蓮區崙頂路２２－５、２２－６號,22.880674399999997,120.31352199999999,機械設備業,金屬切削工具機製造業,,攻牙機等
台力橡膠股份有限公司分廠,高雄市阿蓮區石安里石安２３０之５２號,22.8866234,120.31208000000001,橡膠製品業,工業用橡膠製品製造業,,橡膠製品
紘明企業社,高雄市阿蓮區港後里崙頂２２之１２號,22.881773000000003,120.31383500000001,機械設備業,其他通用機械設備製造業,鋼板,機械零組件
欣鑫砂石行,高雄市路竹區環球路６巷６號,22.8783054,120.30308500000001,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,非金屬礦物製品製造業（土砂石加工處理），建材批發業，建材零售
見華實業股份有限公司三廠,高雄市阿蓮區港後里崙頂路２２－７號,22.8807411,120.3138,機械設備業,金屬切削工具機製造業,,攻牙機等
友宏有限公司,高雄市阿蓮區港後里崙頂１－１０號２樓,22.879279999999998,120.313126,食品及飼品業,屠宰業,,雞肉、其他禽肉
順寶螺絲股份有限公司阿蓮廠,高雄市阿蓮區港後里崙頂１之１１號,22.879279999999998,120.313126,金屬製品業,金屬模具製造業,,緞造模具
典宏企業社,高雄市阿蓮區石安里石安２２９之８號,22.888545999999998,120.305458,機械設備業,其他通用機械設備製造業,,通用機械設備零組件
家頂工程有限公司,高雄市阿蓮區港後里崙頂路６４－１、６４－２號,22.8756638,120.308495,金屬製品業,金屬建築組件製造業,,組合屋
業永實業有限公司,高雄市阿蓮區崙頂１－１號１樓,22.8798046,120.315491,食品及飼品業,蔬果加工及保藏業,,作物採收後處理
芬多國際有限公司,高雄市阿蓮區石安里石安２３０－２８號,22.888235100000003,120.3135,化學製品業,未分類其他化學製品製造業,,香精油
威宏商行,高雄市湖內區湖內里民族街５０１巷４３之１號,22.87023,120.23310900000001,食品及飼品業,動物飼品製造業,,動物飼料
梅子工場有限公司二廠,高雄市湖內區民族街５０１巷８之１號,22.8704224,120.232941,食品及飼品業,未分類其他食品製造業,,珍珠粉圓
廣生企業有限公司,高雄市路竹區竹滬里華光路２巷２８號,22.867683399999997,120.2368,塑膠製品業,塑膠皮、板及管材製造業,,塑膠製品
勝上實業有限公司,高雄市湖內區湖內里民族街３５５號,22.8741531,120.23298600000001,木竹製品製造業,其他木竹製品製造業,,木竹製品，非金屬家具
遠達機械股份有限公司,高雄市湖內區湖內里民族街６００之３號,22.874115,120.232231,機械設備業,其他金屬加工用機械設備製造業,,機械零件
昇隆企業社,高雄市路竹區華山路４巷２１號,22.863429999999997,120.228027,金屬製品業,金屬模具製造業,,沖具
上冠品有限公司路竹廠,高雄市路竹區中山路８８巷３６號,22.8714943,120.25128899999999,基本金屬業,鋼鐵軋延及擠型業,,線材
順寶螺絲股份有限公司路竹廠,高雄市路竹區中山路８８巷３２號,22.871648800000003,120.25177,金屬製品業,金屬模具製造業,,特殊螺絲加工、模具
鼎宇金屬有限公司,高雄市路竹區中山路８８巷３９號,22.8709087,120.25237299999999,金屬製品業,其他金屬加工處理業,,廢鋁料
桐和興實業有限公司,高雄市路竹區中山路８８巷３５號,22.8710461,120.252747,金屬製品業,螺絲、螺帽及鉚釘製造業,,其他金屬製品
興盛工業有限公司,高雄市路竹區竹西里中山路１７０巷９號,22.8696365,120.253441,金屬製品業,金屬模具製造業,,沖床
春銘實業股份有限公司,高雄市路竹區中山路８８巷３３號,22.87112,120.253014,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽
文昶精密企業社,高雄市路竹區竹西里聖母街１６１號,22.8652,120.251953,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲加工
元穗木材行,高雄市路竹區國昌路１８９巷２８３號,22.86448,120.246376,木竹製品製造業,其他木竹製品製造業,,木架
光盛工業有限公司,高雄市路竹區中山路８８巷１８號,22.872003600000003,120.253029,金屬製品業,金屬表面處理業,,金屬製品、表面處理
鴻陽開發有限公司,高雄市路竹區中山路８８巷２３號,22.8713074,120.253571,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽
盛穎精密股份有限公司路竹廠,高雄市路竹區竹西里中山路８８巷１９號,22.8714218,120.2539,金屬製品業,金屬熱處理業,,螺絲滲碳加工
信億企業社,高雄市路竹區中山路２巷６３號,22.873441699999997,120.252068,塑膠製品業,塑膠膜袋製造業,,塑膠袋
展昇精機股份有限公司,高雄市路竹區中山路２巷５９號,22.87347,120.252205,金屬製品業,金屬刀具及手工具製造業,,套筒、螺帽
誌加實業有限公司路竹廠,高雄市路竹區中山路１３６號,22.87034,120.25457,化學材料業,化學原材料製造業,,壓克力
立慶汽車企業有限公司,高雄市路竹區竹西里中山路２巷５１號,22.8736229,120.2527,汽車及零件業,汽車零件製造業,,汽車零件
中嘉樹脂化學工業股份有限公司,高雄市路竹區竹西里中山路６號,22.8736057,120.25303600000001,化學製品業,未分類其他化學製品製造業,,接著劑
合豐工廠股份有限公司,高雄市路竹區竹西里中山路１０號,22.8736057,120.25303600000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
將嘉實業有限公司,高雄市湖內區湖內里中山路一段２９巷９、１１號,22.874315300000003,120.25230400000001,食品及飼品業,動物飼品製造業,,虱目魚料、鰻魚料、尼羅魚料
信義精密有限公司,高雄市路竹區竹西里聖母街８０之１號,22.8652077,120.25426499999999,金屬製品業,金屬模具製造業,,金屬手工具及模具
日之昇鍋爐股份有限公司,高雄市路竹區文北里國昌路１８９巷２６３弄１２號,22.8626,120.24783300000001,金屬製品業,鍋爐、金屬貯槽及壓力容器製造業,,鍋、爐
耀宏實業股份有限公司,高雄市路竹區竹東里中山路３６９號,22.870452899999997,120.255684,金屬製品業,未分類其他金屬製品製造業,,配管工程
天益興業有限公司,高雄市路竹區竹東里中山路３６７號,22.8705444,120.255669,機械設備業,輸送機械設備製造業,,推高機修配、買賣、出租
長宏工廠股份有限公司,高雄市路竹區竹東里中山路３０３之１號,22.87185,120.255173,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
築陽企業社,高雄市路竹區竹東里中山路３０３之２號,22.87185,120.255173,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
元成興精密股份有限公司,高雄市路竹區中山路２５７號,22.8722,120.255035,金屬製品業,金屬模具製造業,,金屬手工具及模具
川宗鋼鐵企業股份有限公司,高雄市路竹區竹東里中山路３１３號,22.8713036,120.255508,金屬製品業,未分類其他金屬製品製造業,,螺絲、螺帽、角鐵鋼筋、圓鐵、平鐵、方鐵
台灣華爾卡國際股份有限公司,高雄市路竹區竹東里中山路３７９之１號,22.869934100000002,120.255959,金屬製品業,鍋爐、金屬貯槽及壓力容器製造業,,合成樹脂、桶槽及非石綿合成纖維墊料板等密封止洩材
台灣華爾卡工業股份有限公司,高雄市路竹區竹東里中山路３７９號,22.869934100000002,120.255959,非金屬礦物製品業,未分類其他非金屬礦物製品製造業,,人力派遣、租金收入、半金屬襯墊
保證責任高雄市梓官聯合社區合作農場,高雄市路竹區中山路３３７巷１號,22.871017499999997,120.255707,食品及飼品業,蔬果加工及保藏業,,蔬果
路竹宗益有限公司,高雄市路竹區國昌路１８９巷２６３弄５０號,22.862232199999998,120.247032,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽
臺鍍科技股份有限公司高雄廠,高雄市路竹區竹東里中山路２５９號,22.8721123,120.25534099999999,金屬製品業,金屬表面處理業,,熱浸鍍鋅鋼結構物
衆偉精密有限公司,高雄市路竹區中山路２５３巷２號,22.8722973,120.255241,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲．五金零件
添恭企業有限公司,高雄市路竹區國昌路１８９巷２６３弄１０３號,22.8624382,120.24620800000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺帽
一條龍精密機械有限公司,高雄市路竹區中山路３３７巷３號,22.8712387,120.25579099999999,機械設備業,其他金屬加工用機械設備製造業,,ＣＮＳ機械維修加工
聯華製藥廠股份有限公司,高雄市路竹區竹東里中山路３８３號,22.869501100000004,120.2563,藥品及醫用化學品業,西藥製造業,,動物藥品（粉劑、液劑）、散劑、補助飼料、清毒藥劑、口服液劑
明坤企業有限公司,高雄市路竹區文北里國昌路１８９巷２６３弄１０１號,22.8622952,120.24591799999999,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽
龍騰工業有限公司,高雄市路竹區竹東里中山路２５３巷５號,22.872571899999997,120.25536299999999,金屬製品業,其他金屬容器製造業,,金屬容器
福銨有限公司,高雄市路竹區中山路２５３巷６、８號,22.872324,120.25556200000001,食品及飼品業,肉類其他加工及保藏業,,肉品批發
奇美食品股份有限公司湖內廠,高雄市湖內區公館里中山路二段５１號,22.87506,120.253128,食品及飼品業,膳食及菜餚製造業,,冷凍調理食品
柏罕科技企業有限公司,高雄市路竹區中山路２５３巷１２號,22.8723621,120.255829,金屬製品業,其他金屬加工處理業,,鋼條．沖棒
沃瑞爾科技股份有限公司,高雄市路竹區中山路３８１－１號,22.870151500000002,120.25666000000001,家具業,金屬家具製造業,,滑軌
啟照企業股份有限公司,高雄市路竹區竹西里中山路２３６號,22.8658867,120.256027,食品及飼品業,未分類其他食品製造業,,冷凍蔬菜、冷凍水果及冷凍收入
鉅登彈簧有限公司,高雄市路竹區中山路２５３巷１１號,22.8726063,120.255775,金屬製品業,金屬彈簧及線製品製造業,,其他金屬製品
悅宏企業社,高雄市路竹區中山路２５３巷１３號,22.87262,120.255905,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲打頭加工
益德工程開發有限公司,高雄市路竹區中山路２５３巷１８號,22.872394600000003,120.25605,金屬製品業,螺絲、螺帽及鉚釘製造業,,不銹鋼螺絲加工
金萬誠有限公司,高雄市路竹區竹東里大仁路８８７號,22.8734169,120.255524,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品
福記冷凍食品股份有限公司,高雄市路竹區竹西里中山路２６８號,22.865537600000003,120.25634,食品及飼品業,未分類其他食品製造業,,蛋品加工冷藏
協建木業有限公司,高雄市路竹區社西里大仁路８８３巷６號,22.8726,120.25643899999999,木竹製品製造業,其他木竹製品製造業,原木,木材製品
昇元鋁業有限公司,高雄市路竹區社西里大仁路８８３巷１５號,22.871841399999997,120.256844,基本金屬業,鍊鋁業,,鋁錠
隆峻企業有限公司,高雄市路竹區社西里信義路２９３巷６號,22.8697033,120.2649,機械設備業,機械傳動設備製造業,,輥輪加工
冠男精密實業有限公司路竹廠,高雄市路竹區社西里大仁路６２３巷１１１號,22.870561600000002,120.2641,機械設備業,未分類其他專用機械設備製造業,,其他金屬製品（機械五金零件）
聖謙有限公司,高雄市路竹區信義路２９３巷２號,22.8695965,120.26511399999998,金屬製品業,未分類其他金屬製品製造業,,沖棒
宏穎企業股份有限公司第三廠,高雄市路竹區社西里大仁路６２３巷１１３號,22.870573,120.26423600000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲
東弘機械股份有限公司三廠,高雄市路竹區大仁路６２３巷１１５號,22.8705845,120.264381,機械設備業,未分類其他專用機械設備製造業,,專用生產機械
瀚克寶寶股份有限公司,高雄市路竹區信義路２８５號,22.8687611,120.265373,食品及飼品業,未分類其他食品製造業,,冷凍副食品
協利螺絲工廠,高雄市路竹區信義路１４４號,22.8692856,120.26623500000001,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽
冠宗企業有限公司路竹廠,高雄市路竹區甲南里大仁路５６１號,22.87161,120.26487,其他製造業,其他未分類製造業,,冰
同峰模具有限公司,高雄市路竹區甲南里大仁路７２１號,22.87161,120.26487,金屬製品業,金屬模具製造業,,模具
東文企業社,高雄市路竹區社西里大仁路６０７之３０號,22.8720245,120.26355,金屬製品業,螺絲、螺帽及鉚釘製造業,,防鬆螺帽、（全金屬、非全金屬）
順寶螺絲股份有限公司,高雄市路竹區社西里大社路２２４之１號,22.86629,120.265289,金屬製品業,金屬模具製造業,,特殊螺絲加工、模具
佳埼鋼品有限公司,高雄市路竹區大仁路７１９號,22.871938699999998,120.26132199999999,基本金屬業,鋼鐵冶鍊業,,鋼鐵
高雄市路竹區農會碾米工廠,高雄市路竹區社西里大仁路７１７號,22.871938699999998,120.26132199999999,食品及飼品業,碾榖業,,白米、糙米
展盛鋁業股份有限公司路竹廠,高雄市路竹區甲南里大仁路５４５號,22.8718,120.265732,基本金屬業,鋁材軋延、擠型及伸線業,,其他金屬結構、其他鋁製品
永煒鋼鐵股份有限公司高雄廠,高雄市路竹區社西里大仁路７２５號,22.8715458,120.26029199999999,金屬製品業,金屬建築組件製造業,,鍍鋅鋼捲
泓惠實業股份有限公司,高雄市路竹區甲南里大仁路５２０巷７之１號,22.8716545,120.26673100000001,化學材料業,肥料及氮化合物製造業,,有機肥料
中科鋼鐵股份有限公司路竹廠,高雄市路竹區社西里大仁路７９１號,22.87208,120.25988799999999,金屬製品業,其他金屬加工處理業,,鐵線／鐵線加工
欣瓏實業股份有限公司,高雄市路竹區大仁路５８４之２０號,22.8733425,120.260391,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽
臺灣水泥股份有限公司高雄水泥製品廠路竹分廠,高雄市路竹區社西里大仁路８０９號,22.8725548,120.25920900000001,非金屬礦物製品業,預拌混凝土製造業,,預拌混凝土
穎東工業股份有限公司,高雄市路竹區社西里大仁路８１１號,22.87315,120.25853700000002,金屬製品業,螺絲、螺帽及鉚釘製造業,,螺絲、螺帽、手工具、精密工具
成美商標織造股份有限公司,高雄市路竹區社西里大仁路８８３巷９號,22.872139,120.256996,紡織業,其他紡織品製造業,,商標印織
銡豐鋁業股份有限公司,高雄市路竹區社西里大仁路８５７號,22.8729687,120.25741599999999,基本金屬業,鋁材軋延、擠型及伸線業,,鋁屑加工、鋁錠加工、鋁合金棒鋁廢料加工
寬原實業股份有限公司,高雄市路竹區甲南里大仁路６２２之１號,22.87377,120.25788899999999,化學材料業,塑膠原料製造業,,各級聚苯乙烯（發泡性聚苯乙烯）
和宏鋼鐵廠股份有限公司,高雄市路竹區甲南里大仁路６２２號,22.87377,120.25788899999999,基本金屬業,鋼鐵軋延及擠型業,,圓鐵、扁鐵、角鐵、螺絲（帽）
譽盛粉末有限公司,高雄市路竹區社西里大仁路８５９號,22.8730755,120.25695,其他製造業,其他未分類製造業,樹皮,人造木炭
