FactoryName,Addr,lat,lng,MiddleIndustry,DetailIndustry,Material,ProductName
聯昇測溫器有限公司,新北市三重區重新路五段６３９號４樓,25.0434074,121.4668,電腦電子及光學品業,量測、導航及控制設備製造業,補償導線、熱電偶開關、接頭,感溫棒、浮球開關
麥斯實業股份有限公司,新北市三重區重新路五段６３９號７樓,25.0434074,121.4668,電力設備業,電池製造業,電子零件，外殼、五金,電源供應器，充電器
睿森生物科技有限公司,新北市三重區重新路五段６３９之１、６３９之２、６３９之３號５樓,25.0434074,121.4668,食品及飼品業,未分類其他食品製造業,,樟芝菌絲體、酵素、靈芝粉、冬蟲夏草粉、花粉
寶媽媽餐飲股份有限公司,新北市新莊區中正路５６巷３之１號１樓,25.0408688,121.46089199999999,食品及飼品業,膳食及菜餚製造業,調整膳食,調整膳食
慶威國際興業有限公司,新北市三重區重新路五段６６１巷１４號,25.043395999999998,121.46608700000002,機械設備業,其他通用機械設備製造業,,機械零件製造
聯德塑膠有限公司三廠,新北市新莊區化成路１１巷２５弄７號,25.0429382,121.46398899999998,塑膠製品業,其他塑膠製品製造業,,塑膠粒染色
興晉企業有限公司,新北市新莊區化成路１１巷２５弄１０號,25.042901999999998,121.463867,金屬製品業,未分類其他金屬製品製造業,,固定圈、灌咀
保固印刷有限公司化成廠,新北市新莊區化成路４９號２樓,25.043336899999996,121.46541599999999,印刷及儲存媒體複製業,印刷業,商標布、貼紙,吊牌、標籤
廣捷科技有限公司,新北市三重區重新路五段６３７之１號１０樓,25.04349,121.4669,機械設備業,未分類其他專用機械設備製造業,,１．Ｃｏａｘｉａｌ ｃａｂｌｅ Ｐｉｔｃｈ０．２／０．２５／０．３／０．４／０．５微型連接器配線加工生產線２．三軸，四軸，五軸，六軸機械手臂３．傳統產業轉型，客製自動化設備開發量產
鼎輝有限公司,新北市三重區重新路五段６６１巷１６號,25.043453200000002,121.466072,金屬製品業,金屬模具製造業,,鋁模
聯德塑膠有限公司,新北市新莊區化成路１１巷２５弄５號,25.042991600000004,121.463982,塑膠製品業,其他塑膠製品製造業,,塑膠粒染色
萬立實業有限公司,新北市新莊區化成路１１巷２５弄８號,25.0429535,121.463867,機械設備業,紡織、成衣及皮革生產用機械設備製造業,,紡織機械零件
千琦刺繡有限公司,新北市三重區重新路五段６３７之１號４樓,25.043552399999996,121.466972,紡織業,其他紡織品製造業,,臂章製造
長毅國際有限公司三重廠,新北市三重區重新路五段６３７號９樓,25.043552399999996,121.466972,汽車及零件業,汽車零件製造業,,汽車零件
川榮精密工業有限公司,新北市新莊區化成路１１巷２５弄４號、６號,25.0430527,121.463875,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品
崴至有限公司,新北市三重區重新路五段６３９之２號７樓,25.0435925,121.46635400000001,印刷及儲存媒體複製業,印刷業,,其他辦公用
長虹食品廠有限公司,新北市三重區重新路五段６３９之１號７樓,25.0436077,121.46661399999999,食品及飼品業,巧克力及糖果製造業,,糖果
優達膠業有限公司,新北市新莊區化成路１１巷９號,25.0432911,121.46446999999999,橡膠製品業,其他橡膠製品製造業,,橡膠製品
璉昱機械股份有限公司,新北市新莊區化成路１１巷４１弄１０號,25.042923000000002,121.463371,金屬製品業,未分類其他金屬製品製造業,,其他金屬製品
宏晟工業有限公司,新北市新莊區化成路１１巷４１弄５號,25.043006899999998,121.463493,機械設備業,其他通用機械設備製造業,,汽（機）車零件、其他電子零件
鑫勤精密股份有限公司,新北市新莊區化成路７２號１樓,25.043603899999997,121.465546,金屬製品業,金屬模具製造業,,模具
佳興梁記工業有限公司,新北市新莊區化成路１１巷４１弄８號１樓,25.0429764,121.46338700000001,機械設備業,橡膠及塑膠加工用機械設備製造業,,其他金屬製品、專用生產機械
爵信實業有限公司,新北市三重區重新路五段６３５之２號７樓,25.04371,121.467178,食品及飼品業,未分類其他食品製造業,,維他命群等
慶能企業有限公司,新北市新莊區化成路１１巷１１、１５號,25.0433064,121.46421799999999,紡織業,染整業,,畫布、油彩
駿旺機械股份有限公司,新北市新莊區化成路１１巷４１弄３號,25.0430737,121.463493,機械設備業,其他通用機械設備製造業,,化工機械維修及安裝
駿成企業股份有限公司台北廠,新北市三重區重新路五段６１３巷３６號２樓、４０號１、２、３樓,25.043724100000002,121.46595,橡膠製品業,工業用橡膠製品製造業,,橡膠製品
全益工業有限公司,新北市三重區重新路五段６１３巷３０、３２、３４號１樓及６２７巷３８號１至４樓,25.0437317,121.46600000000001,金屬製品業,金屬表面處理業,,鍍、錫
展葉織針企業有限公司,新北市新莊區化成路１１巷２１號１、２、３樓,25.0433159,121.464073,機械設備業,紡織、成衣及皮革生產用機械設備製造業,,縫紉機零件
健豪印刷事業股份有限公司新莊廠,新北市新莊區化成路１１巷１６號１、２、３樓,25.043432199999998,121.464386,印刷及儲存媒體複製業,印刷輔助業,,印刷、印刷品裝訂及加工
健鼎上光股份有限公司新莊廠,新北市新莊區化成路１１巷１６號４、５樓,25.043432199999998,121.464386,印刷及儲存媒體複製業,印刷輔助業,,代上光貼膜
佳興鐵工廠,新北市新莊區化成路１１巷４１弄１號,25.043129,121.463509,機械設備業,其他通用機械設備製造業,,機械零件
益鼎開發精密工業有限公司,新北市新莊區化成路１１巷４１弄４號,25.043085100000003,121.46338700000001,金屬製品業,金屬模具製造業,,橡（塑）膠模具
鑫城機電有限公司,新北市新莊區化成路２３號,25.0435963,121.46496599999999,電力設備業,發電、輸電及配電機械製造業,電磁鐵、鐵材,電工器材
寶騰興業有限公司,新北市三重區重新路五段６１３巷２０及２２號１樓,25.043802300000003,121.466385,食品及飼品業,肉類其他加工及保藏業,,鹹水雞
力略企業有限公司,新北市新莊區化成路１１巷４１弄２號,25.04314,121.463394,塑膠製品業,其他塑膠製品製造業,,塑膠製品
