id,grid,name,type,lat,lng
6843898370,304,老主顧,restaurant,24.1708621,120.6971686
4705336290,346,大塊牛肉麵,restaurant,24.1510804,120.7167146
4342352991,344,酒石拉麵,restaurant,24.1542096,120.6869113
7180874324,325,亞米紅豆餅,restaurant,24.1647105,120.7003624
5626368572,303,東慧家素食,restaurant,24.1786591,120.6906665
6231762196,344,玖玖,restaurant,24.1533871,120.6851044
5562359075,302,麥味登,restaurant,24.1780532,120.6725307
5623847343,299,黑豬排骨飯,restaurant,24.1784641,120.6240585
4444151386,321,三商巧福,restaurant,24.1701216,120.6459117
5534174212,303,洋食館,restaurant,24.1740790,120.6907673
2493539752,325,妙口臭豆腐,restaurant,24.1695382,120.6988112
5301732229,341,金海岸活蝦之家,restaurant,24.1436910,120.6447185
5645870219,342,條條有理,restaurant,24.1489301,120.6485289
5564893683,344,東記傻瓜麵,restaurant,24.1518720,120.6875075
7284672492,296,家鄉味,restaurant,24.1806521,120.5888665
7125697915,343,李海魯肉飯,restaurant,24.1483283,120.6760321
3506566061,300,陶板屋,restaurant,24.1716155,120.6447734
4142540989,346,陶湘涮涮鍋,restaurant,24.1495946,120.7101251
4359773890,324,天下美食餐飲,restaurant,24.1683546,120.6845083
3785977601,323,大肥鵝 港式餐廳,restaurant,24.1591130,120.6698753
5564893658,344,樂呼炒翻天,restaurant,24.1535973,120.6874267
3622962648,407,OA魯肉飯,restaurant,24.1079862,120.6765738
7125697878,343,天一素食,restaurant,24.1556879,120.6690406
6240023263,324,紅辣椒魷魚羹,restaurant,24.1582406,120.6813902
4258230432,342,木門咖啡Wooden Door,restaurant,24.1500212,120.6512261
5551211867,324,台北江麻辣臭豆腐,restaurant,24.1669445,120.6825179
5626368596,303,老練的店,restaurant,24.1760070,120.6880429
4660468661,408,One,restaurant,24.1072869,120.6845677
6738102588,344,盧堡半月燒餡餅專賣店,restaurant,24.1483989,120.6852306
5564893694,344,一中養雞場,restaurant,24.1530213,120.6832314
6187429909,302,世交麵食 創異館,restaurant,24.1793083,120.6711705
5491837366,321,點點心Taiwan,restaurant,24.1647432,120.6432538
5562451368,343,Mo-Mo-Paradise,restaurant,24.1514350,120.6636868
4563541920,229,La Cocinita,restaurant,24.2213541,120.5630857
2659007901,342,小肥牛蒙古鍋,restaurant,24.1509933,120.6535603
4258243326,342,綠蓋茶‧館,cafe,24.1489405,120.6512227
6293898256,175,必勝客,restaurant,24.2528689,120.7215303
4258215884,342,嘉香中西式早餐店,restaurant,24.1534825,120.6516936
5419846494,408,超吉飯桶,restaurant,24.1123247,120.6837279
2984153091,341,多拿之咖啡,cafe,24.1456461,120.6434006
4634637989,346,搖滾披薩,restaurant,24.1488288,120.7162453
4824911523,145,麥當勞,fast_food,24.2743147,120.5697069
7063356875,324,梁嫂炒麵肉燥飯,restaurant,24.1649031,120.6910774
7125697931,343,旺達好食,restaurant,24.1500346,120.6741512
6203243082,321,漾紅花,restaurant,24.1644322,120.6431786
7125689773,343,圓 Yuan,restaurant,24.1482895,120.6751447
3622993024,387,夠意思飲物吧,restaurant,24.1188922,120.6739906
4634022092,346,豆咖啡,cafe,24.1491640,120.7200829
7284672833,297,東海雞腳凍,restaurant,24.1812247,120.5926095
3622944563,426,千井大肠蚵仔面线,restaurant,24.0908908,120.6936530
6796761260,302,福上巷美食館,restaurant,24.1718345,120.6729621
4005344580,304,KFC,fast_food,24.1759722,120.6997263
6271471666,324,飽飯糰,restaurant,24.1577102,120.6798427
6726629486,323,天慈素食,restaurant,24.1625867,120.6636742
7170215670,260,胖老爹美式炸雞,restaurant,24.2021243,120.7060467
4659592937,364,玩One Pizza,restaurant,24.1410576,120.6510677
6470174585,363,文利自助餐,restaurant,24.1398978,120.6458992
4115060390,364,安徒生童話鄉村廚,restaurant,24.1357273,120.6625292
6366156713,325,8鍋臭臭鍋,restaurant,24.1702770,120.6979398
5503000888,300,帝鈞碳烤胡椒餅,restaurant,24.1819435,120.6448186
4258213760,342,麥味登,restaurant,24.1531579,120.6516469
5382516028,345,嘉鄉豆腐店,restaurant,24.1557583,120.6946234
7256106512,302,炒飯大師,restaurant,24.1735905,120.6640343
4655423414,366,MOS BURGER,fast_food,24.1382660,120.6865877
6366087847,276,艾凡里,restaurant,24.1875965,120.5943396
6510327136,184,池上飯包,restaurant,24.2457388,120.5370542
5552456997,361,家鄉味,restaurant,24.1385616,120.6106248
5645870204,341,金鮨,restaurant,24.1507888,120.6445099
4647696013,346,台灣真有味鹹酥雞,restaurant,24.1488106,120.7187581
4076170771,300,享泰多,restaurant,24.1750484,120.6457850
7170215689,175,平津豆漿早餐,restaurant,24.2538943,120.7213009
3806463408,323,三角函數,restaurant,24.1571443,120.6694898
7011077007,304,松竹黑輪,restaurant,24.1818198,120.6964292
6758776295,364,樂味食事處,restaurant,24.1331536,120.6539465
6961186101,342,Gekiuma Yakitori,restaurant,24.1523170,120.6616516
3874728630,342,正忠排骨飯,restaurant,24.1448722,120.6530881
6366156712,325,四海遊龍,restaurant,24.1702403,120.6980753
7021704605,304,慧文素食,restaurant,24.1724511,120.6947660
3628101295,459,好香香便當快炒店,restaurant,24.0757936,120.7145562
7125697938,343,麵麵麵,restaurant,24.1523170,120.6736005
4631121691,347,淨田小舖,restaurant,24.1483263,120.7274647
5491739184,303,品味麵食館,restaurant,24.1726608,120.6877014
5380037514,234,大雅公園素食,restaurant,24.2231088,120.6468827
6139291912,303,弘爺漢堡,restaurant,24.1706318,120.6870427
6881370446,303,星巴克,cafe,24.1717452,120.6915629
6201448320,403,周氏蝦捲,restaurant,24.1098825,120.6142341
5562451396,342,大東屋,restaurant,24.1507634,120.6591688
3627470150,425,陶板屋 - 大里德芳南店,restaurant,24.1014971,120.6884796
3619134119,459,什麼客棧,restaurant,24.0738629,120.7153045
4563571507,252,1683,cafe,24.1999512,120.5802641
7216167863,321,築間,restaurant,24.1601813,120.6476242
3624939572,473,小母雞義大利麵,restaurant,24.0596035,120.6973170
6744282490,408,泰宴異國風味自助餐,restaurant,24.1092384,120.6795101
3621292770,473,大張奇榖小吃館,restaurant,24.0622514,120.6966787
7279834833,322,葉食,restaurant,24.1589625,120.6615047
3622936546,426,必勝客,fast_food,24.0901810,120.6937112
6602241603,57,路邊無名早餐店,fast_food,24.3451352,120.5874695
3104852172,341,couple coffee,cafe,24.1492552,120.6367552
5498462129,303,半熟蛋,restaurant,24.1718224,120.6834870
6366105275,186,沙鹿青葉麵食,restaurant,24.2434315,120.5622903
4409784464,347,早安美芝城,restaurant,24.1446138,120.7252102
6240118064,359,新采西餐廳,restaurant,24.1363953,120.5886814
7011077024,303,22好食刻,restaurant,24.1768257,120.6913394
5121021824,277,摩斯漢堡,fast_food,24.1843796,120.6051737
6413635688,342,福勝亭,restaurant,24.1507580,120.6618538
6239966928,303,蜜蜂慢食,restaurant,24.1761180,120.6902225
6381666488,322,美味鮮炸食專賣店,restaurant,24.1595812,120.6495568
3202484490,300,嘉義火雞肉飯,restaurant,24.1777772,120.6421203
7011077045,303,雅芳園,restaurant,24.1768932,120.6911153
5626368744,303,回家菜,restaurant,24.1779725,120.6822357
5121396931,277,三商巧福,restaurant,24.1880599,120.6177575
7125689776,343,熊掌燒雞蛋糕,restaurant,24.1529459,120.6771130
5645870838,342,八十分泰式小館,restaurant,24.1501540,120.6522492
5562451361,343,家味現炒,restaurant,24.1500137,120.6666785
4076181613,300,將軍滷味,restaurant,24.1762628,120.6452275
4409948505,346,吉品鐵板燒,restaurant,24.1499417,120.7112840
6269841231,326,芸咖啡簡餐,restaurant,24.1586469,120.7191095
6187432885,302,莊家食,restaurant,24.1818318,120.6714104
3514195343,344,七天出走,restaurant,24.1444523,120.6913150
6240118078,276,蘇釜小火鍋,restaurant,24.1855800,120.5948090
5645870823,342,Noline無線食堂,restaurant,24.1500554,120.6503756
4258173160,408,豆香築 Bean's 輕食咖啡館,restaurant,24.1137230,120.6777313
6387227888,385,漢堡王,fast_food,24.1298558,120.6460179
2657775894,342,哈里歐咖啡,cafe,24.1496443,120.6566292
6697187530,321,迴鮭,restaurant,24.1680942,120.6431973
5470317921,406,蓋在這裡,restaurant,24.1146827,120.6529001
5564609570,346,威尼斯早點,restaurant,24.1526301,120.7124389
5121396923,322,八方雲集,restaurant,24.1636336,120.6619882
6139190170,324,廖記雞肉飯,restaurant,24.1697458,120.6918477
7125697752,343,有家火雞肉飯,restaurant,24.1542844,120.6700745
2775510644,321,餡老滿,restaurant,24.1597340,120.6473531
5351309729,427,永發豆漿,restaurant,24.0957737,120.7171745
5415573244,306,四季村素食,restaurant,24.1768382,120.7339135
4936409921,300,打鐵豆花,restaurant,24.1744390,120.6479737
3509537890,302,拉亞漢堡,restaurant,24.1718003,120.6683512
5609836470,347,正宗山東包子饅頭,restaurant,24.1502551,120.7302062
2763843446,322,一之麥漢堡,fast_food,24.1684612,120.6604919
4527516466,321,Pacha,restaurant,24.1671454,120.6378413
6203243294,321,瑞記海南雞飯,restaurant,24.1646551,120.6433325
6366156694,325,元氣晨食,restaurant,24.1666683,120.7005298
7284672300,297,小雅自助餐,restaurant,24.1811372,120.5934638
4330599498,260,懿品珍麻辣鴨血,restaurant,24.2101588,120.7007794
4076178814,301,Rafiki cafe,cafe,24.1786216,120.6486873
5564893688,344,一樂日式料理,restaurant,24.1520162,120.6851677
7025568972,303,巷洋早午餐,restaurant,24.1731047,120.6889377
5537862790,303,大丸焢肉飯,restaurant,24.1711522,120.6827256
3896441343,365,幸福食堂,restaurant,24.1377034,120.6767109
6381157885,322,香港京華燒臘,restaurant,24.1644260,120.6598547
5491837367,321,MAiSEN邁泉豬排,restaurant,24.1647841,120.6433312
2990323938,100,小吃店,restaurant,24.3090420,120.7262603
6068121474,323,東興市魯肉義,restaurant,24.1669416,120.6767545
4258213785,342,三口燒烤飯糰,restaurant,24.1534917,120.6521388
5564893415,344,海南風味小館,restaurant,24.1551641,120.6882011
4650406390,184,蛋黃麵,restaurant,24.2492152,120.5388816
7125689720,366,堤拉泰式碳烤火鍋,restaurant,24.1421705,120.6837763
7170215618,283,好口味 炸物店,restaurant,24.1884048,120.7017739
4685390957,390,吉蜂蒸餃,restaurant,24.1190570,120.7204491
4723269852,282,六分甜紅豆餅,restaurant,24.1924164,120.6819187
7170215665,260,海老麵場潭子場,restaurant,24.2012314,120.7039019
6094873101,300,Pizza Running,restaurant,24.1822453,120.6447428
4423649813,300,星時代,restaurant,24.1796906,120.6355503
3493042658,321,春水堂,restaurant,24.1666435,120.6364867
6139190163,303,寶島肉包,restaurant,24.1726479,120.6908005
5121021822,322,頂呱呱,fast_food,24.1633613,120.6575401
4242336471,442,豆豆屋,restaurant,24.0892512,120.7028943
7284672438,297,阿吉廚房,restaurant,24.1814290,120.5928509
5550569481,347,湖南味小吃,restaurant,24.1486554,120.7255123
6257108081,326,大台中鵝肉城,restaurant,24.1583264,120.7129547
7093933696,322,嘉味鮮,restaurant,24.1583561,120.6556219
3628101623,443,爌肉飯,restaurant,24.0758372,120.7146665
