id,grid,name,type,lat,lng
3686395452,68,百八漁場,restaurant,25.0692963,121.3711732
4438541566,68,金松門素菜餐廳,restaurant,25.0578422,121.3682394
6186078004,197,鴨肉許,restaurant,24.9943486,121.3107316
3646418851,135,9號倉庫,restaurant,25.0234408,121.2246879
4969864579,148,泰泰好 泰式小館,restaurant,25.0258590,121.4240122
5802926793,68,Let's fun,restaurant,25.0588530,121.3684092
4642655190,270,大象泰式美食館,restaurant,24.9543651,121.2260347
6132429098,244,No.17,restaurant,24.9644864,121.1915080
5637382097,68,美川越南料理,restaurant,25.0590674,121.3687001
5504621681,253,85度C,cafe,24.9692287,121.3291884
6863892156,38,義美見學餐廳,restaurant,25.0764831,121.2313663
4594137286,228,日月圓森林咖啡美食,restaurant,24.9759913,121.3646750
5893901175,140,永和豆漿,restaurant,25.0164145,121.2945611
3679596427,137,高盛屋日本料理,restaurant,25.0224595,121.2612244
2127582991,246,Subway,fast_food,24.9617112,121.2250149
4420538340,330,豬血糕,restaurant,24.9181534,121.1845433
4945421756,148,明治坊,restaurant,25.0214156,121.4160301
5314324314,197,新梅龍樓,restaurant,25.0008116,121.3146724
358244698,140,打鹿岸 (Daluan),restaurant,25.0259328,121.3023749
6172831780,251,路易莎咖啡,cafe,24.9648733,121.2965324
6677060168,147,美而美,cafe,25.0166796,121.4083191
6180453866,244,吉米熊新點子早午餐,restaurant,24.9643818,121.1921102
5367580349,112,悅蜜咖啡館,cafe,25.0366874,121.2800277
4347520478,148,極鮮火鍋,restaurant,25.0193733,121.4211016
615687763,141,司麥樂義式坊,restaurant,25.0157149,121.3107268
5306047445,137,天然養身素食,restaurant,25.0189698,121.2593803
5504876684,162,茶自點,restaurant,25.0098067,121.2137492
6698380213,296,達美樂,fast_food,24.9344028,121.2564026
6132492326,244,拉亞漢堡,restaurant,24.9653923,121.1909600
6187418744,244,九品,restaurant,24.9643926,121.1905679
6180436987,244,喬慧素食,restaurant,24.9653677,121.1936642
6366861325,251,Starbucks,cafe,24.9648157,121.2988234
5806940187,420,阿姆坪餐廳,restaurant,24.8181240,121.3109279
4837022374,246,溫州大餛飩,restaurant,24.9645255,121.2255799
7342353318,147,可楓,fast_food,25.0173822,121.4094690
2402996551,137,水悅方舟,restaurant,25.0208657,121.2586662
4837022373,246,Tina 廚房,restaurant,24.9647833,121.2264543
5111082685,221,Nice nine 雙醬咖哩 內壢店,restaurant,24.9781486,121.2542599
6863892163,38,林東芳牛肉麵,restaurant,25.0775649,121.2325776
6926710300,25,橋頭小吃店,restaurant,25.0831190,121.2859502
5203912923,269,林媽媽東山鴨頭,fast_food,24.9588022,121.2148360
5505162717,68,品川小館,restaurant,25.0589776,121.3688725
3387953494,197,老家餡餅,fast_food,24.9965800,121.3169538
5826795999,68,厚切牛排,restaurant,25.0578190,121.3730462
1256688217,248,薑母鴨,restaurant,24.9685006,121.2476456
5194298126,168,參角披薩坊,restaurant,25.0068821,121.2953578
5981891155,251,墨爾漢堡,restaurant,24.9727976,121.2976026
6188849988,244,Ticket Toast 提齊 熱壓吐司,restaurant,24.9647755,121.1935361
6132471234,244,麥味登,restaurant,24.9653458,121.1935377
3007100937,244,田園美食屋,restaurant,24.9644604,121.1916545
5649481772,68,喜樂蔬食,restaurant,25.0585945,121.3697312
5981892320,196,北平大個子麵館,restaurant,24.9929138,121.3023180
6187418753,244,家鄉麵店,restaurant,24.9641226,121.1906896
2940699052,197,貝里斯義大利麵,restaurant,24.9915557,121.3141752
6682403025,199,八方雲集鍋貼水餃專賣店,restaurant,24.9935877,121.3371904
4347522053,148,現做小籠包,restaurant,25.0194084,121.4216569
5518665403,56,麥當勞,fast_food,25.0619638,121.2022065
6979211241,148,新越,restaurant,25.0245909,121.4230310
5336385374,67,舌尖吧蘭州拉麵,restaurant,25.0597477,121.3625304
5819616574,224,翔記小籠包,restaurant,24.9878033,121.2955140
2164855235,245,儷宴美食館,restaurant,24.9667823,121.2177294
3785979362,270,西西里義大利麵,restaurant,24.9561565,121.2256618
6366861324,251,彭園會館,restaurant,24.9651158,121.2987914
5314324305,197,福珍喜慶宴會美食館,restaurant,25.0008647,121.3149561
3896531867,275,甘泉魚麵,restaurant,24.9605973,121.2998246
6861080686,197,桃園大廟口蚵仔麵線,restaurant,24.9953424,121.3108876
5230173076,57,海霸王,restaurant,25.0586073,121.2115738
4420538326,330,八方雲集,restaurant,24.9189402,121.1838757
5362699021,147,Q Burger 饗樂餐飲,cafe,25.0165459,121.4082283
5961011013,67,勝博殿,restaurant,25.0662999,121.3614976
5295356368,140,百元鍋,restaurant,25.0165427,121.2944105
6187418746,244,福陞 紅油炒手,restaurant,24.9641931,121.1904657
2125568597,246,星巴克,cafe,24.9622886,121.2251379
2726659187,191,藍屋,restaurant,25.0013917,121.2288323
7076473176,248,路易沙,cafe,24.9745495,121.2557495
6894204658,87,錢都涮涮鍋,restaurant,25.0436830,121.2939575
4524863959,38,青葉食堂,restaurant,25.0777540,121.2324426
5757947330,248,cama,cafe,24.9634858,121.2568193
6180453865,244,京城韓式湯飯,restaurant,24.9642449,121.1931822
5408889461,225,達美樂,fast_food,24.9849167,121.3183365
1256674863,248,貴族世家牛排,restaurant,24.9625290,121.2559907
6172831810,197,星巴克,cafe,24.9902420,121.3115180
4420538321,330,水果店,restaurant,24.9190973,121.1835859
4452890780,147,東廚,restaurant,25.0167597,121.4026149
5061582232,271,MOS BURGER,fast_food,24.9488264,121.2358956
7075294242,221,億德大島 日式料理,restaurant,24.9768070,121.2586945
1699673360,248,福勝亭,restaurant,24.9735915,121.2527765
6247286685,246,麥當勞,fast_food,24.9624866,121.2237918
6721222612,221,四海遊龍,restaurant,24.9786798,121.2494707
6769690108,56,豐米便當,restaurant,25.0618365,121.2024969
3648423274,248,85。C,cafe,24.9637609,121.2571636
3423152877,68,星巴克,cafe,25.0597984,121.3688735
5076525192,295,禾香美食館,restaurant,24.9462469,121.2466348
5644259162,86,麥味登,restaurant,25.0423635,121.2863488
2695762364,355,海瑞貢丸,restaurant,24.9020065,121.2744246
3835575634,275,熱烈一番亭,restaurant,24.9552528,121.2979713
4524863950,39,星巴克,cafe,25.0770860,121.2330325
4937872364,197,吉豚屋,fast_food,24.9898775,121.3130135
6779687923,86,McDonald's,fast_food,25.0532199,121.2888022
6247196689,246,紐約早餐女王,restaurant,24.9627873,121.2235453
6986003886,196,J cafe',cafe,24.9999084,121.2993869
7075126610,221,瘋咖哩,restaurant,24.9765590,121.2577745
4335831139,221,九湯屋拉麵,restaurant,24.9755053,121.2553418
615802802,113,易鼎活蝦極品,restaurant,25.0292944,121.2931837
6187422335,244,九餐,restaurant,24.9707015,121.1958215
6132455195,244,內卡小館,restaurant,24.9643271,121.1931162
4421231694,148,龍安羊肉焿,restaurant,25.0211622,121.4138208
2885259994,137,竹園餐廳大竹店,restaurant,25.0246224,121.2575148
6132462947,244,銀河炒飯,restaurant,24.9652441,121.1936509
6180453863,244,傻師傅湯包,restaurant,24.9646998,121.1933577
6247189087,246,喜樂屋,restaurant,24.9632576,121.2230163
5692801366,168,夫妻肺片,restaurant,25.0145548,121.2990261
6285427572,139,四海遊龍,restaurant,25.0212983,121.2892129
6215492919,56,大興吉利鵝城,restaurant,25.0598053,121.1998630
5225758379,197,85度C,cafe,24.9905124,121.3098919
5300432025,195,Pizza Hut,restaurant,24.9896210,121.2874200
5518665407,56,三寶大腸麵線,restaurant,25.0624220,121.2012768
5635182380,68,東北斤餅牛肉麵,restaurant,25.0594376,121.3691483
6315533327,244,萊姆斯早午餐,restaurant,24.9640076,121.1905813
3534544944,57,聯成餐廳,restaurant,25.0607761,121.2069966
6132462944,244,山頂洞人,restaurant,24.9650501,121.1936381
7076557391,221,美而美早午餐,restaurant,24.9763451,121.2568049
4160340463,412,玫瑰山谷,restaurant,24.8309364,121.3037281
4426784319,148,路易莎,cafe,25.0246557,121.4235484
2135696413,141,相演燒肉,restaurant,25.0156298,121.3102655
4078501518,403,黃記餐館,restaurant,24.8459792,121.2851686
4836956910,68,阿丸,restaurant,25.0586626,121.3682935
4110756620,246,85度C,cafe,24.9624541,121.2229081
6863892151,38,95鐵板雙燒,restaurant,25.0766532,121.2314803
6793914699,47,玉女號滷肉飯,restaurant,25.0730295,121.3645586
3897771987,113,太平洋,restaurant,25.0400161,121.2916767
5313364686,347,合浦刀削麵食,restaurant,24.8992060,121.1510726
5819616579,224,羹霸王,restaurant,24.9878118,121.2946804
4945421762,148,米吉米咖啡/三明治,restaurant,25.0217351,121.4153169
5916551418,68,寶島甜不辣,restaurant,25.0591549,121.3702440
3384221911,47,星巴克,cafe,25.0728718,121.3649150
3998019454,169,開源社香雞排,fast_food,25.0110990,121.3129178
7076557397,221,冰紛樂 餐飲店,restaurant,24.9764970,121.2573963
2125593175,248,鬍鬚張魯肉飯,restaurant,24.9633107,121.2571249
3860578420,197,18號廚房,cafe,24.9914761,121.3177763
4420538318,330,咖啡店,restaurant,24.9194642,121.1837505
4160340081,413,外婆橋餐廳,restaurant,24.8300284,121.3070010
7215603234,148,四海遊龍,restaurant,25.0213627,121.4242284
2126526405,269,肯德基中壢民族餐廳,fast_food,24.9575384,121.2047348
5300414122,223,鬍鬚張魯肉飯,restaurant,24.9878601,121.2838978
5461284420,67,婆婆媽媽小吃店,restaurant,25.0603422,121.3634623
2127570122,221,廣野拉麵,restaurant,24.9786494,121.2507239
5272441921,197,美生餐室,restaurant,24.9911787,121.3110104
5449485566,168,八番岩串燒,restaurant,25.0112621,121.2976350
3423121546,68,萬里香牛肉麵,restaurant,25.0594750,121.3683698
5213821525,246,台G店,restaurant,24.9615719,121.2231863
3860582998,170,黛彼美式餐點,cafe,25.0048107,121.3220943
1265111627,271,台風烤雞,fast_food,24.9554268,121.2347932
4598396789,270,突點咖啡,cafe,24.9534960,121.2321788
6677060171,147,吉得堡早餐,cafe,25.0164628,121.4080171
7076608004,248,火車頭鐵路便當,restaurant,24.9736863,121.2601094
3281712639,2,航空港360度景觀旋轉餐廳,restaurant,25.1149030,121.2401417
5307617533,196,鄉村漢堡,restaurant,24.9909640,121.3021210
4569761611,197,嘉友水煎包,restaurant,24.9956219,121.3124770
6188286347,244,松院餐廳,restaurant,24.9670698,121.1906350
5917357408,148,咖竅 Cotcha Coffee,cafe,25.0190668,121.4223663
4361705599,42,真正好自助餐,restaurant,25.0730968,121.2856004
4867580396,140,藍媽媽早餐店,restaurant,25.0194457,121.3017473
615759898,140,星巴克,cafe,25.0162085,121.3049802
3669444091,221,拉亞漢堡,restaurant,24.9783493,121.2480742
4456116464,318,八方雲集,restaurant,24.9226366,121.2949574
51334605,169,原燒 (桃園春日店),restaurant,25.0098246,121.3110488
6440503676,148,四維包子,fast_food,25.0236565,121.4232665
6698379466,315,58c,cafe,24.9308724,121.2542206
6682358848,198,龜山豪大雞排,restaurant,24.9934575,121.3325211
5859230937,148,基隆甜不辣蚵仔麵線,restaurant,25.0253748,121.4242726
3784724036,374,Green Turn restaurant,restaurant,24.8890193,121.2994633
2695846631,337,小窩,restaurant,24.9088687,121.2839257
5637382094,68,海味平價海鮮,restaurant,25.0589097,121.3689530
5458251121,271,信福炸豬排專賣店,restaurant,24.9560949,121.2374104
4243925098,328,85度C,cafe,24.9092866,121.1468881
4400569632,373,自助餐,restaurant,24.8812405,121.2881246
4493972351,170,綠庭緣咖啡館,cafe,25.0038772,121.3357722
6132471229,244,鬼島漢堡,restaurant,24.9649763,121.1935667
4420538344,330,壽司,restaurant,24.9180484,121.1842384
5097798918,137,鄉村漢堡,restaurant,25.0216895,121.2533860
4869259455,138,百成永和豆漿,restaurant,25.0206193,121.2649405
4433579346,246,一樂拉麵,restaurant,24.9614578,121.2240746
4937872371,67,吉豚屋,fast_food,25.0661207,121.3616852
4354676266,147,早地方 早午餐,cafe,25.0187674,121.4077358
1930596516,68,麥當勞,fast_food,25.0584336,121.3666382
6132455199,244,小豬滷味,restaurant,24.9647798,121.1935771
5568870555,68,倆倆號林口長庚店,restaurant,25.0592069,121.3689556
5757947329,248,樂活飲料店,cafe,24.9645869,121.2555527
6114711438,223,爭鮮,restaurant,24.9856985,121.2855882
5269647594,196,韓味城,restaurant,24.9931894,121.2993825
1256688226,270,西堤牛排,restaurant,24.9552723,121.2257266
5352061867,198,太將鍋,restaurant,24.9964038,121.3328276
6696883009,141,梁家牛肉麵,restaurant,25.0163988,121.3166582
6721222642,248,麵屋豚介拉麵,restaurant,24.9728592,121.2559644
2316799364,141,金安徽麵館(大興店),restaurant,25.0153620,121.3099785
4214753111,294,Nice nine雙醬咖哩,restaurant,24.9472695,121.2289099
5346592511,197,出張嘴,restaurant,24.9995143,121.3091923
5612907923,140,NU PASTA,restaurant,25.0159994,121.2962306
7342353320,148,城市超大雞腿飯,fast_food,25.0171817,121.4095590
6843965892,67,尚蓋青快炒店,restaurant,25.0595415,121.3650234
2717052416,268,懶得煮,restaurant,24.9544441,121.2029397
4103345290,197,凱斯廚房,restaurant,24.9935464,121.3147882
3951611360,136,富林漢堡,restaurant,25.0232277,121.2431778
4969864582,148,斗六當歸鴨,restaurant,25.0221213,121.4227104
6225079324,148,通霄達旦,restaurant,25.0286419,121.4222797
6132492318,244,熱浪島南洋蔬食茶堂,restaurant,24.9637943,121.1917052
4081302547,373,食為先麵飯館,restaurant,24.8828386,121.2884710
6738359717,137,可可卡,restaurant,25.0230841,121.2608663
4420498230,330,小木屋,cafe,24.9193661,121.1741990
2800555927,197,吉品豆花,cafe,24.9960338,121.3153363
4103392190,197,摸油湯酒菜飯館,restaurant,25.0010164,121.3154457
5358126217,168,三媽臭臭鍋,restaurant,25.0056083,121.2953179
1256688224,270,陶板屋,restaurant,24.9553435,121.2254620
5505162718,68,森輕食堂,restaurant,25.0589449,121.3689037
4524863951,39,南洋小廚,restaurant,25.0771433,121.2329376
5819617247,251,合浦,restaurant,24.9644719,121.3053417
5645321599,68,脆皮雞排,restaurant,25.0596487,121.3686984
4432473718,140,甘日早午餐,cafe,25.0237686,121.2937774
6078472150,246,大饕客麵飯館,restaurant,24.9713949,121.2279244
6247196688,246,櫻饌坊,restaurant,24.9644866,121.2240275
6172831804,197,天下好吃牛肉麵,restaurant,24.9890897,121.3112310
7076473177,221,滷肉飯,restaurant,24.9747464,121.2556663
3835572342,275,星巴克-八德桃大門市,cafe,24.9551232,121.2974958
6863892160,38,鬍鬚張,restaurant,25.0762742,121.2315836
1706876741,221,COFFEE+咖啡家;京典專業烘焙坊,cafe,24.9788609,121.2500730
5916558934,68,品撰道,restaurant,25.0591918,121.3703010
6132471232,244,夏克奶茶,cafe,24.9650597,121.1935441
6180453862,244,真功夫 蔥抓餅,restaurant,24.9649057,121.1932544
6779687927,86,Subway 桃園南崁店,fast_food,25.0533438,121.2885769
6172831793,197,八方雲集,restaurant,24.9901861,121.3100347
7030591446,315,阿美米干,restaurant,24.9274242,121.2558058
2893949664,196,錢都火鍋,restaurant,24.9971979,121.3062546
5819611723,140,滑龍粥,restaurant,25.0165365,121.2961068
4837022203,246,丹馬克咖啡館,cafe,24.9641327,121.2248249
5451321111,168,二文日本料理,restaurant,25.0039089,121.3051268
5114438857,148,得義洋洋義餐坊,restaurant,25.0232012,121.4128718
2898556814,162,Starbucks,cafe,25.0132358,121.2152732
5301955679,197,西堤牛排,restaurant,24.9907617,121.3083846
5819616578,224,黑輪大王,restaurant,24.9877123,121.2947155
5502629505,168,花村日本料理,restaurant,25.0032982,121.2970305
7343438689,196,韓國金香烤肉,restaurant,24.9945587,121.3057708
5307620096,195,KFC,fast_food,24.9908126,121.2902120
6180436884,244,香恬園,restaurant,24.9654063,121.1936321
4524863952,39,池記,restaurant,25.0772177,121.2328738
3669444088,270,本燔野菜農場,restaurant,24.9564996,121.2251480
6863892147,38,小南門,restaurant,25.0765062,121.2317097
5635182382,68,小熊屋鬆餅,restaurant,25.0593014,121.3693008
5053060646,252,福臨小館,restaurant,24.9633732,121.3069876
7076473171,248,楊記燒臘,restaurant,24.9738286,121.2567526
4539829631,197,豐色宴小籠湯包,restaurant,24.9908508,121.3167429
5342366135,271,CU部隊鍋&BBQ,restaurant,24.9567460,121.2401405
6172831792,197,周師傅燒肉飯,restaurant,24.9906383,121.3095707
5380212894,168,這一鍋,restaurant,25.0110387,121.2972120
5893901169,140,八方雲集,restaurant,25.0167256,121.2948195
3716543697,47,圓香紅豆湯、冰,restaurant,25.0752901,121.3649760
5449485556,168,櫻桃庒海鮮料理,restaurant,25.0054327,121.2964526
5283503896,197,暢春園水煎包,restaurant,24.9974856,121.3184673
6682367478,199,仁聚牛肉麵,restaurant,24.9940317,121.3382565
5677571417,13,古山星辰親子咖啡廳,cafe,25.1022651,121.2896265
2292520435,197,貝川牛肉麵,restaurant,24.9946156,121.3127681
4570010782,137,佳鮮多時尚美食館,restaurant,25.0187535,121.2570584
6247260685,191,添好運,restaurant,25.0008358,121.2286419
5612907819,140,Pizza Hut,restaurant,25.0156308,121.2986331
6110311086,373,老阿伯現滷豆干,restaurant,24.8829673,121.2863035
3835580937,275,陶板屋-八德大和店,restaurant,24.9548087,121.2975907
1256674866,221,御鮮坊,restaurant,24.9775553,121.2482142
5906009740,68,最便宜美食坊,restaurant,25.0689235,121.3658166
5917357448,148,美味鵝肉,restaurant,25.0197338,121.4216216
5622272483,119,麵餓心膳,restaurant,25.0398846,121.3890820
1496112618,244,7-ELEVEN 學央門市,restaurant,24.9655537,121.1910118
6721931599,199,Pizza Hut,restaurant,24.9946182,121.3364049
6875064128,225,八甲地永和豆漿,restaurant,24.9851439,121.3106436
6189665810,196,山海珍炒飯炒麵,restaurant,25.0014592,121.2988747
4439833534,68,林口正饡素食,restaurant,25.0588233,121.3665815
1900432881,246,星巴克,cafe,24.9632142,121.2235133
4837022099,246,Lazy Bird 雷利彼得美式餐廳,restaurant,24.9652374,121.2236312
3767774621,197,黑丸嫩仙草,cafe,24.9909926,121.3174253
5314324304,166,摩宴婚宴會館,restaurant,25.0141025,121.2629294
2766437713,244,新陶芳,restaurant,24.9692300,121.1992968
4217227371,197,人文年代哪啡館,restaurant,24.9959291,121.3068774
4199194389,270,鰻慢來,restaurant,24.9590832,121.2243585
4845066052,271,麥當勞,fast_food,24.9589017,121.2412323
4244320590,47,小瓦罐煨湯館,restaurant,25.0703514,121.3575734
6132455190,244,幸福廚房,restaurant,24.9641778,121.1931393
5735297506,251,火鍋店,restaurant,24.9670089,121.2979217
5346592519,162,鍋亨涮涮鍋,restaurant,25.0066350,121.2134768
5645176213,86,千葉火鍋,restaurant,25.0436247,121.2913638
1933346980,91,聖馬汀咖啡,cafe,25.0557846,121.3650688
4837022324,246,八方雲集,restaurant,24.9646920,121.2255947
5057447322,251,八方雲集,restaurant,24.9633844,121.3052282
3870879973,63,麥菽ㄟ,restaurant,25.0584204,121.2950760
5502990933,148,兩支北方麵食館,restaurant,25.0195098,121.4217352
6172831791,197,老袁牛肉麵,restaurant,24.9905763,121.3094030
7076608006,248,拿坡里披薩,fast_food,24.9735538,121.2595528
5261574072,68,東方泰國小館,restaurant,25.0585365,121.3697695
7215593126,148,北港鵝肉,restaurant,25.0215998,121.4238539
2292247132,197,義麵房,restaurant,24.9948076,121.3126980
4927771921,197,麥當勞,fast_food,24.9906595,121.3130376
1256688210,270,摩斯漢堡,fast_food,24.9556644,121.2254833
5306047438,137,北一麵館,restaurant,25.0189782,121.2590048
1263451711,248,二十一世紀風味館,fast_food,24.9732257,121.2529094
5621069317,296,六扇門火鍋,restaurant,24.9416817,121.2508227
5389453200,140,鍋牛鍋物,restaurant,25.0238372,121.2958771
6132492328,244,秈春坊,restaurant,24.9654771,121.1909949
4524863559,38,丹尼斯小廚,restaurant,25.0752158,121.2325299
3897744446,112,參拾貳號,cafe,25.0399369,121.2902315
5269647589,196,江夏麵食,restaurant,24.9923851,121.3004558
2748585724,195,御家麵食館,restaurant,24.9902259,121.2799146
6187415983,244,滷味居,restaurant,24.9643972,121.1908039
5181838670,148,永和豆漿,restaurant,25.0197891,121.4208123
5336581009,68,韓之味,restaurant,25.0580283,121.3671909
5225735741,197,麥當勞,fast_food,24.9910409,121.3129741
4512974167,112,元品瑄素食坊,restaurant,25.0398569,121.2833652
5151231457,251,龜梨麵花ˇ,restaurant,24.9640959,121.2973822
3497683130,197,麥當勞,fast_food,24.9895604,121.3138619
3860578419,225,WHATEVER美式餐廳,cafe,24.9867924,121.3181178
615736707,140,Subber (經國店),fast_food,25.0164037,121.3047415
4914137771,252,香草風情,restaurant,24.9693403,121.3066935
5269647575,196,TINOS 堤諾 PIZZA Cafe,restaurant,24.9919960,121.3016590
3896531879,275,協力雞排,fast_food,24.9587135,121.2988003
4616321989,275,阿燁紅麵線,restaurant,24.9597787,121.2990098
3896980716,251,85度C,cafe,24.9624047,121.2999090
6478561431,147,漢堡大師,fast_food,25.0188459,121.4058011
6804196879,268,About Life生活食光,restaurant,24.9535099,121.2028429
6315530365,244,大中央厚切牛排,restaurant,24.9647076,121.1907025
7075294245,221,QBurger,restaurant,24.9770891,121.2590057
5826796602,119,摩斯漢堡,fast_food,25.0414341,121.3851708
4243925108,328,D2惡魔烘焙,restaurant,24.9104839,121.1455424
5819617246,251,有一間,restaurant,24.9644816,121.3049501
6087008562,196,小街意大利面,restaurant,24.9915511,121.2967763
5306047446,137,加軒屋,restaurant,25.0187411,121.2580909
5645321595,68,八方雲集,restaurant,25.0596918,121.3689587
5074887748,67,四海遊龍,restaurant,25.0667285,121.3647204
5639866634,67,墨爾漢堡長庚店,restaurant,25.0585271,121.3640263
5392836668,135,阿勃勒農莊,restaurant,25.0209085,121.2323566
6440503677,148,日船章魚小丸子,fast_food,25.0235127,121.4235333
6132471226,244,無敵蛋餅,restaurant,24.9654311,121.1935356
6132462941,244,微笑轉角,restaurant,24.9648300,121.1936370
4432477251,330,墨爾漢堡,restaurant,24.9138218,121.1808788
5271343054,196,大楊梅鵝莊,restaurant,24.9908637,121.2952170
5367519658,86,85C,cafe,25.0468960,121.2914099
5076529869,296,武田信餐館,restaurant,24.9447777,121.2483698
5681633787,110,饗悅花園餐廳,restaurant,25.0311904,121.2497412
4524863962,38,摩斯漢堡,fast_food,25.0778695,121.2323489
5906009430,68,金園便當店,restaurant,25.0687632,121.3656740
4616321789,221,好滋味麵館,restaurant,24.9751894,121.2582636
5005108278,119,麥味登,restaurant,25.0413120,121.3884895
6769785043,67,甲上燒餅,restaurant,25.0589054,121.3642234
5981891149,225,肯德基,fast_food,24.9835879,121.3188162
5291866252,169,小蒙牛,restaurant,25.0096383,121.3111381
4577125497,86,八方雲集,restaurant,25.0460986,121.2891336
4622733991,68,陳記大滷麵,restaurant,25.0590807,121.3701381
4449254902,13,星海之戀咖啡館,cafe,25.1013811,121.2890375
5300678077,141,灶腳川湘料理,restaurant,25.0160772,121.3130227
4347522052,148,雲林鵝肉大王,restaurant,25.0193392,121.4216678
5346592515,162,中壢新品牌牛肉麵食,restaurant,25.0071433,121.2134430
2713489941,268,托斯卡尼尼義大利餐廳,restaurant,24.9526225,121.1939429
5449485548,168,Starbucks,cafe,25.0117557,121.2985922
4354215423,140,六號咖啡館,restaurant,25.0157137,121.2974637
5428346438,198,台北永和豆漿大王,restaurant,24.9886823,121.3248639
4156554947,148,Starbucks,cafe,25.0265665,121.4175708
6189665800,196,十八子烤鴨,restaurant,24.9998263,121.3008026
2773537142,197,陸軍小館,restaurant,24.9971451,121.3182741
6919459907,68,勝政豬排,restaurant,25.0599583,121.3697031
5801921761,372,老地方客家菜,restaurant,24.8913781,121.2731141
4825406703,68,星巴克,cafe,25.0579894,121.3659467
2292527952,197,佳淳速食連鎖,fast_food,24.9943845,121.3130141
2633113101,244,饕客滷味,restaurant,24.9651912,121.1935423
5174738848,275,婷亭自助冰城,restaurant,24.9595448,121.2961293
4147166586,137,韓鼎韓國烤肉,restaurant,25.0253285,121.2576838
6180453861,244,來客,restaurant,24.9648787,121.1932982
5917357458,148,好品味家傳牛肉麵,restaurant,25.0244795,121.4235733
4836110522,374,有雞料理,restaurant,24.8901449,121.3019091
5362689123,147,碧泉越南美食,restaurant,25.0166947,121.4086523
5455666188,299,85度c,cafe,24.9474293,121.2974663
1706912408,221,羊霸天下羊肉爐吃到飽,restaurant,24.9784831,121.2484733
5269647598,196,合浦刀切麵食,restaurant,24.9952700,121.3001204
